"Channel 1!!!_x","Channel 1!!!_y"
2543,1.326993986,
2544,1.056178887,
2545,1.015556622,
2546,1.096801152,
2547,1.205127192,
2548,0.9478528474,
2549,1.002015867,
2550,1.191586437,
2551,1.178045682,
2552,1.150964172,
2553,1.218667947,
2554,1.029097377,
2555,1.232208702,
2556,0.9478528474,
2557,1.205127192,
2558,1.015556622,
2559,1.218667947,
2560,1.164504927,
2561,1.096801152,
2562,1.083260397,
2563,1.272830967,
2564,1.326993986,
2565,1.096801152,
2566,1.178045682,
2567,1.056178887,
2568,1.435320026,
2569,1.042638132,
2570,0.8530675627,
2571,1.340534741,
2572,1.029097377,
2573,1.191586437,
2574,1.286371721,
2575,1.083260397,
2576,1.272830967,
2577,1.123882662,
2578,1.299912476,
2579,0.9478528474,
2580,1.367616251,
2581,1.083260397,
2582,1.313453231,
2583,1.286371721,
2584,1.191586437,
2585,0.9749343573,
2586,1.245749457,
2587,1.462401536,
2588,0.9884751123,
2589,1.083260397,
2590,1.218667947,
2591,1.218667947,
2592,1.069719642,
2593,1.110341907,
2594,0.9478528474,
2595,1.029097377,
2596,0.9749343573,
2597,1.056178887,
2598,1.191586437,
2599,1.340534741,
2600,1.191586437,
2601,1.232208702,
2602,1.191586437,
2603,1.137423417,
2604,1.069719642,
2605,1.123882662,
2606,1.069719642,
2607,1.110341907,
2608,1.137423417,
2609,1.069719642,
2610,1.137423417,
2611,1.259290212,
2612,1.042638132,
2613,1.056178887,
2614,1.150964172,
2615,1.218667947,
2616,1.015556622,
2617,1.272830967,
2618,1.326993986,
2619,0.9613936024,
2620,0.8801490726,
2621,0.8530675627,
2622,1.367616251,
2623,1.002015867,
2624,1.110341907,
2625,1.069719642,
2626,1.042638132,
2627,1.137423417,
2628,1.178045682,
2629,0.9884751123,
2630,1.123882662,
2631,1.096801152,
2632,1.354075496,
2633,1.191586437,
2634,0.9478528474,
2635,1.150964172,
2636,1.326993986,
2637,1.150964172,
2638,1.259290212,
2639,0.9343120924,
2640,1.178045682,
2641,1.150964172,
2642,1.164504927,
2643,0.8936898276,
2644,1.123882662,
2645,0.9884751123,
2646,1.178045682,
2647,1.123882662,
2648,1.069719642,
2649,1.069719642,
2650,1.164504927,
2651,1.150964172,
2652,1.042638132,
2653,1.123882662,
2654,1.232208702,
2655,0.9207713375,
2656,1.245749457,
2657,1.056178887,
2658,1.002015867,
2659,1.069719642,
2660,1.042638132,
2661,1.002015867,
2662,1.002015867,
2663,1.069719642,
2664,1.110341907,
2665,1.069719642,
2666,1.178045682,
2667,1.245749457,
2668,1.137423417,
2669,0.8801490726,
2670,1.191586437,
2671,1.042638132,
2672,1.150964172,
2673,1.069719642,
2674,1.191586437,
2675,1.150964172,
2676,1.110341907,
2677,1.042638132,
2678,1.205127192,
2679,1.029097377,
2680,1.029097377,
2681,1.299912476,
2682,1.205127192,
2683,1.272830967,
2684,1.110341907,
2685,1.110341907,
2686,1.259290212,
2687,0.9613936024,
2688,1.259290212,
2689,1.191586437,
2690,1.178045682,
2691,1.232208702,
2692,1.191586437,
2693,1.056178887,
2694,1.123882662,
2695,1.313453231,
2696,1.069719642,
2697,1.205127192,
2698,1.164504927,
2699,1.137423417,
2700,1.205127192,
2701,1.110341907,
2702,0.9478528474,
2703,0.8259860527,
2704,1.069719642,
2705,1.272830967,
2706,0.9749343573,
2707,0.9072305825,
2708,1.123882662,
2709,0.9749343573,
2710,1.029097377,
2711,1.530105311,
2712,1.150964172,
2713,1.083260397,
2714,1.150964172,
2715,1.205127192,
2716,1.096801152,
2717,1.137423417,
2718,1.232208702,
2719,1.015556622,
2720,1.110341907,
2721,1.123882662,
2722,1.326993986,
2723,1.164504927,
2724,1.259290212,
2725,1.178045682,
2726,1.232208702,
2727,1.326993986,
2728,1.164504927,
2729,1.191586437,
2730,1.178045682,
2731,0.8801490726,
2732,1.340534741,
2733,1.259290212,
2734,1.150964172,
2735,0.9478528474,
2736,0.9207713375,
2737,1.232208702,
2738,1.083260397,
2739,1.042638132,
2740,0.9072305825,
2741,1.205127192,
2742,1.069719642,
2743,1.069719642,
2744,1.137423417,
2745,1.164504927,
2746,1.326993986,
2747,1.272830967,
2748,1.164504927,
2749,1.245749457,
2750,1.123882662,
2751,1.056178887,
2752,1.110341907,
2753,1.002015867,
2754,1.150964172,
2755,1.205127192,
2756,1.110341907,
2757,1.056178887,
2758,1.083260397,
2759,1.069719642,
2760,1.069719642,
2761,1.137423417,
2762,1.178045682,
2763,1.123882662,
2764,1.123882662,
2765,1.205127192,
2766,1.205127192,
2767,1.123882662,
2768,1.096801152,
2769,1.029097377,
2770,1.218667947,
2771,1.096801152,
2772,0.8395268077,
2773,1.340534741,
2774,1.042638132,
2775,1.245749457,
2776,1.096801152,
2777,1.029097377,
2778,1.110341907,
2779,1.069719642,
2780,1.083260397,
2781,1.056178887,
2782,1.150964172,
2783,1.286371721,
2784,1.340534741,
2785,1.069719642,
2786,1.191586437,
2787,1.083260397,
2788,1.029097377,
2789,1.164504927,
2790,0.9749343573,
2791,1.218667947,
2792,1.313453231,
2793,1.083260397,
2794,1.340534741,
2795,1.164504927,
2796,1.191586437,
2797,1.313453231,
2798,1.313453231,
2799,1.110341907,
2800,1.178045682,
2801,1.110341907,
2802,1.164504927,
2803,1.110341907,
2804,1.083260397,
2805,1.069719642,
2806,1.191586437,
2807,1.110341907,
2808,1.110341907,
2809,1.313453231,
2810,0.8530675627,
2811,1.002015867,
2812,1.002015867,
2813,0.8395268077,
2814,1.205127192,
2815,1.191586437,
2816,1.232208702,
2817,1.029097377,
2818,1.029097377,
2819,1.069719642,
2820,1.218667947,
2821,1.015556622,
2822,1.123882662,
2823,1.029097377,
2824,1.056178887,
2825,1.245749457,
2826,0.9749343573,
2827,0.9478528474,
2828,1.299912476,
2829,0.9749343573,
2830,1.299912476,
2831,0.9478528474,
2832,1.110341907,
2833,1.286371721,
2834,1.205127192,
2835,1.069719642,
2836,1.178045682,
2837,1.299912476,
2838,0.9207713375,
2839,1.029097377,
2840,1.164504927,
2841,1.178045682,
2842,1.069719642,
2843,1.150964172,
2844,1.137423417,
2845,1.083260397,
2846,1.205127192,
2847,0.9884751123,
2848,1.408238516,
2849,0.9613936024,
2850,1.178045682,
2851,0.9613936024,
2852,0.9613936024,
2853,1.002015867,
2854,1.150964172,
2855,1.178045682,
2856,0.9343120924,
2857,0.9072305825,
2858,0.9613936024,
2859,1.083260397,
2860,1.164504927,
2861,1.015556622,
2862,0.9749343573,
2863,1.164504927,
2864,0.9749343573,
2865,0.9749343573,
2866,1.110341907,
2867,1.259290212,
2868,0.8666083176,
2869,1.137423417,
2870,0.9749343573,
2871,1.164504927,
2872,0.9343120924,
2873,1.299912476,
2874,1.137423417,
2875,0.9478528474,
2876,1.340534741,
2877,1.110341907,
2878,1.367616251,
2879,1.083260397,
2880,1.137423417,
2881,1.002015867,
2882,1.042638132,
2883,1.367616251,
2884,1.191586437,
2885,0.9613936024,
2886,1.042638132,
2887,1.056178887,
2888,1.123882662,
2889,1.002015867,
2890,1.137423417,
2891,1.286371721,
2892,1.029097377,
2893,1.164504927,
2894,1.299912476,
2895,1.205127192,
2896,0.9749343573,
2897,0.9884751123,
2898,1.042638132,
2899,1.123882662,
2900,1.354075496,
2901,0.9343120924,
2902,1.056178887,
2903,1.178045682,
2904,1.029097377,
2905,1.178045682,
2906,1.123882662,
2907,1.096801152,
2908,1.367616251,
2909,1.191586437,
2910,1.178045682,
2911,1.218667947,
2912,1.069719642,
2913,0.9613936024,
2914,1.340534741,
2915,0.9478528474,
2916,1.354075496,
2917,1.340534741,
2918,1.069719642,
2919,0.9207713375,
2920,1.178045682,
2921,1.042638132,
2922,0.8936898276,
2923,1.069719642,
2924,1.056178887,
2925,1.042638132,
2926,1.218667947,
2927,1.029097377,
2928,1.205127192,
2929,1.313453231,
2930,1.191586437,
2931,0.9884751123,
2932,0.9884751123,
2933,1.178045682,
2934,0.9884751123,
2935,1.083260397,
2936,0.9884751123,
2937,1.178045682,
2938,1.232208702,
2939,1.164504927,
2940,1.150964172,
2941,1.042638132,
2942,1.137423417,
2943,1.232208702,
2944,1.096801152,
2945,1.002015867,
2946,1.069719642,
2947,1.096801152,
2948,1.083260397,
2949,1.096801152,
2950,1.015556622,
2951,0.9884751123,
2952,1.299912476,
2953,1.110341907,
2954,1.205127192,
2955,1.069719642,
2956,1.056178887,
2957,0.8801490726,
2958,1.096801152,
2959,1.015556622,
2960,0.9749343573,
2961,1.110341907,
2962,1.150964172,
2963,1.313453231,
2964,1.069719642,
2965,1.015556622,
2966,1.083260397,
2967,1.096801152,
2968,1.150964172,
2969,1.150964172,
2970,1.286371721,
2971,1.042638132,
2972,1.110341907,
2973,1.259290212,
2974,1.137423417,
2975,0.8936898276,
2976,1.205127192,
2977,1.123882662,
2978,0.9072305825,
2979,1.083260397,
2980,1.137423417,
2981,1.191586437,
2982,1.272830967,
2983,1.232208702,
2984,1.015556622,
2985,1.137423417,
2986,1.286371721,
2987,0.9478528474,
2988,1.232208702,
2989,1.042638132,
2990,1.042638132,
2991,1.002015867,
2992,1.326993986,
2993,1.123882662,
2994,1.042638132,
2995,1.272830967,
2996,1.178045682,
2997,1.150964172,
2998,1.137423417,
2999,0.9207713375,
3000,1.164504927,
3001,1.150964172,
3002,1.164504927,
3003,1.150964172,
3004,1.083260397,
3005,1.191586437,
3006,1.191586437,
3007,1.286371721,
3008,1.083260397,
3009,1.272830967,
3010,1.137423417,
3011,1.205127192,
3012,1.408238516,
3013,1.042638132,
3014,1.259290212,
3015,1.029097377,
3016,1.083260397,
3017,1.191586437,
3018,1.286371721,
3019,1.232208702,
3020,1.015556622,
3021,1.083260397,
3022,1.340534741,
3023,0.9884751123,
3024,0.9343120924,
3025,1.286371721,
3026,1.096801152,
3027,1.150964172,
3028,1.042638132,
3029,1.326993986,
3030,1.083260397,
3031,1.191586437,
3032,1.164504927,
3033,1.123882662,
3034,1.245749457,
3035,1.259290212,
3036,1.218667947,
3037,1.029097377,
3038,1.354075496,
3039,1.367616251,
3040,0.8801490726,
3041,1.232208702,
3042,1.205127192,
3043,1.137423417,
3044,0.9478528474,
3045,1.232208702,
3046,1.029097377,
3047,1.164504927,
3048,1.123882662,
3049,1.083260397,
3050,0.9749343573,
3051,1.259290212,
3052,1.002015867,
3053,1.002015867,
3054,1.110341907,
3055,1.015556622,
3056,1.150964172,
3057,0.8936898276,
3058,1.218667947,
3059,1.205127192,
3060,1.042638132,
3061,1.069719642,
3062,1.042638132,
3063,0.9207713375,
3064,1.218667947,
3065,1.259290212,
3066,1.150964172,
3067,1.002015867,
3068,1.299912476,
3069,1.069719642,
3070,1.096801152,
3071,0.9478528474,
3072,1.205127192,
3073,1.259290212,
3074,1.015556622,
3075,1.313453231,
3076,1.029097377,
3077,1.137423417,
3078,0.9343120924,
3079,1.096801152,
3080,1.381157006,
3081,1.178045682,
3082,0.9884751123,
3083,0.9207713375,
3084,1.069719642,
3085,1.150964172,
3086,1.205127192,
3087,1.205127192,
3088,1.029097377,
3089,0.8936898276,
3090,1.218667947,
3091,1.069719642,
3092,1.150964172,
3093,1.015556622,
3094,1.178045682,
3095,1.015556622,
3096,0.9343120924,
3097,1.354075496,
3098,0.9613936024,
3099,0.9749343573,
3100,1.272830967,
3101,1.096801152,
3102,1.123882662,
3103,1.069719642,
3104,1.069719642,
3105,1.056178887,
3106,1.191586437,
3107,1.408238516,
3108,0.9884751123,
3109,1.029097377,
3110,0.9884751123,
3111,1.421779271,
3112,1.137423417,
3113,1.259290212,
3114,1.150964172,
3115,1.015556622,
3116,1.164504927,
3117,1.245749457,
3118,1.015556622,
3119,0.9884751123,
3120,0.8666083176,
3121,1.083260397,
3122,1.150964172,
3123,1.042638132,
3124,1.178045682,
3125,1.435320026,
3126,1.083260397,
3127,0.9749343573,
3128,1.056178887,
3129,1.218667947,
3130,0.8530675627,
3131,1.083260397,
3132,1.354075496,
3133,1.137423417,
3134,1.029097377,
3135,1.394697761,
3136,1.191586437,
3137,1.164504927,
3138,0.9207713375,
3139,0.9613936024,
3140,1.218667947,
3141,1.150964172,
3142,1.286371721,
3143,0.9613936024,
3144,1.164504927,
3145,0.9884751123,
3146,1.178045682,
3147,1.096801152,
3148,1.029097377,
3149,1.232208702,
3150,1.110341907,
3151,0.8801490726,
3152,1.002015867,
3153,0.9207713375,
3154,1.232208702,
3155,1.299912476,
3156,1.245749457,
3157,0.8530675627,
3158,1.259290212,
3159,1.286371721,
3160,1.245749457,
3161,1.083260397,
3162,1.042638132,
3163,0.9613936024,
3164,1.110341907,
3165,1.232208702,
3166,0.8801490726,
3167,1.137423417,
3168,1.110341907,
3169,0.9749343573,
3170,1.218667947,
3171,1.015556622,
3172,1.096801152,
3173,1.096801152,
3174,1.232208702,
3175,1.421779271,
3176,1.002015867,
3177,1.110341907,
3178,1.205127192,
3179,1.150964172,
3180,0.9478528474,
3181,1.150964172,
3182,1.029097377,
3183,0.9884751123,
3184,1.096801152,
3185,1.015556622,
3186,1.178045682,
3187,1.083260397,
3188,0.9749343573,
3189,1.191586437,
3190,1.245749457,
3191,1.042638132,
3192,1.245749457,
3193,1.286371721,
3194,0.9884751123,
3195,1.069719642,
3196,1.056178887,
3197,0.8395268077,
3198,1.245749457,
3199,0.8530675627,
3200,0.9478528474,
3201,1.232208702,
3202,1.205127192,
3203,1.083260397,
3204,0.9884751123,
3205,1.056178887,
3206,1.042638132,
3207,1.150964172,
3208,1.218667947,
3209,1.164504927,
3210,1.029097377,
3211,1.002015867,
3212,1.015556622,
3213,1.205127192,
3214,1.056178887,
3215,1.205127192,
3216,1.367616251,
3217,0.8395268077,
3218,1.259290212,
3219,1.029097377,
3220,1.218667947,
3221,1.069719642,
3222,1.002015867,
3223,0.9613936024,
3224,1.110341907,
3225,1.042638132,
3226,1.232208702,
3227,1.015556622,
3228,1.191586437,
3229,1.123882662,
3230,1.015556622,
3231,1.137423417,
3232,1.123882662,
3233,1.083260397,
3234,0.9613936024,
3235,1.069719642,
3236,1.029097377,
3237,1.029097377,
3238,1.123882662,
3239,1.056178887,
3240,1.286371721,
3241,1.042638132,
3242,1.462401536,
3243,1.110341907,
3244,1.191586437,
3245,1.259290212,
3246,1.299912476,
3247,1.232208702,
3248,1.326993986,
3249,1.218667947,
3250,1.096801152,
3251,1.218667947,
3252,1.245749457,
3253,1.123882662,
3254,1.069719642,
3255,0.9343120924,
3256,1.002015867,
3257,1.096801152,
3258,0.7718230329,
3259,1.110341907,
3260,1.326993986,
3261,1.313453231,
3262,1.205127192,
3263,1.029097377,
3264,1.002015867,
3265,1.408238516,
3266,1.056178887,
3267,1.218667947,
3268,1.083260397,
3269,1.083260397,
3270,1.286371721,
3271,1.137423417,
3272,1.205127192,
3273,1.083260397,
3274,1.110341907,
3275,1.191586437,
3276,1.150964172,
3277,1.083260397,
3278,1.029097377,
3279,1.232208702,
3280,1.205127192,
3281,1.042638132,
3282,1.286371721,
3283,1.164504927,
3284,1.110341907,
3285,0.9884751123,
3286,1.002015867,
3287,1.137423417,
3288,1.042638132,
3289,1.056178887,
3290,1.110341907,
3291,1.110341907,
3292,1.137423417,
3293,1.015556622,
3294,0.9478528474,
3295,1.191586437,
3296,1.123882662,
3297,0.9343120924,
3298,1.340534741,
3299,1.056178887,
3300,1.123882662,
3301,1.096801152,
3302,0.9613936024,
3303,1.096801152,
3304,1.191586437,
3305,1.150964172,
3306,1.150964172,
3307,1.178045682,
3308,1.110341907,
3309,1.178045682,
3310,1.110341907,
3311,1.069719642,
3312,1.110341907,
3313,1.056178887,
3314,0.8936898276,
3315,1.042638132,
3316,1.042638132,
3317,0.8666083176,
3318,0.8801490726,
3319,1.313453231,
3320,1.164504927,
3321,0.9613936024,
3322,1.069719642,
3323,1.002015867,
3324,1.056178887,
3325,1.326993986,
3326,1.286371721,
3327,1.191586437,
3328,1.110341907,
3329,1.042638132,
3330,1.123882662,
3331,1.002015867,
3332,1.205127192,
3333,1.354075496,
3334,1.123882662,
3335,1.164504927,
3336,1.110341907,
3337,0.9749343573,
3338,1.096801152,
3339,1.029097377,
3340,1.015556622,
3341,1.069719642,
3342,1.299912476,
3343,1.137423417,
3344,0.9749343573,
3345,1.367616251,
3346,1.394697761,
3347,1.245749457,
3348,1.245749457,
3349,1.150964172,
3350,1.002015867,
3351,1.042638132,
3352,0.9749343573,
3353,1.069719642,
3354,1.299912476,
3355,1.232208702,
3356,1.205127192,
3357,0.9072305825,
3358,1.096801152,
3359,1.002015867,
3360,1.110341907,
3361,1.096801152,
3362,1.205127192,
3363,1.029097377,
3364,1.516564556,
3365,1.056178887,
3366,1.029097377,
3367,1.272830967,
3368,1.069719642,
3369,1.042638132,
3370,1.232208702,
3371,1.110341907,
3372,1.178045682,
3373,1.137423417,
3374,1.272830967,
3375,1.096801152,
3376,1.029097377,
3377,1.015556622,
3378,0.9884751123,
3379,1.299912476,
3380,0.9343120924,
3381,1.178045682,
3382,1.110341907,
3383,0.9207713375,
3384,1.191586437,
3385,1.245749457,
3386,1.042638132,
3387,1.150964172,
3388,1.354075496,
3389,1.002015867,
3390,1.272830967,
3391,1.326993986,
3392,0.9749343573,
3393,1.096801152,
3394,1.096801152,
3395,1.313453231,
3396,1.218667947,
3397,1.178045682,
3398,0.9613936024,
3399,1.272830967,
3400,0.9072305825,
3401,1.150964172,
3402,1.002015867,
3403,1.178045682,
3404,1.232208702,
3405,1.137423417,
3406,1.083260397,
3407,1.218667947,
3408,1.218667947,
3409,1.110341907,
3410,1.069719642,
3411,1.110341907,
3412,1.015556622,
3413,1.123882662,
3414,1.150964172,
3415,1.110341907,
3416,1.259290212,
3417,1.029097377,
3418,1.259290212,
3419,1.354075496,
3420,1.150964172,
3421,0.9478528474,
3422,1.178045682,
3423,0.9478528474,
3424,1.232208702,
3425,0.9072305825,
3426,1.150964172,
3427,1.435320026,
3428,1.191586437,
3429,1.191586437,
3430,1.259290212,
3431,1.245749457,
3432,1.178045682,
3433,1.029097377,
3434,1.164504927,
3435,1.191586437,
3436,1.421779271,
3437,1.164504927,
3438,0.9343120924,
3439,1.110341907,
3440,1.042638132,
3441,0.9884751123,
3442,1.029097377,
3443,1.313453231,
3444,1.421779271,
3445,1.137423417,
3446,1.096801152,
3447,1.367616251,
3448,1.326993986,
3449,0.9884751123,
3450,0.9207713375,
3451,1.137423417,
3452,1.137423417,
3453,1.015556622,
3454,1.002015867,
3455,1.164504927,
3456,1.205127192,
3457,1.340534741,
3458,1.110341907,
3459,0.9478528474,
3460,1.272830967,
3461,1.218667947,
3462,0.8530675627,
3463,1.137423417,
3464,1.096801152,
3465,1.150964172,
3466,1.002015867,
3467,1.083260397,
3468,1.299912476,
3469,1.110341907,
3470,1.164504927,
3471,1.313453231,
3472,0.9207713375,
3473,1.164504927,
3474,0.9884751123,
3475,1.123882662,
3476,1.056178887,
3477,1.083260397,
3478,1.326993986,
3479,1.042638132,
3480,1.123882662,
3481,1.110341907,
3482,1.015556622,
3483,1.015556622,
3484,1.272830967,
3485,1.218667947,
3486,1.110341907,
3487,1.056178887,
3488,1.123882662,
3489,1.448860781,
3490,1.096801152,
3491,1.218667947,
3492,0.9343120924,
3493,1.042638132,
3494,0.744741523,
3495,1.367616251,
3496,1.096801152,
3497,1.110341907,
3498,1.002015867,
3499,1.164504927,
3500,1.232208702,
3501,1.015556622,
3502,1.272830967,
3503,1.191586437,
3504,1.272830967,
3505,1.083260397,
3506,1.096801152,
3507,1.096801152,
3508,1.083260397,
3509,1.123882662,
3510,0.9343120924,
3511,1.164504927,
3512,1.205127192,
3513,1.191586437,
3514,0.8801490726,
3515,1.286371721,
3516,1.232208702,
3517,1.381157006,
3518,1.191586437,
3519,1.150964172,
3520,1.205127192,
3521,0.9884751123,
3522,1.164504927,
3523,1.205127192,
3524,1.191586437,
3525,1.110341907,
3526,0.9478528474,
3527,1.218667947,
3528,1.110341907,
3529,1.150964172,
3530,1.015556622,
3531,1.205127192,
3532,1.340534741,
3533,1.150964172,
3534,1.110341907,
3535,1.299912476,
3536,1.015556622,
3537,1.232208702,
3538,1.178045682,
3539,0.9207713375,
3540,1.150964172,
3541,1.110341907,
3542,1.394697761,
3543,1.015556622,
3544,1.137423417,
3545,1.191586437,
3546,0.9884751123,
3547,1.069719642,
3548,1.015556622,
3549,1.259290212,
3550,1.299912476,
3551,0.9884751123,
3552,1.150964172,
3553,1.178045682,
3554,0.9207713375,
3555,1.150964172,
3556,1.015556622,
3557,1.232208702,
3558,1.137423417,
3559,1.137423417,
3560,1.205127192,
3561,1.096801152,
3562,1.029097377,
3563,0.9478528474,
3564,1.367616251,
3565,1.042638132,
3566,1.069719642,
3567,1.002015867,
3568,1.096801152,
3569,1.002015867,
3570,1.110341907,
3571,1.110341907,
3572,0.9749343573,
3573,1.110341907,
3574,1.002015867,
3575,1.381157006,
3576,1.029097377,
3577,1.313453231,
3578,0.9072305825,
3579,1.137423417,
3580,1.096801152,
3581,1.110341907,
3582,1.069719642,
3583,0.8530675627,
3584,1.245749457,
3585,0.9749343573,
3586,1.096801152,
3587,1.137423417,
3588,0.9749343573,
3589,1.042638132,
3590,1.164504927,
3591,0.9072305825,
3592,1.042638132,
3593,1.056178887,
3594,0.9749343573,
3595,1.096801152,
3596,1.286371721,
3597,0.8936898276,
3598,1.218667947,
3599,1.123882662,
3600,1.164504927,
3601,1.137423417,
3602,0.9884751123,
3603,1.205127192,
3604,1.096801152,
3605,0.8259860527,
3606,1.326993986,
3607,1.042638132,
3608,1.286371721,
3609,1.218667947,
3610,1.232208702,
3611,1.029097377,
3612,1.096801152,
3613,0.9613936024,
3614,1.002015867,
3615,0.9072305825,
3616,1.178045682,
3617,1.110341907,
3618,1.178045682,
3619,1.326993986,
3620,1.123882662,
3621,1.137423417,
3622,1.096801152,
3623,1.178045682,
3624,1.042638132,
3625,1.083260397,
3626,1.015556622,
3627,0.7989045428,
3628,1.150964172,
3629,1.029097377,
3630,1.286371721,
3631,1.150964172,
3632,1.042638132,
3633,0.9749343573,
3634,1.164504927,
3635,1.110341907,
3636,1.272830967,
3637,0.9207713375,
3638,1.083260397,
3639,1.272830967,
3640,1.164504927,
3641,1.096801152,
3642,1.150964172,
3643,1.042638132,
3644,1.069719642,
3645,1.110341907,
3646,0.9343120924,
3647,1.205127192,
3648,0.9749343573,
3649,1.015556622,
3650,0.9072305825,
3651,1.137423417,
3652,1.015556622,
3653,1.272830967,
3654,1.164504927,
3655,1.245749457,
3656,1.164504927,
3657,1.083260397,
3658,1.083260397,
3659,0.9072305825,
3660,1.178045682,
3661,1.137423417,
3662,1.083260397,
3663,1.191586437,
3664,1.069719642,
3665,1.096801152,
3666,1.272830967,
3667,1.110341907,
3668,1.150964172,
3669,1.205127192,
3670,1.178045682,
3671,1.232208702,
3672,1.069719642,
3673,1.259290212,
3674,1.218667947,
3675,1.150964172,
3676,1.299912476,
3677,0.9884751123,
3678,1.232208702,
3679,1.042638132,
3680,1.083260397,
3681,1.421779271,
3682,1.205127192,
3683,1.096801152,
3684,1.042638132,
3685,0.9343120924,
3686,1.015556622,
3687,1.245749457,
3688,0.9343120924,
3689,1.042638132,
3690,1.367616251,
3691,1.083260397,
3692,1.272830967,
3693,1.218667947,
3694,0.9072305825,
3695,1.272830967,
3696,1.150964172,
3697,0.8259860527,
3698,1.110341907,
3699,0.9749343573,
3700,1.137423417,
3701,1.150964172,
3702,1.326993986,
3703,1.299912476,
3704,1.150964172,
3705,0.9478528474,
3706,1.096801152,
3707,1.218667947,
3708,1.056178887,
3709,1.178045682,
3710,1.137423417,
3711,1.191586437,
3712,1.069719642,
3713,1.137423417,
3714,1.218667947,
3715,1.299912476,
3716,1.002015867,
3717,1.029097377,
3718,1.083260397,
3719,1.042638132,
3720,1.164504927,
3721,1.164504927,
3722,1.178045682,
3723,0.8936898276,
3724,1.042638132,
3725,1.083260397,
3726,1.178045682,
3727,1.232208702,
3728,1.123882662,
3729,1.164504927,
3730,1.083260397,
3731,1.150964172,
3732,1.218667947,
3733,1.110341907,
3734,1.313453231,
3735,1.286371721,
3736,1.096801152,
3737,0.9749343573,
3738,1.150964172,
3739,1.029097377,
3740,1.137423417,
3741,1.218667947,
3742,1.191586437,
3743,1.042638132,
3744,1.083260397,
3745,1.042638132,
3746,1.272830967,
3747,0.8801490726,
3748,1.096801152,
3749,1.150964172,
3750,1.029097377,
3751,1.123882662,
3752,1.056178887,
3753,1.110341907,
3754,0.9072305825,
3755,1.245749457,
3756,1.232208702,
3757,1.164504927,
3758,1.245749457,
3759,1.056178887,
3760,1.340534741,
3761,0.9749343573,
3762,1.096801152,
3763,0.9884751123,
3764,1.299912476,
3765,1.164504927,
3766,1.069719642,
3767,1.110341907,
3768,1.218667947,
3769,1.110341907,
3770,1.205127192,
3771,1.286371721,
3772,1.205127192,
3773,1.110341907,
3774,1.137423417,
3775,1.313453231,
3776,1.002015867,
3777,1.259290212,
3778,1.178045682,
3779,1.083260397,
3780,1.232208702,
3781,1.042638132,
3782,1.286371721,
3783,1.150964172,
3784,1.191586437,
3785,1.137423417,
3786,1.002015867,
3787,1.123882662,
3788,1.069719642,
3789,1.110341907,
3790,1.245749457,
3791,0.8936898276,
3792,0.9749343573,
3793,1.110341907,
3794,1.029097377,
3795,1.205127192,
3796,1.029097377,
3797,1.272830967,
3798,1.191586437,
3799,1.110341907,
3800,1.286371721,
3801,1.218667947,
3802,1.272830967,
3803,1.015556622,
3804,1.218667947,
3805,1.029097377,
3806,1.069719642,
3807,1.178045682,
3808,0.9884751123,
3809,1.191586437,
3810,1.178045682,
3811,1.232208702,
3812,1.259290212,
3813,1.218667947,
3814,1.123882662,
3815,0.9072305825,
3816,0.9343120924,
3817,1.056178887,
3818,0.9613936024,
3819,1.191586437,
3820,1.056178887,
3821,1.164504927,
3822,1.083260397,
3823,1.123882662,
3824,1.381157006,
3825,1.286371721,
3826,0.8666083176,
3827,1.164504927,
3828,1.164504927,
3829,1.205127192,
3830,1.056178887,
3831,1.259290212,
3832,1.150964172,
3833,1.110341907,
3834,0.8259860527,
3835,1.191586437,
3836,1.056178887,
3837,1.083260397,
3838,1.286371721,
3839,1.164504927,
3840,0.8936898276,
3841,1.083260397,
3842,1.137423417,
3843,1.096801152,
3844,0.9749343573,
3845,1.056178887,
3846,1.232208702,
3847,1.056178887,
3848,1.069719642,
3849,1.367616251,
3850,1.150964172,
3851,0.9884751123,
3852,1.164504927,
3853,1.191586437,
3854,1.042638132,
3855,1.435320026,
3856,1.042638132,
3857,1.340534741,
3858,1.123882662,
3859,1.002015867,
3860,1.042638132,
3861,1.150964172,
3862,1.029097377,
3863,0.9343120924,
3864,1.002015867,
3865,1.272830967,
3866,1.042638132,
3867,1.178045682,
3868,1.191586437,
3869,1.354075496,
3870,1.259290212,
3871,0.9749343573,
3872,0.8530675627,
3873,1.394697761,
3874,1.232208702,
3875,1.259290212,
3876,1.286371721,
3877,1.110341907,
3878,1.056178887,
3879,1.056178887,
3880,0.9884751123,
3881,0.9884751123,
3882,1.002015867,
3883,0.9884751123,
3884,0.8395268077,
3885,1.299912476,
3886,1.272830967,
3887,1.313453231,
3888,1.191586437,
3889,0.9613936024,
3890,1.110341907,
3891,1.164504927,
3892,0.9207713375,
3893,1.137423417,
3894,0.9613936024,
3895,1.178045682,
3896,1.015556622,
3897,1.232208702,
3898,1.069719642,
3899,1.150964172,
3900,1.123882662,
3901,1.137423417,
3902,1.191586437,
3903,1.015556622,
3904,1.042638132,
3905,0.9884751123,
3906,0.9343120924,
3907,1.218667947,
3908,0.9749343573,
3909,1.137423417,
3910,1.123882662,
3911,1.164504927,
3912,1.245749457,
3913,0.9343120924,
3914,0.8666083176,
3915,1.286371721,
3916,0.9343120924,
3917,1.002015867,
3918,0.8666083176,
