Channel 1!!!_x,Channel 1!!!_y
0.,1.0097471752
1.,1.0391430173
2.,0.9921096699
3.,1.0303242646
4.,1.0362034331
5.,1.0332638488
6.,1.0229753041
7.,0.9730023726
8.,1.0200357199
9.,0.9994586305
10.,1.0259148883
11.,1.0038680068
12.,1.0009284226
13.,0.9950492541
14.,0.9979888384
15.,0.96418362
16.,0.9994586305
17.,0.9494856989
18.,1.0038680068
19.,1.1258607514
20.,0.9715325805
21.,1.0332638488
22.,1.0082773831
23.,0.9891700857
24.,0.9465461147
25.,0.9994586305
26.,0.9847607094
27.,0.9921096699
28.,1.0479617699
29.,1.0097471752
30.,0.9832909173
31.,0.9303784016
32.,1.0553107304
33.,1.0009284226
34.,0.9421367384
35.,0.9818211252
36.,0.9803513331
37.,0.9685929963
38.,0.9877002936
39.,1.006807591
40.,0.9759419568
41.,1.0714784435
42.,1.0758878198
43.,1.0347336409
44.,1.0479617699
45.,0.9289086095
46.,1.0244450962
47.,0.9803513331
48.,0.9965190463
49.,1.0200357199
50.,0.9244992332
51.,0.9774117489
52.,0.9685929963
53.,0.9656534121
54.,1.0626596909
55.,0.9818211252
56.,1.0670690672
57.,1.0082773831
58.,0.9965190463
59.,1.0097471752
60.,0.9421367384
61.,0.9671232042
62.,1.0170961357
63.,1.0259148883
64.,1.0259148883
65.,1.0273846804
66.,1.0082773831
67.,0.9803513331
68.,1.0053377989
69.,0.9494856989
70.,0.9994586305
71.,1.0347336409
72.,1.0038680068
73.,0.9818211252
74.,1.0567805225
75.,1.0714784435
76.,0.9303784016
77.,1.0905857409
78.,0.9803513331
79.,1.0200357199
80.,0.9730023726
81.,0.9979888384
82.,1.0259148883
83.,1.0523711462
84.,1.006807591
85.,1.0391430173
86.,0.9921096699
87.,1.0082773831
88.,1.077357612
89.,0.9744721647
90.,1.0141565515
91.,0.9877002936
92.,1.0215055120
93.,0.9759419568
94.,1.0038680068
95.,1.0479617699
96.,1.0141565515
97.,0.9994586305
98.,0.9950492541
99.,1.0244450962
100.,1.0215055120
101.,0.9509554910
102.,1.0229753041
103.,0.9803513331
104.,0.9832909173
105.,1.0082773831
106.,1.0053377989
107.,1.006807591
108.,1.0200357199
109.,1.0082773831
110.,0.9553648674
111.,1.0112169673
112.,1.0112169673
113.,1.0567805225
114.,0.9994586305
115.,0.96418362
116.,0.9950492541
117.,0.9377273621
118.,0.9524252831
119.,0.9891700857
120.,0.9788815410
121.,1.0670690672
122.,1.0023982147
123.,1.0332638488
124.,0.9877002936
125.,1.0582503146
126.,1.0126867594
127.,0.9965190463
128.,1.0082773831
129.,1.0332638488
130.,1.0170961357
131.,0.9950492541
132.,1.0038680068
133.,1.0479617699
134.,0.9832909173
135.,0.9788815410
136.,1.0009284226
137.,0.9906398778
138.,1.0053377989
139.,0.9685929963
140.,0.9377273621
141.,1.1052836619
142.,0.9700627884
143.,0.9421367384
144.,1.0244450962
145.,0.9759419568
146.,0.9583044516
147.,1.0347336409
148.,1.0229753041
149.,1.0053377989
150.,0.9994586305
151.,0.9465461147
152.,1.0244450962
153.,0.9891700857
154.,0.9421367384
155.,1.0464919778
156.,1.0802971962
157.,1.0420826015
158.,0.9494856989
159.,1.0714784435
160.,1.0479617699
161.,1.049431562
162.,0.9877002936
163.,0.9685929963
164.,1.0126867594
165.,0.9788815410
166.,1.0758878198
167.,1.0141565515
168.,1.0185659278
169.,1.0597201067
170.,1.0538409383
171.,1.0185659278
172.,0.9832909173
173.,0.9362575700
174.,1.0156263436
175.,0.9597742437
176.,1.0670690672
177.,0.9979888384
178.,1.0685388593
179.,0.9877002936
180.,1.0009284226
181.,0.9744721647
182.,1.0244450962
183.,0.9950492541
184.,1.0861763646
185.,1.0215055120
186.,1.0259148883
187.,0.9979888384
188.,0.9200898569
189.,1.0215055120
190.,0.9950492541
191.,1.0053377989
192.,1.0009284226
193.,1.0553107304
194.,1.049431562
195.,0.9700627884
196.,1.0009284226
197.,0.9685929963
198.,0.9421367384
199.,1.0112169673
200.,0.9965190463
201.,1.049431562
202.,1.0376732252
203.,1.0185659278
204.,1.0670690672
205.,0.9965190463
206.,1.1096930382
207.,0.9186200648
208.,0.9465461147
209.,0.9671232042
210.,1.0038680068
211.,1.0670690672
212.,1.0244450962
213.,1.0641294830
214.,1.0700086514
215.,0.9862305015
216.,1.0229753041
217.,1.0288544725
218.,0.9921096699
219.,1.0273846804
220.,1.0141565515
221.,0.9906398778
222.,0.9965190463
223.,0.9818211252
224.,1.0744180277
225.,0.9406669463
226.,0.9597742437
227.,0.9921096699
228.,1.0053377989
229.,0.9891700857
230.,0.9744721647
231.,1.0038680068
232.,0.9950492541
233.,0.9862305015
234.,1.0259148883
235.,1.0597201067
236.,0.9406669463
237.,1.049431562
238.,0.9509554910
239.,0.9847607094
240.,1.0023982147
241.,1.0979347014
242.,1.006807591
243.,0.9788815410
244.,1.0332638488
245.,1.0538409383
246.,1.0391430173
247.,1.077357612
248.,1.0215055120
249.,0.9788815410
250.,1.0317940567
251.,1.0288544725
252.,1.0170961357
253.,1.0391430173
254.,1.0009284226
255.,0.9803513331
256.,1.0288544725
257.,1.0303242646
258.,0.9730023726
259.,1.0685388593
260.,0.9450763226
261.,0.9818211252
262.,0.9774117489
263.,0.9803513331
264.,0.9965190463
265.,1.0288544725
266.,1.0053377989
267.,1.0597201067
268.,0.9612440358
269.,0.9950492541
270.,0.9921096699
271.,1.006807591
272.,0.9391971542
273.,1.0391430173
274.,1.0185659278
275.,0.9494856989
276.,1.0112169673
277.,1.0420826015
278.,0.9509554910
279.,1.006807591
280.,1.0391430173
281.,1.0288544725
282.,0.9877002936
283.,1.0244450962
284.,0.9847607094
285.,0.9597742437
286.,1.0362034331
287.,1.0611898988
288.,0.9759419568
289.,1.0215055120
290.,0.9965190463
291.,1.0009284226
292.,0.9671232042
293.,1.0523711462
294.,0.9847607094
295.,0.9553648674
296.,0.9494856989
297.,0.9465461147
298.,1.0332638488
299.,1.0244450962
300.,1.0391430173
301.,1.0141565515
302.,1.0391430173
303.,1.0406128094
304.,1.0112169673
305.,1.0141565515
306.,1.006807591
307.,0.9494856989
308.,1.0391430173
309.,0.9877002936
310.,1.077357612
311.,1.0170961357
312.,0.9994586305
313.,1.0817669883
314.,0.9744721647
315.,1.0141565515
316.,1.0215055120
317.,1.0376732252
318.,0.9891700857
319.,1.0406128094
320.,1.0788274041
321.,0.9730023726
322.,1.0215055120
323.,1.0126867594
324.,1.0758878198
325.,0.9362575700
326.,0.9715325805
327.,0.9347877779
328.,1.006807591
329.,1.0229753041
330.,1.0288544725
331.,1.0215055120
332.,1.0097471752
333.,0.9583044516
334.,0.9935794620
335.,1.0332638488
336.,0.9965190463
337.,0.9744721647
338.,0.9965190463
339.,1.0273846804
340.,0.9774117489
341.,0.9862305015
342.,1.0185659278
343.,1.0406128094
344.,0.9715325805
345.,0.9979888384
346.,0.9950492541
347.,1.0538409383
348.,1.006807591
349.,0.9774117489
350.,0.9818211252
351.,0.9700627884
352.,1.0332638488
353.,0.9877002936
354.,1.0317940567
355.,0.9994586305
356.,1.0009284226
357.,0.9730023726
358.,1.0200357199
359.,0.9421367384
360.,1.0185659278
361.,1.0053377989
362.,1.0303242646
363.,0.9965190463
364.,0.96418362
365.,1.0479617699
366.,1.0215055120
367.,1.0141565515
368.,1.0215055120
369.,0.9891700857
370.,1.0097471752
371.,1.0126867594
372.,1.0141565515
373.,1.0156263436
374.,0.9935794620
375.,0.9862305015
376.,1.006807591
377.,0.9759419568
378.,1.049431562
379.,1.0479617699
380.,1.0288544725
381.,0.9818211252
382.,1.0317940567
383.,1.0185659278
384.,1.0332638488
385.,1.0156263436
386.,1.006807591
387.,1.0185659278
388.,0.9759419568
389.,1.0376732252
390.,0.9832909173
391.,0.9965190463
392.,1.0406128094
393.,1.0038680068
394.,0.9950492541
395.,0.9965190463
396.,1.0700086514
397.,1.0185659278
398.,1.0538409383
399.,1.0097471752
400.,0.9700627884
401.,1.0053377989
402.,1.0303242646
403.,1.0303242646
404.,1.0391430173
405.,1.0126867594
406.,1.0023982147
407.,0.9788815410
408.,1.0200357199
409.,0.9671232042
410.,0.9465461147
411.,0.9744721647
412.,1.0523711462
413.,1.006807591
414.,1.0391430173
415.,0.9847607094
416.,0.9759419568
417.,1.0332638488
418.,0.9524252831
419.,0.9700627884
420.,0.9538950752
421.,1.0626596909
422.,0.9509554910
423.,0.9627138279
424.,0.9730023726
425.,1.0391430173
426.,1.0141565515
427.,1.0082773831
428.,1.0611898988
429.,1.0435523936
430.,1.0038680068
431.,1.0655992751
432.,1.0082773831
433.,0.9685929963
434.,1.0200357199
435.,1.0450221857
436.,0.9347877779
437.,1.0611898988
438.,0.9788815410
439.,1.0420826015
440.,0.9700627884
441.,0.9877002936
442.,0.9377273621
443.,0.9774117489
444.,0.9436065305
445.,0.9935794620
446.,1.0376732252
447.,1.0891159488
448.,0.9671232042
449.,1.0259148883
450.,1.0420826015
451.,1.1141024145
452.,1.0082773831
453.,0.9803513331
454.,1.0597201067
455.,0.9979888384
456.,1.0435523936
457.,1.0523711462
458.,1.0141565515
459.,1.0523711462
460.,1.006807591
461.,0.9891700857
462.,1.0964649093
463.,0.9921096699
464.,0.9494856989
465.,0.9950492541
466.,0.9391971542
467.,1.1111628303
468.,1.0273846804
469.,1.0170961357
470.,1.049431562
