Channel 1!!!_x,Channel 1!!!_y
0.,1.0128231872
1.,1.0084045132
2.,0.9774737958
3.,1.0096669915
4.,1.0178731002
5.,0.9948328719
6.,1.0109294698
7.,1.0033546002
8.,1.0102982306
9.,1.0121919480
10.,1.0377571329
11.,1.0096669915
12.,1.0286041655
13.,1.0428070459
14.,1.0106138502
15.,0.9923079154
16.,1.0248167307
17.,1.0652160351
18.,1.0052483176
19.,1.0743690025
20.,0.9809456110
21.,1.0254479698
22.,0.9680052088
23.,0.9960953502
24.,0.9885204806
25.,1.0115607089
26.,0.9960953502
27.,1.0020921219
28.,1.0263948285
29.,1.0001984045
30.,1.0175574807
31.,1.0008296437
32.,1.0074576545
33.,1.0497506764
34.,0.9755800784
35.,1.0109294698
36.,1.0096669915
37.,0.9935703936
38.,0.9910454371
39.,1.0068264154
40.,0.9771581762
41.,1.0232386328
42.,1.0649004155
43.,0.9957797306
44.,1.0308135024
45.,0.9758956979
46.,1.0159793828
47.,1.0219761546
48.,0.9844174262
49.,1.014401285
50.,1.0099826111
51.,1.0112450893
52.,1.0216605350
53.,1.0068264154
54.,1.0418601872
55.,1.0001984045
56.,1.0323916003
57.,0.990414198
58.,1.0295510242
59.,1.0118763285
60.,0.9799987523
61.,0.9740019805
62.,1.0532224916
63.,1.0402820894
64.,1.0355477959
65.,1.0043014589
66.,1.023869872
67.,1.0418601872
68.,1.0008296437
69.,0.9894673393
70.,0.9916766762
71.,1.0068264154
72.,1.0093513719
73.,1.0036702198
74.,1.0232386328
75.,1.0248167307
76.,1.0090357524
77.,1.0245011111
78.,1.0011452632
79.,1.0289197850
80.,1.0005140241
81.,1.0043014589
82.,1.0020921219
83.,1.0308135024
84.,1.0020921219
85.,1.0368102742
86.,0.9989359263
87.,0.9938860132
88.,1.014401285
89.,1.014401285
90.,1.0121919480
91.,0.9938860132
92.,1.0276573068
93.,1.0175574807
94.,1.0020921219
95.,1.0084045132
96.,1.0323916003
97.,1.0371258937
98.,1.0156637633
99.,1.0181887198
100.,1.0270260676
101.,0.9825237088
102.,0.9992515458
103.,1.0140856654
104.,1.0175574807
105.,1.014401285
106.,1.0428070459
107.,1.0308135024
108.,1.0229230133
109.,1.0093513719
110.,0.9948328719
111.,1.0380727524
112.,1.0090357524
113.,1.0346009372
114.,1.0077732741
115.,1.0030389806
116.,1.0248167307
117.,1.0005140241
118.,0.9983046871
119.,0.9799987523
120.,1.0251323502
121.,1.0153481437
122.,1.0065107958
123.,1.0156637633
124.,1.0011452632
125.,1.0241854915
126.,1.0102982306
127.,1.0260792089
128.,1.0371258937
129.,0.997673448
130.,1.0459632416
131.,0.9970422089
132.,1.0185043394
133.,1.0270260676
134.,1.0093513719
135.,0.9705301653
136.,1.0077732741
137.,0.9986203067
138.,1.0191355785
139.,1.0188199589
140.,0.9942016328
141.,1.0118763285
142.,1.0207136763
143.,1.0248167307
144.,1.0342853176
145.,0.983154948
146.,0.9967265893
147.,0.9995671654
148.,1.0084045132
149.,1.0169262415
150.,0.9859955241
151.,0.9774737958
152.,1.0475413394
153.,1.0039858393
154.,0.9863111436
155.,1.0330228394
156.,1.0093513719
157.,1.0080888937
158.,0.9844174262
159.,1.0402820894
160.,0.9983046871
161.,1.0213449154
162.,1.0210292959
163.,1.0140856654
164.,1.0030389806
165.,0.9929391545
166.,1.0106138502
167.,0.9926235349
168.,1.0153481437
169.,1.0257635894
170.,1.0355477959
171.,1.0276573068
172.,1.0349165568
173.,1.0058795567
174.,1.0185043394
175.,0.9768425566
176.,1.0033546002
177.,0.9967265893
178.,1.0415445677
179.,0.9945172523
180.,1.023869872
181.,0.9964109697
182.,0.9954641110
183.,1.0058795567
184.,1.0131388067
185.,0.9945172523
186.,1.031129122
187.,1.007142035
188.,0.9951484915
189.,1.0327072198
190.,0.9799987523
191.,1.0125075676
192.,0.9897829588
193.,1.0191355785
194.,1.0099826111
195.,0.9844174262
196.,1.0112450893
197.,1.0061951763
198.,0.990414198
199.,0.9992515458
