Channel 1!!!_x,Channel 1!!!_y
0.,1.0350134827
1.,1.0260813275
2.,0.9702553576
3.,1.0495282349
4.,1.0539943125
5.,1.0338969633
6.,0.9970518231
7.,1.0071004977
8.,0.9992848619
9.,0.976954474
10.,1.0137996141
11.,1.0204987305
12.,0.9858866291
13.,1.0093335365
14.,1.0004013813
15.,0.9624397218
16.,0.9858866291
17.,0.9702553576
18.,0.9847701097
19.,1.1299176316
20.,0.9646727606
21.,1.0171491723
22.,0.9970518231
23.,1.0037509395
24.,0.9702553576
25.,1.0093335365
26.,0.9825370709
27.,1.0004013813
28.,1.0350134827
29.,1.0004013813
30.,1.0093335365
31.,0.960206683
32.,1.0528777931
33.,0.9925857455
34.,0.9736049158
35.,0.9870031485
36.,1.0015179007
37.,0.9925857455
38.,1.0115665753
39.,1.0071004977
40.,0.9691388382
41.,1.0595769095
42.,1.0953055302
43.,0.9925857455
44.,1.0539943125
45.,0.9255945816
46.,1.0071004977
47.,1.0082170171
48.,0.9736049158
49.,1.0428291185
50.,0.9233615428
51.,1.0171491723
52.,0.9948187843
53.,0.971371877
54.,1.0461786767
55.,0.960206683
56.,1.0606934289
57.,0.9847701097
58.,1.0104500559
59.,1.0126830947
60.,0.9948187843
61.,0.9691388382
62.,1.0539943125
63.,1.0394795603
64.,1.0082170171
65.,1.0260813275
66.,1.0327804439
67.,0.9992848619
68.,1.0104500559
69.,0.971371877
70.,1.0004013813
71.,1.0517612737
72.,1.0249648081
73.,1.0026344201
74.,1.0584603901
75.,1.0696255841
76.,0.9523910472
77.,1.0417125991
78.,0.9870031485
79.,1.0450621573
80.,0.9791875127
81.,1.0037509395
82.,1.0294308857
83.,1.0562273513
84.,0.9937022649
85.,1.0350134827
86.,1.0093335365
87.,1.0026344201
88.,1.0651595065
89.,0.9557406054
90.,0.9914692261
91.,0.9814205515
92.,1.0316639245
93.,0.96578928
94.,1.0316639245
95.,1.0729751422
96.,1.0204987305
97.,1.0193822111
98.,1.0361300021
99.,1.0048674589
100.,1.0216152499
101.,0.9389928144
102.,1.0048674589
103.,0.9803040321
104.,0.9791875127
105.,1.0160326529
106.,1.0093335365
107.,1.0137996141
108.,0.9903527067
109.,0.9948187843
110.,0.9557406054
111.,1.0104500559
112.,1.0260813275
113.,1.0551108319
114.,1.0048674589
115.,0.9669057994
116.,1.0238482887
117.,0.9501580084
118.,0.9635562412
119.,0.9791875127
120.,1.0004013813
121.,1.0338969633
122.,0.9858866291
123.,1.0082170171
124.,0.9970518231
125.,1.0606934289
126.,1.0216152499
127.,0.9892361873
128.,1.0115665753
129.,1.0204987305
130.,1.0528777931
131.,1.0216152499
132.,0.9914692261
133.,1.0551108319
134.,1.0071004977
135.,0.9970518231
136.,1.0026344201
137.,0.9959353037
138.,1.0260813275
139.,0.9847701097
140.,0.9590901636
141.,1.0729751422
142.,0.9981683425
143.,0.9512745278
144.,0.9970518231
145.,0.960206683
146.,0.9613232024
147.,1.0383630409
148.,1.0361300021
149.,1.0204987305
150.,1.0071004977
151.,0.954624086
152.,1.0450621573
153.,0.971371877
154.,0.9512745278
155.,1.0405960797
156.,1.0740916616
157.,1.0372465215
158.,0.949041489
159.,1.0718586229
160.,1.0294308857
161.,1.0517612737
162.,0.9914692261
163.,0.9937022649
164.,1.0182656917
165.,0.976954474
166.,1.0439456379
167.,0.9959353037
168.,1.0149161335
169.,1.0662760259
170.,1.0528777931
171.,1.0338969633
172.,0.9847701097
173.,0.954624086
174.,1.0171491723
175.,0.9814205515
176.,1.0506447543
177.,1.0037509395
178.,1.0439456379
179.,0.9780709934
180.,1.0004013813
181.,0.9937022649
182.,0.9847701097
183.,1.0271978469
184.,1.0763247004
185.,1.0071004977
186.,1.0115665753
187.,1.0216152499
188.,0.9110798294
189.,1.0662760259
190.,0.9680223188
191.,1.0048674589
192.,0.9992848619
193.,1.0249648081
194.,1.0495282349
195.,0.9724883964
196.,1.0082170171
197.,0.9724883964
198.,0.971371877
199.,0.9903527067
200.,0.9892361873
201.,1.0405960797
202.,1.0327804439
203.,1.0260813275
204.,1.0461786767
205.,1.0350134827
206.,1.1064707242
207.,0.9289441398
208.,0.954624086
209.,0.9925857455
210.,1.0059839783
211.,1.0584603901
212.,1.0115665753
213.,1.0729751422
214.,1.0015179007
215.,0.9791875127
216.,1.0294308857
217.,1.0428291185
218.,0.9803040321
219.,1.0182656917
220.,1.0271978469
221.,0.9881196679
222.,1.0071004977
223.,0.9747214352
224.,1.0640429871
225.,0.9523910472
226.,0.9590901636
227.,0.9959353037
228.,1.0093335365
229.,1.0026344201
230.,1.0137996141
231.,1.0004013813
232.,1.0059839783
233.,0.9557406054
234.,1.0271978469
235.,1.0439456379
236.,0.9289441398
237.,1.0439456379
238.,0.9356432562
239.,0.9858866291
240.,0.9948187843
241.,1.0539943125
242.,1.0204987305
243.,0.9881196679
244.,0.9992848619
245.,1.0238482887
246.,1.0126830947
247.,1.0796742586
248.,1.0238482887
249.,1.0026344201
250.,1.0182656917
251.,1.0048674589
252.,1.0227317693
253.,1.0417125991
254.,1.0417125991
255.,1.0004013813
256.,1.0394795603
257.,1.0171491723
258.,0.9635562412
259.,1.0450621573
260.,0.9624397218
261.,0.9825370709
262.,0.9445754114
263.,0.9892361873
264.,1.0126830947
265.,1.0137996141
266.,1.0372465215
267.,1.0506447543
268.,0.9724883964
269.,1.0048674589
270.,1.0171491723
271.,0.9881196679
272.,0.9445754114
273.,1.0517612737
274.,1.0171491723
275.,0.9412258532
276.,0.9948187843
277.,1.0606934289
278.,0.9557406054
279.,1.0059839783
280.,1.0394795603
281.,0.9981683425
282.,1.0104500559
283.,1.0015179007
284.,1.0249648081
285.,0.954624086
286.,1.0115665753
287.,1.0137996141
288.,0.9903527067
