Channel 1!!!_x,Channel 1!!!_y
0.,1.0132969528
1.,1.0162804288
2.,0.9834621924
3.,1.0084149011
4.,1.0146530783
5.,0.9964809969
6.,0.9934975209
7.,1.0149243034
8.,1.0086861262
9.,1.0019054988
10.,1.0249596319
11.,1.0170941041
12.,1.0255020820
13.,1.0379784364
14.,1.0162804288
15.,0.985089543
16.,1.0211624805
17.,1.0585915436
18.,1.0181790045
19.,1.0716103481
20.,0.9864456685
21.,1.0246884068
22.,0.9897003696
23.,1.0113983771
24.,0.9880730190
25.,1.0092285764
26.,0.9894291445
27.,0.9934975209
28.,1.0271294326
29.,0.9975658973
30.,1.0303841337
31.,0.9981083475
32.,1.0040752996
33.,1.03391006
34.,0.9953960966
35.,1.0086861262
36.,1.0078724509
37.,1.0013630486
38.,0.9937687460
39.,0.9986507977
40.,0.9834621924
41.,1.0352661854
42.,1.0542519421
43.,0.9875305688
44.,1.0208912554
45.,0.9902428198
46.,1.0295704585
47.,1.0276718828
48.,0.9959385468
49.,1.0157379786
50.,1.013839403
51.,1.0010918235
52.,1.0165516539
53.,1.0005493734
54.,1.0358086356
55.,1.0040752996
56.,1.0309265839
57.,0.9962097719
58.,1.0349949604
59.,1.0187214547
60.,0.979393816
61.,0.9761391149
62.,1.0518109162
63.,1.0444878387
64.,1.0349949604
65.,1.0073300007
66.,1.0092285764
67.,1.0320114843
68.,1.0200775802
69.,0.9986507977
70.,0.9937687460
71.,1.0032616243
72.,1.0076012258
73.,1.0043465247
74.,1.0227898311
75.,1.0170941041
76.,1.0019054988
77.,1.0217049307
78.,0.9986507977
79.,1.0317402592
80.,1.0062451003
81.,0.999464473
82.,0.9964809969
83.,1.0255020820
84.,0.9967522220
85.,1.0352661854
86.,0.9978371224
87.,0.9888866943
88.,1.0151955285
89.,1.0141106281
90.,1.0146530783
91.,0.9940399711
92.,1.0246884068
93.,1.0181790045
94.,1.0057026502
95.,1.0203488053
96.,1.0200775802
97.,1.0431317132
98.,1.0187214547
99.,1.0236035064
100.,1.0263157573
101.,0.9864456685
102.,1.0078724509
103.,1.0222473809
104.,1.0103134768
105.,1.0217049307
106.,1.0355374105
107.,1.0233322813
108.,1.0238747315
109.,1.0111271520
110.,0.9864456685
111.,1.0358086356
112.,1.0089573513
113.,1.0415043626
114.,1.0111271520
115.,1.0103134768
116.,1.01953513
117.,0.9951248715
118.,1.0081436760
119.,0.9848183179
120.,1.0241459566
121.,1.0181790045
122.,1.0029903992
123.,1.0092285764
124.,1.0035328494
125.,1.0306553588
126.,1.0116696022
127.,1.0317402592
128.,1.0387921117
129.,1.0119408273
130.,1.0458439641
131.,0.9991932479
132.,1.0108559269
133.,1.0295704585
134.,1.0181790045
135.,0.9812923917
136.,1.0146530783
137.,1.0046177498
138.,1.0236035064
139.,1.0046177498
140.,1.0000069232
141.,1.0146530783
142.,1.0192639049
143.,1.0257733071
144.,1.0330963847
145.,0.9924126205
146.,0.9953960966
147.,1.0065163254
148.,1.0078724509
149.,1.0179077794
150.,0.9869881186
151.,0.979393816
152.,1.0398770121
153.,1.0040752996
154.,0.9848183179
155.,1.0211624805
156.,1.0162804288
157.,1.0149243034
158.,0.9883442441
159.,1.0241459566
160.,1.0002781483
161.,1.0322827094
162.,1.0162804288
163.,1.0127545026
164.,1.0127545026
165.,0.9905140449
166.,1.0029903992
167.,0.9891579194
168.,1.0122120524
169.,1.025230857
170.,1.0333676098
171.,1.0306553588
172.,1.0279431079
173.,0.999464473
174.,1.0165516539
175.,0.9886154692
176.,1.0111271520
177.,1.0089573513
178.,1.0355374105
179.,0.9880730190
180.,1.0274006577
181.,1.0024479490
182.,0.9918701703
183.,0.9918701703
184.,1.0181790045
185.,0.9964809969
186.,1.0325539345
187.,1.0078724509
188.,1.0000069232
189.,1.0322827094
190.,0.9878017939
191.,1.0154667536
192.,0.99078527
193.,1.01953513
194.,1.0130257277
195.,0.9883442441
196.,1.0132969528
197.,1.0043465247
198.,0.9934975209
199.,1.0002781483
200.,0.9929550707
201.,1.0274006577
202.,1.0173653292
203.,1.0046177498
204.,1.0290280083
205.,1.0070587756
