Channel 1!!!_x,Channel 1!!!_y
0.,1.0182552797
1.,0.8131899803
2.,1.0677538002
3.,0.9192582386
4.,1.1172523208
5.,0.9758279764
6.,1.0253264969
7.,1.0182552797
8.,0.9475431075
9.,1.0253264969
10.,0.9828991936
11.,0.9758279764
12.,1.0748250174
13.,1.0960386691
14.,1.1172523208
15.,1.0182552797
16.,0.9404718903
17.,1.1596796241
18.,1.0960386691
19.,0.8980445869
20.,1.0677538002
21.,0.8839021525
22.,1.1596796241
23.,1.124323538
24.,1.0182552797
25.,1.0748250174
26.,1.0465401486
27.,0.8980445869
28.,1.1313947552
29.,1.1172523208
30.,0.9546143247
31.,1.2021069274
32.,0.9828991936
33.,0.8697597181
34.,1.124323538
35.,1.0111840625
36.,1.1313947552
37.,1.0606825830
38.,0.9121870214
39.,0.9616855419
40.,1.0606825830
41.,1.1384659724
42.,1.1526084069
43.,1.0323977141
44.,1.0394689313
45.,0.9687567591
46.,0.9616855419
47.,0.9687567591
48.,0.9970416280
49.,0.9758279764
50.,0.9970416280
51.,0.8414748492
52.,1.0253264969
53.,0.9121870214
54.,1.1172523208
55.,0.8980445869
56.,1.0465401486
57.,0.9899704108
58.,1.0465401486
59.,1.0111840625
60.,0.9758279764
61.,1.0182552797
62.,1.1172523208
63.,1.1031098863
64.,1.0606825830
65.,1.1101811035
66.,1.0818962347
67.,0.9546143247
68.,0.8697597181
69.,1.0677538002
70.,1.1313947552
71.,0.9121870214
72.,0.9616855419
73.,1.0748250174
74.,0.8768309353
75.,0.8909733697
76.,0.9546143247
77.,0.9758279764
78.,0.8768309353
79.,1.0323977141
80.,1.0041128452
81.,1.124323538
82.,1.0182552797
83.,1.0041128452
84.,1.1031098863
85.,0.9899704108
86.,1.0394689313
87.,1.1172523208
88.,1.1384659724
89.,0.9263294558
90.,1.0394689313
91.,1.0253264969
92.,1.0606825830
93.,1.0536113658
94.,0.9899704108
95.,1.0394689313
96.,1.0536113658
97.,1.0677538002
98.,0.9899704108
99.,1.0111840625
100.,0.9616855419
101.,1.0394689313
102.,0.9758279764
103.,1.0323977141
104.,0.9687567591
105.,0.9475431075
106.,0.9687567591
107.,1.0748250174
108.,1.1596796241
109.,0.9404718903
110.,0.9687567591
111.,0.9970416280
112.,1.0606825830
113.,0.8697597181
114.,1.0889674519
115.,0.9404718903
116.,0.8980445869
117.,1.1031098863
118.,0.9051158042
119.,1.1384659724
120.,1.0536113658
121.,1.0111840625
122.,1.0536113658
123.,1.1526084069
124.,0.9404718903
125.,1.0465401486
126.,1.0960386691
127.,1.1313947552
128.,0.9192582386
129.,1.0182552797
130.,1.0465401486
131.,1.0182552797
132.,1.0323977141
133.,0.8556172836
134.,0.9121870214
135.,1.1031098863
136.,1.0677538002
137.,0.9546143247
138.,1.0253264969
139.,0.834403632
140.,0.9121870214
141.,1.1738220585
142.,1.0536113658
143.,1.1101811035
144.,0.9404718903
145.,1.0111840625
146.,0.8839021525
147.,0.9121870214
148.,1.0465401486
149.,0.9687567591
150.,1.0182552797
151.,1.1738220585
