fit_power_dBm,frequency_Hz
-59.08296256012976,74437218.60930465
-59.08169120337296,74837418.70935468
-59.08040837357555,75237618.8094047
-59.07911393327599,75637818.90945473
-59.07780774296338,76038019.00950475
-59.076489661040924,76438219.10955478
-59.07515954378872,76838419.2096048
-59.07381724532574,77238619.30965483
-59.072462617571034,77638819.40970486
-59.071095510204096,78039019.50975488
-59.06971577062446,78439219.60980491
-59.06832324391042,78839419.70985493
-59.06691777277685,79239619.80990496
-59.06549919753217,79639819.90995498
-59.064067356034435,80040020.01000501
-59.062622083646424,80440220.11005503
-59.061163213189815,80840420.21010506
-59.05969057489837,81240620.31015508
-59.05820399637015,81640820.41020511
-59.056703302518684,82041020.51025513
-59.05518831552304,82441220.61030516
-59.05365885477694,82841420.71035518
-59.052114736836664,83241620.81040521
-59.05055577536785,83641820.91045523
-59.0489817810912,84042021.01050526
-59.04739256172694,84442221.11055528
-59.04578792193806,84842421.21060531
-59.04416766327236,85242621.31065533
-59.0425315841032,85642821.41070536
-59.04087947956891,86043021.51075539
-59.03921114151091,86443221.6108054
-59.03752635841046,86843421.71085544
-59.035824915323936,87243621.81090546
-59.034106593816745,87643821.91095549
-59.03237117189572,88044022.0110055
-59.03061842393998,88444222.11105554
-59.02884812063029,88844422.21110556
-59.027060028876804,89244622.31115559
-59.02525391174512,89644822.4112056
-59.02342952838074,90045022.51125564
-59.02158663393177,90445222.61130565
-59.019724979469835,90845422.71135569
-59.01784431190925,91245622.8114057
-59.015944373924235,91645822.91145574
-59.01402490386434,92046023.01150575
-59.012085635667795,92446223.11155578
-59.01012629877296,92846423.2116058
-59.00814661802765,93246623.31165583
-59.006146313596375,93646823.41170585
-59.00412510086538,94047023.51175588
-59.00208269034551,94447223.61180592
-59.00001878757275,94847423.71185593
-58.99793309300641,95247623.81190597
-58.99582530192495,95647823.91195598
-58.99369510431928,96048024.01200601
-58.99154218478355,96448224.11205603
-58.98936622240332,96848424.21210606
-58.98716689064105,97248624.31215608
-58.98494385721885,97648824.41220611
-58.9826967839984,98049024.51225613
-58.98042532685795,98449224.61230616
-58.97812913556635,98849424.71235618
-58.97580785365403,99249624.81240621
-58.97346111828082,99649824.91245623
-58.9710885601005,100050025.01250626
-58.96868980312208,100450225.11255628
-58.96626446456766,100850425.21260631
-58.96381215472672,101250625.31265633
-58.96133247680686,101650825.41270636
-58.95882502678079,102051025.51275638
-58.95628939322953,102451225.61280641
-58.9537251571817,102851425.71285644
-58.951131891948705,103251625.81290646
-58.94850916295586,103651825.91295649
-58.9458565275692,104052026.01300651
-58.9431735349179,104452226.11305654
-58.94045972571222,104852426.21310656
-58.937714632056775,105252626.31315659
-58.93493777725901,105652826.4132066
-58.93212867563283,106053026.51325664
-58.92928683229713,106453226.61330666
-58.926411742969094,106853426.71335669
-58.9235028937522,107253626.8134067
-58.92055976091871,107653826.91345674
-58.917581810686414,108054027.01350676
-58.91456849898966,108454227.11355679
-58.911519271244245,108854427.2136068
-58.90843356210623,109254627.31365684
-58.90531079522431,109654827.41370685
-58.90215038298567,110055027.51375689
-58.89895172625505,110455227.6138069
-58.89571421410689,110855427.71385694
-58.89243722355028,111255627.81390697
-58.88912011924657,111655827.91395698
-58.88576225321931,112056028.01400702
-58.882362964556435,112456228.11405703
-58.878921579104315,112856428.21410707
-58.87543740915354,113256628.31415708
-58.87190975311609,113656828.41420712
-58.868337895193726,114057028.51425713
-58.86472110503719,114457228.61430717
-58.86105863739616,114857428.71435718
-58.857349731759385,115257628.81440721
-58.85359361198492,115657828.91445723
-58.84978948592013,116058029.01450726
-58.84593654501093,116458229.11455728
-58.842033963900306,116858429.21460731
-58.83808090001536,117258629.31465733
-58.83407649314286,117658829.41470736
-58.8300198649927,118059029.51475738
-58.82591011874907,118459229.61480741
-58.82174633860878,118859429.71485743
-58.81752758930645,119259629.81490746
-58.81325291562608,119659829.9149575
-58.80892134189861,120060030.01500751
-58.804531871485004,120460230.11505754
-58.800083486244354,120860430.21510756
-58.795575145986575,121260630.31515759
-58.79100578790917,121660830.41520761
-58.78637432601759,122061030.51525764
-58.781679650528496,122461230.61530766
-58.776920627255656,122861430.71535769
-58.772096096977585,123261630.81540771
-58.76720487478657,123661830.91545774
-58.76224574941834,124062031.01550776
-58.75721748256182,124462231.11555779
-58.7521188081482,124862431.2156078
-58.74694843161881,125262631.31565784
-58.74170502917091,125662831.41570786
-58.73638724698074,126063031.51575789
-58.730993700403154,126463231.6158079
-58.72552297314686,126863431.71585794
-58.71997361642465,127263631.81590796
-58.71434414807761,127663831.91595799
-58.70863305167257,128064032.01600802
-58.70283877557177,128464232.11605804
-58.6969597319739,128864432.21610807
-58.69099429592545,129264632.31615809
-58.68494080430145,129664832.41620812
-58.67879755475447,130065032.51625814
-58.6725628046308,130465232.61630817
-58.66623476985284,130865432.71635818
-58.659811623766224,131265632.81640822
-58.653291495950825,131665832.91645823
-58.646672470994076,132066033.01650827
-58.63995258722556,132466233.11655828
-58.63312983541131,132866433.21660832
-58.62620215740659,133266633.31665833
-58.619167444765594,133666833.41670837
-58.61202353730664,134067033.51675838
-58.60476822163123,134467233.6168084
-58.597399229595446,134867433.71685845
-58.58991423673189,135267633.81690845
-58.58231086062064,135667833.91695848
-58.574586659207114,136068034.0170085
-58.56673912906535,136468234.11705855
-58.558765703604394,136868434.21710858
-58.550663751216135,137268634.31715858
-58.54243057336225,137668834.4172086
-58.53406340259827,138069034.51725864
-58.52555940053245,138469234.61730868
-58.516915655717185,138869434.71735868
-58.508129181470565,139269634.8174087
-58.499196913625596,139669834.91745874
-58.490115708204456,140070035.01750877
-58.480882339015274,140470235.11755878
-58.47149349516849,140870435.2176088
-58.46194577851012,141270635.31765884
-58.45223570096886,141670835.41770887
-58.44235968181401,142071035.51775888
-58.432314044821055,142471235.6178089
-58.42209501534165,142871435.71785894
-58.4116987172746,143271635.81790897
-58.401121169934356,143671835.91795897
-58.390358284813416,144072036.018009
-58.379405862234805,144472236.11805904
-58.36825958789096,144872436.21810907
-58.35691502926486,145272636.3181591
-58.345367631929335,145672836.4182091
-58.33361271572038,146073036.51825914
-58.32164547077997,146473236.61830917
-58.309460953464004,146873436.7183592
-58.2970540821106,147273636.8184092
-58.28441963266401,147673836.91845924
-58.27155223414929,148074037.01850927
-58.25844636399252,148474237.1185593
-58.24509634318151,148874437.2186093
-58.23149633126162,149274637.31865934
-58.2176403211611,149674837.41870937
-58.20352213384057,150075037.5187594
-58.18913541276068,150475237.6188094
-58.1744736181622,150875437.71885943
-58.15953002115259,151275637.81890947
-58.14429769759283,151675837.9189595
-58.1287695217784,152076038.0190095
-58.11293815990812,152476238.11905953
-58.09679606333437,152876438.21910957
-58.080335461588376,153276638.3191596
-58.06354835517393,153676838.4192096
-58.04642650812303,154077038.51925963
-58.02896144030697,154477238.61930966
-58.01114441949623,154877438.7193597
-57.992966453162644,155277638.81940973
-57.97441828001752,155677838.91945973
-57.955490361279296,156078039.01950976
-57.936172871664574,156478239.1195598
-57.916455690096505,156878439.21960983
-57.89632839012488,157278639.31965983
-57.87578023005239,157678839.41970986
-57.854800142762116,158079039.5197599
-57.83337672524152,158479239.61980993
-57.811498227799014,158879439.71985993
-57.789152542969525,159279639.81990996
-57.76632719410652,159679839.91996
-57.743009323658455,160080040.02001002
-57.719185681129,160480240.12006003
-57.6948426107211,160880440.22011006
-57.66996603866668,161280640.3201601
-57.644541460244774,161680840.42021012
-57.618553926493036,162081040.52026013
-57.59198803061906,162481240.62031016
-57.564827894120526,162881440.7203602
-57.537057152625,163281640.82041022
-57.50865894146372,163681840.92046025
-57.47961588099601,164082041.02051026
-57.4499100617049,164482241.1205603
-57.41952302908818,164882441.22061032
-57.38843576837337,165282641.32066035
-57.35662868908989,165682841.42071036
-57.32408160953722,166083041.5207604
-57.29077374119346,166483241.62081042
-57.2566836731156,166883441.72086045
-57.22178935638982,167283641.82091045
-57.18606808869857,167683841.9209605
-57.14949649907993,168084042.02101052
-57.112050532964744,168484242.12106055
-57.07370543758805,168884442.22111055
-57.03443574788339,169284642.32116058
-56.99421527298197,169684842.42121062
-56.953017083453275,170085042.52126065
-56.91081349944009,170485242.62131065
-56.86757607985839,170885442.72136068
-56.82327561285238,171285642.82141072
-56.77788210771598,171685842.92146075
-56.731364788515826,172086043.02151078
-56.683692089675986,172486243.12156078
-56.63483165381298,172886443.2216108
-56.58475033213967,173286643.32166085
-56.53341418778988,173686843.42171088
-56.48078850245152,174087043.52176088
-56.42683778673483,174487243.6218109
-56.37152579474462,174887443.72186095
-56.31481554337075,175287643.82191098
-56.25666933686003,175687843.92196098
-56.197048797285525,176088044.022011
-56.13591490158526,176488244.12206104
-56.07322802590269,176888444.22211108
-56.00894799802517,177288644.32216108
-55.94303415878439,177688844.4222111
-55.875445433354244,178089044.52226114
-55.806140413456596,178489244.62231117
-55.735077451563754,178889444.72236118
-55.662214768267205,179289644.8224112
-55.58751057406614,179689844.92246124
-55.510923206913425,180090045.02251127
-55.43241128694287,180490245.1225613
-55.35193388988599,180890445.2226113
-55.26945074076946,181290645.32266134
-55.18492242956332,181690845.42271137
-55.098310650522606,182091045.5227614
-55.009578467029044,182491245.6228114
-54.91869060379171,182891445.72286144
-54.8256137683022,183291645.82291147
-54.73031700345645,183691845.9229615
-54.63277207324802,184092046.0230115
-54.53295388339924,184492246.12306154
-54.43084093872242,184892446.22311157
-54.326415838884756,185292646.3231616
-54.21966581408097,185692846.4232116
-54.11058330188742,186093046.52326164
-53.99916656627202,186493246.62331167
-53.885420359354434,186893446.7233617
-53.769356626041656,187293646.8234117
-53.650995251092944,187693846.92346174
-53.53036484748539,188094047.02351177
-53.40750358414515,188494247.1235618
-53.282460050171395,188894447.22361183
-53.155294151600245,189294647.32366183
-53.026078035528634,189694847.42371187
-52.89489703503954,190095047.5237619
-52.76185062684007,190495247.62381193
-52.627053391848094,190895447.72386193
-52.49063596715202,191295647.82391196
-52.352745975841565,191695847.923962
-52.21354891919016,192096048.02401203
-52.07322901360225,192496248.12406203
-51.93198995266625,192896448.22411206
-51.79005557263993,193296648.3241621
-51.6476703978103,193696848.42421213
-51.5051000405031,194097048.52426213
-51.36263142916447,194497248.62431216
-51.22057283701073,194897448.7243622
-51.07925368335757,195297648.82441223
-50.93902408002296,195697848.92446223
-50.80025409627003,196098049.02451226
-50.663332717737006,196498249.1245623
-50.52866647779294,196898449.22461233
-50.396677743846666,197298649.32466236
-50.267802646370754,197698849.42471236
-50.142488644796536,198099049.5247624
-50.02119173195142,198499249.62481242
-49.90437328724976,198899449.72486246
-49.79249659825508,199299649.82491246
-49.68602308027615,199699849.9249625
-49.58540823405057,200100050.02501252
-49.49109739195003,200500250.12506256
-49.403521313107234,200900450.22511256
-49.32309169697123,201300650.3251626
-49.25019669258932,201700850.42521262
-49.185196486940455,202101050.52526265
-49.12841905949602,202501250.62531266
-49.08015619151272,202901450.7253627
-49.04065981711531,203301650.82541272
-49.010138798867956,203701850.92546275
-48.98875620326038,204102051.02551275
-48.97662714149154,204502251.1255628
-48.97381722840797,204902451.22561282
-48.98034169787119,205302651.32566285
-48.996165196728604,205702851.42571288
-49.021202262573134,206103051.5257629
-49.055318473279485,206503251.62581292
-49.098332239590036,206903451.72586295
-49.15001719645649,207303651.82591298
-49.210105135020655,207703851.92596298
-49.27828940553677,208104052.02601302
-49.35422871257068,208504252.12606305
-49.43755121768979,208904452.22611308
-49.52785886166572,209304652.32616308
-49.62473181789332,209704852.42621312
-49.72773299109847,210105052.52626315
-49.83641248017013,210505252.62631318
-49.95031193073338,210905452.72636318
-50.06896871144995,211305652.8264132
-50.19191985753618,211705852.92646325
-50.318705735170376,212106053.02651328
-50.448873390892686,212506253.12656328
-50.581979560392924,212906453.2266133
-50.717593320903916,213306653.32666335
-50.85529838050306,213706853.42671338
-50.994695005772115,214107053.5267634
-51.13540159634236,214507253.6268134
-51.27705592078634,214907453.72686344
-51.41931603309173,215307653.82691348
-51.561860892596805,215707853.9269635
-51.704390712844784,216108054.0270135
-51.84662706641995,216508254.12706354
-51.988312773571636,216908454.22711357
-52.12921160243466,217308654.3271636
-52.269107808039614,217708854.4272136
-52.407805536196655,218109054.52726364
-52.545128116845966,218509254.62731367
-52.68091726970354,218909454.7273637
-52.81503224308481,219309654.8274137
-52.94734890474375,219709854.92746374
-53.077758801487526,220110055.02751377
-53.20616820227465,220510255.1275638
-53.33249713751928,220910455.2276138
-53.456678445441014,221310655.32766384
-53.57865683454019,221710855.42771387
-53.698387969660544,222111055.5277639
-53.81583758763057,222511255.62781394
-53.930980647157,222911455.72786394
-54.04380051647622,223311655.82791397
-54.154288201246246,223711855.927964
-54.26244161427828,224112056.02801403
-54.36826488795037,224512256.12806404
-54.4717677295093,224912456.22811407
-54.57296481893701,225312656.3281641
-54.671875248625696,225712856.42821413
-54.76852200375921,226113056.52826414
-54.86293148202734,226513256.62831417
-54.95513305109492,226913456.7283642
-55.04515864209895,227313656.82841423
-55.13304237734742,227713856.92846423
-55.21882023033408,228114057.02851427
-55.302529716157906,228514257.1285643
-55.384209610439406,228914457.22861433
-55.46389969485045,229314657.32866433
-55.54164052741798,229714857.42871436
-55.61747323581925,230115057.5287644
-55.691439331953674,230515257.62881443
-55.76358054615246,230915457.72886446
-55.83393867946707,231315657.82891446
-55.90255547256199,231715857.9289645
-55.969472489822245,232116058.02901453
-56.03473101737144,232516258.12906456
-56.09837197378078,232916458.22911456
-56.1604358323316,233316658.3291646
-56.22096255377447,233716858.42921463
-56.279991528604434,234117058.52926466
-56.337561527945994,234517258.62931466
-56.39371066221114,234917458.7293647
-56.44847634676023,235317658.82941473
-56.50189527385766,235717858.92946476
-56.55400339027325,236118059.02951476
-56.60483587993476,236518259.1295648
-56.65442715108822,236918459.22961482
-56.70281082747036,237318659.32966486
-56.750019743041456,237718859.42971486
-56.79608593986783,238119059.5297649
-56.841040668780856,238519259.62981492
-56.88491439247423,238919459.72986495
-56.92773679073307,239319659.829915
-56.96953676751806,239719859.929965
-57.010342459654524,240120060.03001502
-57.05018124690115,240520260.13006505
-57.089079763195656,240920460.2301151
-57.12706390889528,241320660.3301651
-57.164158863848655,241720860.43021512
-57.20038910115299,242121060.53026515
-57.235778401465815,242521260.63031518
-57.27034986775487,242921460.7303652
-57.30412594038247,243321660.83041522
-57.337128412432385,243721860.93046525
-57.36937844519773,244122061.03051528
-57.40089658375813,244522261.1305653
-57.43170277258271,244922461.23061532
-57.461816371103566,245322661.33066535
-57.49125616921121,245722861.43071538
-57.52004040262984,246123061.53076538
-57.54818676813598,246523261.63081542
-57.57571243858919,246923461.73086545
-57.602634077748036,247323661.83091548
-57.62896785484863,247723861.9309655
-57.65472945892684,248124062.03101552
-57.67993411286831,248524262.13106555
-57.704596587173704,248924462.23111558
-57.72873121342873,249324662.3311656
-57.75235189747128,249724862.4312156
-57.77547213224972,250125062.53126565
-57.79810501036833,250525262.63131568
-57.8202632363175,250925462.7313657
-57.841959138387544,251325662.8314157
-57.8632046802665,251725862.93146574
-57.88401147232301,252126063.03151578
-57.90439078257655,252526263.1315658
-57.924353547358066,252926463.2316158
-57.94391038166463,253326663.33166584
-57.96307158921242,253726863.43171588
-57.981847172192865,254127063.5317659
-58.000246840737134,254527263.6318159
-58.01828002209451,254927463.73186594
-58.0359558695305,255327663.83191597
-58.05328327095076,255727863.931966
-58.07027085725714,256128064.03201604
-58.086927010442075,256528264.13206604
-58.10325987142793,256928464.23211607
-58.1192773476578,257328664.3321661
-58.13498712044427,257728864.43221614
-58.150396652082755,258129064.53226614
-58.16551319273588,258529264.63231617
-58.18034378709543,258929464.7323662
-58.19489528082838,259329664.83241624
-58.20917432681312,259729864.93246624
-58.223187391172424,260130065.03251627
-58.236940759109125,260530265.1325663
-58.250440540550606,260930465.23261634
-58.2636926756081,261330665.33266634
-58.27670293985649,261730865.43271637
-58.28947694944048,262131065.5327664
-58.30202016601241,262531265.63281643
-58.31433790150752,262931465.73286644
-58.32643532276153,263331665.83291647
-58.33831745597604,263731865.9329665
-58.349989191036485,264132066.03301653
-58.361455285687725,264532266.13306653
-58.37272036957185,264932466.23311657
-58.38378894813287,265332666.3331666
-58.39466540639275,265732866.43321663
-58.405354012603055,266133066.53326666
-58.41585892177654,266533266.63331667
-58.426184179102485,266933466.7333667
-58.43633372325005,267333666.83341673
-58.446311389563185,267733866.93346676
-58.45612091315089,268134067.03351676
-58.465765931876454,268534267.1335668
-58.47524998924899,268934467.2336168
-58.48457653722069,269334667.33366686
-58.49374893889304,269734867.4337169
-58.50277047113508,270135067.5337669
-58.51164432711666,270535267.6338169
-58.52037361875979,270935467.73386693
-58.52896137911063,271335667.83391696
-58.53741056463514,271735867.933967
-58.54572405744069,272136068.034017
-58.55390466742647,272536268.13406706
-58.56195513436493,272936468.2341171
-58.56987812991662,273336668.3341671
-58.5776762595809,273736868.43421715
-58.58535206458446,274137068.5342671
-58.592908023709974,274537268.63431716
-58.600346555066764,274937468.7343672
-58.60767001780564,275337668.8344172
-58.614880713779584,275737868.93446726
-58.6219808891524,276138069.0345173
-58.628972735956786,276538269.1345673
-58.63585839360383,276938469.23461735
-58.642639950345334,277338669.3346673
-58.64931944469079,277738869.43471736
-58.65589886678028,278139069.5347674
-58.662380159715056,278539269.6348174
-58.668765220847014,278939469.73486745
-58.67505590302851,279339669.8349175
-58.6812540158239,279739869.9349675
-58.68736132668404,280140070.03501755
-58.6933795620849,280540270.1350675
-58.69931040863166,280940470.23511755
-58.70515551412931,281340670.3351676
-58.71091648862087,281740870.4352176
-58.716594905394345,282141070.53526765
-58.72219230195945,282541270.6353177
-58.72771018099508,282941470.7353677
-58.7331500112684,283341670.83541775
-58.73851322852671,283741870.9354678
-58.743801236362735,284142071.03551775
-58.74901540705436,284542271.1355678
-58.75415708237954,284942471.2356178
-58.75922757440732,285342671.33566785
-58.76422816626558,285742871.4357179
-58.769160112886404,286143071.5357679
-58.77402464172965,286543271.63581795
-58.77882295348563,286943471.735868
-58.78355622275726,287343671.83591795
-58.78822559872269,287743871.935968
-58.79283220577876,288144072.036018
-58.797377144166,288544272.13606805
-58.8018614905758,288944472.2361181
-58.80628629874026,289344672.3361681
-58.810652600005206,289744872.43621814
-58.81496140388707,290145072.5362682
-58.81921369861397,290545272.6363182
-58.82341045165158,290945472.7363682
-58.82755261021426,291345672.8364182
-58.83164110176184,291745872.93646824
-58.8356768344826,292146073.0365183
-58.83966069776276,292546273.1365683
-58.84359356264303,292946473.23661834
-58.847476282262505,293346673.3366684
-58.85130969229033,293746873.4367184
-58.85509461134552,294147073.5367684
-58.85883184140533,294547273.6368184
-58.86252216820243,294947473.73686844
-58.86616636161129,295347673.8369185
-58.86976517602414,295747873.9369685
-58.87331935071669,296148074.03701854
-58.876829610204105,296548274.13706857
-58.88029666458729,296948474.2371186
-58.88372120989003,297348674.3371686
-58.88710392838705,297748874.4372186
-58.89044548892341,298149074.53726864
-58.893746547225376,298549274.6373187
-58.8970077462031,298949474.7373687
-58.900229716245356,299349674.83741874
-58.90341307550647,299749874.93746877
-58.906558430185804,300150075.0375188
-58.909666374799876,300550275.13756883
-58.912737492447484,300950475.2376188
-58.91577235506787,301350675.33766884
-58.918771523692286,301750875.43771887
-58.92173554868898,302151075.5377689
-58.924664970002006,302551275.63781893
-58.92756031738383,302951475.73786896
-58.93042211062201,303351675.837919
-58.93325085976015,303751875.937969
-58.93604706531318,304152076.038019
-58.93881121847728,304552276.13806903
-58.94154380133438,304952476.23811907
-58.944245287051686,305352676.3381691
-58.94691614007605,305752876.43821913
-58.949556816323565,306153076.53826916
-58.95216776336446,306553276.6383192
-58.95474942060329,306953476.7383692
-58.95730221945484,307353676.8384192
-58.9598265835155,307753876.93846923
-58.96232292873059,308154077.03851926
-58.96479166355744,308554277.1385693
-58.967233189124606,308954477.2386193
-58.96964789938709,309354677.33866936
-58.97203618127791,309754877.4387194
-58.97439841485587,310155077.5387694
-58.976734973449865,310555277.63881946
-58.979046223799656,310955477.7388694
-58.98133252619327,311355677.83891946
-58.983594234601135,311755877.9389695
-58.985831696807,312156078.0390195
-58.9880452545357,312556278.13906956
-58.99023524357799,312956478.2391196
-58.99240199391233,313356678.3391696
-58.99454582982383,313756878.43921965
-58.99666707002042,314157078.5392696
-58.99876602774629,314557278.63931966
-59.00084301089262,314957478.7393697
-59.002898322105864,315357678.8394197
-59.00493225889334,315757878.93946975
-59.006945113726545,316158079.0395198
-59.00893717414198,316558279.1395698
-59.01090872283966,316958479.23961985
-59.01286003777945,317358679.3396699
-59.01479139227505,317758879.43971986
-59.01670305508599,318159079.5397699
-59.018595290507406,318559279.6398199
-59.020468358457855,318959479.73986995
-59.022322514565126,319359679.83992
-59.02415801025009,319759879.93997
-59.02597509280872,320160080.04002005
-59.027774005492184,320560280.1400701
-59.02955498758524,320960480.24012005
-59.031318274482835,321360680.3401701
-59.033064097765006,321760880.4402201
-59.03479268527012,322161080.54027015
-59.036504261166485,322561280.6403202
-59.03819904602244,322961480.7403702
-59.03987725687482,323361680.84042025
-59.04153910729598,323761880.9404703
-59.04318480745933,324162081.04052025
-59.04481456420346,324562281.1405703
-59.04642858109485,324962481.2406203
-59.04802705848924,325362681.34067035
-59.04961019359164,325762881.4407204
-59.05117818051513,326163081.5407704
-59.05273121033828,326563281.64082044
-59.05426947116143,326963481.7408705
-59.055793148161754,327363681.8409205
-59.057302423647094,327763881.9409705
-59.05879747710871,328164082.0410205
-59.060278485272924,328564282.14107054
