fit_power_watt,frequency_Hz
1.1778973517493602e-09,280540270.1350675
1.177910073589904e-09,280940470.23511755
1.1779229948481253e-09,281340670.3351676
1.1779361197068826e-09,281740870.4352176
1.177949452459099e-09,282141070.53526765
1.1779629975112508e-09,282541270.6353177
1.1779767593869938e-09,282941470.7353677
1.1779907427308898e-09,283341670.83541775
1.1780049523123197e-09,283741870.9354678
1.178019393029523e-09,284142071.03551775
1.1780340699137785e-09,284542271.1355678
1.178048988133764e-09,284942471.2356178
1.1780641530000751e-09,285342671.33566785
1.17807956996993e-09,285742871.4357179
1.1780952446520027e-09,286143071.5357679
1.178111182811545e-09,286543271.63581795
1.1781273903756123e-09,286943471.735868
1.1781438734385345e-09,287343671.83591795
1.1781606382676176e-09,287743871.935968
1.1781776913090402e-09,288144072.036018
1.178195039194026e-09,288544272.13606805
1.1782126887452108e-09,288944472.2361181
1.17823064698332e-09,289344672.3361681
1.1782489211340968e-09,289744872.43621814
1.1782675186354854e-09,290145072.5362682
1.1782864471451799e-09,290545272.6363182
1.1783057145484085e-09,290945472.7363682
1.1783253289660905e-09,291345672.8364182
1.1783452987633269e-09,291745872.93646824
1.1783656325582334e-09,292146073.0365183
1.1783863392311643e-09,292546273.1365683
1.1784074279343253e-09,292946473.23661834
1.1784289081018049e-09,293346673.3366684
1.1784507894600074e-09,293746873.4367184
1.178473082038582e-09,294147073.5367684
1.1784957961818227e-09,294547273.6368184
1.1785189425605254e-09,294947473.73686844
1.1785425321844316e-09,295347673.8369185
1.1785665764151928e-09,295747873.9369685
1.1785910869798944e-09,296148074.03701854
1.1786160759852476e-09,296548274.13706857
1.1786415559323777e-09,296948474.2371186
1.1786675397323047e-09,297348674.3371686
1.1786940407221258e-09,297748874.4372186
1.1787210726819694e-09,298149074.53726864
1.178748649852704e-09,298549274.6373187
1.1787767869545223e-09,298949474.7373687
1.178805499206337e-09,299349674.83741874
1.178834802346189e-09,299749874.93746877
1.1788647126525078e-09,300150075.0375188
1.1788952469665377e-09,300550275.13756883
1.178926422715735e-09,300950475.2376188
1.1789582579383652e-09,301350675.33766884
1.1789907713092662e-09,301750875.43771887
1.1790239821669583e-09,302151075.5377689
1.179057910542017e-09,302551275.63781893
1.1790925771869248e-09,302951475.73786896
1.179128003607426e-09,303351675.837919
1.1791642120954148e-09,303751875.937969
1.1792012257636314e-09,304152076.038019
1.1792390685820017e-09,304552276.13806903
1.1792777654159852e-09,304952476.23811907
1.1793173420668398e-09,305352676.3381691
1.17935782531409e-09,305752876.43821913
1.1793992429601732e-09,306153076.53826916
1.1794416238775224e-09,306553276.6383192
1.1794849980581717e-09,306953476.7383692
1.1795293966660706e-09,307353676.8384192
1.179574852092211e-09,307753876.93846923
1.1796213980128619e-09,308154077.03851926
1.1796690694509799e-09,308554277.1385693
1.1797179028410909e-09,308954477.2386193
1.1797679360978289e-09,309354677.33866936
1.1798192086883361e-09,309754877.4387194
1.1798717617088693e-09,310155077.5387694
1.1799256379657764e-09,310555277.63881946
1.1799808820612291e-09,310955477.7388694
1.1800375404839548e-09,311355677.83891946
1.18009566170535e-09,311755877.9389695
1.1801552962813338e-09,312156078.0390195
1.180216496960312e-09,312556278.13906956
1.1802793187976947e-09,312956478.2391196
1.18034381927744e-09,313356678.3391696
1.1804100584410294e-09,313756878.43921965
1.1804780990245175e-09,314157078.5392696
1.1805480066041997e-09,314557278.63931966
1.1806198497514039e-09,314957478.7393697
1.1806937001972622e-09,315357678.8394197
1.1807696330079987e-09,315757878.93946975
1.1808477267716896e-09,316158079.0395198
1.180928063797185e-09,316558279.1395698
1.1810107303262185e-09,316958479.23961985
1.18109581675966e-09,317358679.3396699
1.1811834178990001e-09,317758879.43971986
1.1812736332042252e-09,318159079.5397699
1.18136656706938e-09,318559279.6398199
1.1814623291172389e-09,318959479.73986995
1.1815610345144727e-09,319359679.83992
1.181662804309137e-09,319759879.93997
1.181767765792115e-09,320160080.04002005
1.1818760528845738e-09,320560280.1400701
1.1819878065535523e-09,320960480.24012005
1.1821031752579576e-09,321360680.3401701
1.1822223154276252e-09,321760880.4402201
1.1823453919781393e-09,322161080.54027015
1.182472578864567e-09,322561280.6403202
1.1826040596773912e-09,322961480.7403702
1.1827400282843467e-09,323361680.84042025
1.1828806895222504e-09,323761880.9404703
1.1830262599431734e-09,324162081.04052025
1.1831769686199893e-09,324562281.1405703
1.183333058016495e-09,324962481.2406203
1.1834947849282614e-09,325362681.34067035
1.1836624215005332e-09,325762881.4407204
1.1838362563306078e-09,326163081.5407704
1.1840165956625206e-09,326563281.64082044
1.1842037646829686e-09,326963481.7408705
1.1843981089282597e-09,327363681.8409205
1.1845999958130564e-09,327763881.9409705
1.1848098162930103e-09,328164082.0410205
1.1850279866746555e-09,328564282.14107054
1.1852549505873627e-09,328964482.2411206
1.1854911811339557e-09,329364682.3411706
1.1857371832383502e-09,329764882.44122064
1.1859934962107973e-09,330165082.5412707
1.186260696553662e-09,330565282.6413207
1.1865394010333216e-09,330965482.7413707
1.1868302700469178e-09,331365682.8414207
1.1871340113160478e-09,331765882.94147074
1.187451383943394e-09,332166083.0415208
1.1877832028726763e-09,332566283.1415708
1.188130343797417e-09,332966483.24162084
1.1884937485694706e-09,333366683.3416709
1.188874431164882e-09,333766883.4417209
1.1892734842718626e-09,334167083.54177094
1.1896920865739985e-09,334567283.6418209
1.1901315108111902e-09,334967483.74187094
1.19059313271177e-09,335367683.841921
1.1910784409012675e-09,335767883.941971
1.1915890479074795e-09,336168084.04202104
1.1921267023972644e-09,336568284.14207107
1.19269330279882e-09,336968484.2421211
1.193290912483702e-09,337368684.34217113
1.193921776706636e-09,337768884.4422211
1.1945883415278832e-09,338169084.54227114
1.195293274973492e-09,338569284.64232117
1.1960394907235714e-09,338969484.7423712
1.1968301746578046e-09,339369684.84242123
1.1976688146319272e-09,339769884.94247127
1.1985592339088607e-09,340170085.0425213
1.199505628723855e-09,340570285.14257133
1.2005126105253218e-09,340970485.2426213
1.2015852535011206e-09,341370685.34267133
1.2027291480744544e-09,341770885.44272137
1.2039504611328075e-09,342171085.5427714
1.205256003835696e-09,342571285.64282143
1.2066533079297512e-09,342971485.74287146
1.2081507115772854e-09,343371685.8429215
1.2097574557689154e-09,343771885.9429715
1.2114837924308757e-09,344172086.04302156
1.2133411053338459e-09,344572286.14307153
1.215342044837335e-09,344972486.24312156
1.217500677322266e-09,345372686.3431716
1.219832649819334e-09,345772886.4432216
1.2223553697523543e-09,346173086.54327166
1.2250881987716233e-09,346573286.6433217
1.2280526581945625e-09,346973486.7433717
1.2312726413786733e-09,347373686.84342176
1.2347746251232816e-09,347773886.9434717
1.2385878675178156e-09,348174087.04352176
1.242744572976135e-09,348574287.1435718
1.2472799957984567e-09,348974487.2436218
1.252232440576926e-09,349374687.34367186
1.2576431000162565e-09,349774887.4437219
1.2635556470729136e-09,350175087.5437719
1.2700154676001179e-09,350575287.64382195
1.2770683813025982e-09,350975487.743872
1.284758653453325e-09,351375687.84392196
1.2931260509559568e-09,351775887.943972
1.3022016524651552e-09,352176088.044022
1.312002100350553e-09,352576288.14407206
1.3225220119331715e-09,352976488.2441221
1.3337243948521345e-09,353376688.3441721
1.345529199860274e-09,353776888.44422215
1.3578006645778196e-09,354177088.5442722
1.3703349029869344e-09,354577288.64432216
1.3828502468418297e-09,354977488.7443722
1.3949839489135197e-09,355377688.8444222
1.4062995675037663e-09,355777888.94447225
1.4163089797076961e-09,356178089.0445223
1.4245108099745222e-09,356578289.1445723
1.4304428763501105e-09,356978489.24462235
1.4337408793540485e-09,357378689.3446724
1.4341910722687254e-09,357778889.44472235
1.4317636467783606e-09,358179089.5447724
1.4266175302268218e-09,358579289.6448224
1.419075206428107e-09,358979489.74487245
1.4095747041315144e-09,359379689.8449225
1.3986113282834345e-09,359779889.9449725
1.3866821885510373e-09,360180090.04502255
1.3742429138646525e-09,360580290.1450726
1.3616805694895537e-09,360980490.2451226
1.349302087266254e-09,361380690.3451726
1.3373347156604435e-09,361780890.4452226
1.3259341338240074e-09,362181090.54527265
1.315196328641714e-09,362581290.6453227
1.3051703756142563e-09,362981490.7453727
1.295870363668619e-09,363381690.84542274
1.2872855922257255e-09,363781890.9454728
1.2793887734626496e-09,364182091.0455228
1.27214232581875e-09,364582291.1455728
1.2655030148306185e-09,364982491.2456228
1.2594252516269216e-09,365382691.34567285
1.2538633496327369e-09,365782891.4457229
1.248773000663521e-09,366183091.5457729
1.2441121830432349e-09,366583291.64582294
1.2398416673849743e-09,366983491.745873
1.2359252449540901e-09,367383691.845923
1.2323297704595665e-09,367783891.94597304
1.2290250853684816e-09,368184092.046023
1.2259838683830058e-09,368584292.14607304
1.2231814453511475e-09,368984492.2461231
1.2205955804633833e-09,369384692.3461731
1.2182062631491084e-09,369784892.44622314
1.2159954998528799e-09,370185092.5462732
1.2139471162410708e-09,370585292.6463232
1.2120465729122833e-09,370985492.74637324
1.2102807960256756e-09,371385692.8464232
1.2086380231770115e-09,371785892.94647324
1.2071076641672893e-09,372186093.0465233
1.2056801758976787e-09,372586293.1465733
1.204346950399526e-09,372986493.24662334
1.2031002149060759e-09,373386693.34667337
1.2019329428508363e-09,373786893.4467234
1.2008387747062512e-09,374187093.54677343
1.1998119476345025e-09,374587293.6468234
1.1988472329971348e-09,374987493.74687344
1.1979398808516354e-09,375387693.8469235
1.1970855706463159e-09,375787893.9469735
1.1962803674050963e-09,376188094.04702353
1.1955206827699242e-09,376588294.14707357
1.1948032403386852e-09,376988494.2471236
1.194125044800447e-09,377388694.34717363
1.1934833544278163e-09,377788894.44722366
1.1928756565377109e-09,378189094.54727364
1.1922996455780165e-09,378589294.64732367
1.1917532035384507e-09,378989494.7473737
1.191234382419845e-09,379389694.84742373
1.1907413885281046e-09,379789894.94747376
1.1902725683867827e-09,380190095.0475238
1.1898263960869443e-09,380590295.1475738
1.1894014619145279e-09,380990495.24762386
1.1889964621142746e-09,381390695.34767383
1.1886101896659457e-09,381790895.44772387
1.188241525963099e-09,382191095.5477739
1.1878894332974185e-09,382591295.6478239
1.187552948062869e-09,382991495.74787396
1.1872311746037757e-09,383391695.847924
1.186923279639475e-09,383791895.947974
1.1866284872059904e-09,384192096.04802406
1.1863460740616475e-09,384592296.1480741
1.1860753655096082e-09,384992496.24812406
1.1858157315954297e-09,385392696.3481741
1.1855665836422844e-09,385792896.4482241
1.1853273710906173e-09,386193096.54827416
1.1850975786125157e-09,386593296.6483242
1.1848767234742872e-09,386993496.7483742
1.1846643531234523e-09,387393696.84842426
1.1844600429789884e-09,387793896.9484743
1.1842633944056407e-09,388194097.04852426
1.1840740328553737e-09,388594297.1485743
1.1838916061603979e-09,388994497.2486243
1.1837157829641992e-09,389394697.34867436
1.1835462512779057e-09,389794897.4487244
1.1833827171509793e-09,390195097.5487744
1.183224903446018e-09,390595297.64882445
1.1830725487086051e-09,390995497.7488745
1.1829254061239237e-09,391395697.84892446
1.182783242552703e-09,391795897.9489745
1.182645837639777e-09,392196098.0490245
1.1825129829890582e-09,392596298.14907455
1.1823844813994495e-09,392996498.2491246
1.182260146156627e-09,393396698.3491746
1.1821398003761053e-09,393796898.44922465
1.1820232763934546e-09,394197098.5492747
1.1819104151978018e-09,394597298.6493247
1.181801065905278e-09,394997498.7493747
1.1816950852691467e-09,395397698.8494247
1.1815923372238166e-09,395797898.94947475
1.1814926924600455e-09,396198099.0495248
1.1813960280289694e-09,396598299.1495748
1.1813022269728482e-09,396998499.24962485
1.1812111779802658e-09,397398699.3496749
1.1811227750642337e-09,397798899.4497249
1.1810369172613072e-09,398199099.5497749
1.1809535083502522e-09,398599299.6498249
1.1808724565888102e-09,398999499.74987495
1.1807936744672423e-09,399399699.849925
1.1807170784774546e-09,399799899.949975
1.180642588896614e-09,400200100.05002505
1.1805701295842244e-09,400600300.1500751
1.180499627791694e-09,401000500.2501251
1.1804310139835304e-09,401400700.35017514
1.180364221669436e-09,401800900.4502251
1.1802991872464275e-09,402201100.55027515
1.18023584985044e-09,402601300.6503252
1.180174151216657e-09,403001500.7503752
1.1801140355480788e-09,403401700.85042524
1.1800554493916996e-09,403801900.9504753
1.1799983415219107e-09,404202101.0505253
1.179942662830479e-09,404602301.15057534
1.1798883662229007e-09,405002501.2506253
1.1798354065204978e-09,405402701.35067534
1.179783740368068e-09,405802901.4507254
1.179733326146646e-09,406203101.5507754
1.1796841238910516e-09,406603301.65082544
1.1796360952119683e-09,407003501.7508755
1.179589203222286e-09,407403701.8509255
1.1795434124673422e-09,407803901.95097554
1.1794986888589762e-09,408204102.0510255
1.1794549996130193e-09,408604302.15107554
1.1794123131901262e-09,409004502.2511256
1.1793705992396974e-09,409404702.3511756
1.1793298285466742e-09,409804902.45122564
1.1792899729811592e-09,410205102.5512757
1.1792510054505267e-09,410605302.6513257
1.1792128998540696e-09,411005502.75137573
1.1791756310398295e-09,411405702.85142577
1.1791391747636719e-09,411805902.95147574
1.1791035076503884e-09,412206103.0515258
1.1790686071566942e-09,412606303.1515758
1.179034451536058e-09,413006503.25162584
1.1790010198052738e-09,413406703.35167587
1.1789682917126094e-09,413806903.4517259
1.1789362477075205e-09,414207103.55177593
1.1789048689118149e-09,414607303.65182596
1.1788741370921391e-09,415007503.75187594
1.178844034633864e-09,415407703.85192597
1.1788145445160781e-09,415807903.951976
1.1787856502878232e-09,416208104.05202603
1.1787573360454105e-09,416608304.15207607
1.178729586410761e-09,417008504.2521261
1.1787023865107842e-09,417408704.35217613
1.1786757219576305e-09,417808904.45222616
1.1786495788298761e-09,418209104.55227613
1.1786239436545528e-09,418609304.65232617
1.178598803389955e-09,419009504.7523762
1.178574145409229e-09,419409704.85242623
1.1785499574846733e-09,419809904.95247626
1.1785262277727232e-09,420210105.0525263
1.1785029447996107e-09,420610305.1525763
1.1784800974476197e-09,421010505.25262636
1.1784576749419402e-09,421410705.3526764
1.178435666838069e-09,421810905.45272636
1.1784140630098031e-09,422211105.5527764
1.1783928536376398e-09,422611305.6528264
1.1783720291977753e-09,423011505.75287646
1.178351580451472e-09,423411705.8529265
1.1783314984349016e-09,423811905.9529765
1.1783117744494445e-09,424212106.05302656
1.1782924000523099e-09,424612306.1530766
1.1782733670475831e-09,425012506.25312656
1.1782546674776658e-09,425412706.3531766
1.1782362936149826e-09,425812906.4532266
1.1782182379540969e-09,426213106.55327666
1.178200493204082e-09,426613306.6533267
1.178183052281238e-09,427013506.7533767
1.1781659083020708e-09,427413706.85342675
1.1781490545765507e-09,427813906.9534768
1.178132484601649e-09,428214107.0535268
1.1781161920550937e-09,428614307.1535768
1.1781001707894037e-09,429014507.2536268
1.178084414826115e-09,429414707.35367686
1.178068918350266e-09,429814907.4537269
1.178053675705041e-09,430215107.5537769
1.178038681386678e-09,430615307.65382695
1.178023930039508e-09,431015507.753877
1.178009416451241e-09,431415707.853927
1.1779951355483415e-09,431815907.953977
1.1779810823916825e-09,432216108.054027
1.177967252172258e-09,432616308.15407705
1.1779536402071247e-09,433016508.2541271
1.1779402419354593e-09,433416708.3541771
1.1779270529147504e-09,433816908.45422715
1.177914068817152e-09,434217108.5542772
1.177901285425957e-09,434617308.6543272
1.1778886986321865e-09,435017508.7543772
1.1778763044313076e-09,435417708.8544272
1.1778640989200975e-09,435817908.95447725
1.1778520782935394e-09,436218109.0545273
1.1778402388419173e-09,436618309.1545773
1.177828576947956e-09,437018509.25462735
1.1778170890840718e-09,437418709.3546774
1.1778057718097168e-09,437818909.4547274
1.1777946217688455e-09,438219109.55477744
1.1777836356873966e-09,438619309.6548274
1.1777728103709335e-09,439019509.75487745
1.1777621427023468e-09,439419709.8549275
1.1777516296395898e-09,439819909.9549775
1.1777412682135386e-09,440220110.05502754
1.177731055525907e-09,440620310.1550776
1.1777209887472437e-09,441020510.2551276
1.1777110651149508e-09,441420710.35517764
1.177701281931419e-09,441820910.4552276
1.1776916365622245e-09,442221110.55527765
1.1776821264343211e-09,442621310.6553277
1.1776727490343597e-09,443021510.7553777
1.177663501907039e-09,443421710.85542774
1.1776543826534976e-09,443821910.9554778
1.1776453889297676e-09,444222111.0555278
1.1776365184452713e-09,444622311.15557784
1.177627768961377e-09,445022511.2556279
1.177619138289993e-09,445422711.35567784
1.1776106242922153e-09,445822911.4557279
1.1776022248769786e-09,446223111.5557779
1.1775939379998111e-09,446623311.65582794
1.177585761661583e-09,447023511.755878
1.1775776939073028e-09,447423711.855928
1.1775697328249646e-09,447823911.95597804
1.1775618765444064e-09,448224112.05602807
1.177554123236234e-09,448624312.15607804
1.1775464711107438e-09,449024512.2561281
1.177538918416908e-09,449424712.3561781
1.177531463441366e-09,449824912.45622814
1.1775241045074773e-09,450225112.55627817
1.1775168399743509e-09,450625312.6563282
1.1775096682359614e-09,451025512.75637823
1.1775025877202562e-09,451425712.85642827
1.17749559688829e-09,451825912.95647824
1.1774886942334057e-09,452226113.0565283
1.177481878280431e-09,452626313.1565783
1.177475147584858e-09,453026513.25662833
1.1774685007321252e-09,453426713.35667837
1.1774619363368573e-09,453826913.4567284
1.177455453042128e-09,454227113.55677843
1.177449049518803e-09,454627313.65682846
1.1774427244648252e-09,455027513.7568785
1.1774364766045777e-09,455427713.85692847
1.1774303046882223e-09,455827913.9569785
1.1774242074911012e-09,456228114.05702853
1.1774181838131186e-09,456628314.15707856
1.1774122324781376e-09,457028514.2571286
1.1774063523334443e-09,457428714.3571786
1.1774005422491684e-09,457828914.45722866
1.1773948011177384e-09,458229114.5572787
1.1773891278533595e-09,458629314.65732867
1.1773835213915166e-09,459029514.7573787
1.177377980688463e-09,459429714.8574287
1.177372504720743e-09,459829914.95747876
1.1773670924847028e-09,460230115.0575288
1.1773617429960486e-09,460630315.1575788
1.1773564552894249e-09,461030515.25762886
1.1773512284179188e-09,461430715.3576789
1.177346061452702e-09,461830915.4577289
1.1773409534825723e-09,462231115.5577789
1.1773359036135732e-09,462631315.6578289
1.177330910968617e-09,463031515.75787896
1.1773259746870692e-09,463431715.857929
1.1773210939244165e-09,463831915.957979
1.1773162678518905e-09,464232116.05802906
1.1773114956561142e-09,464632316.1580791
1.1773067765387461e-09,465032516.2581291
1.1773021097162e-09,465432716.3581791
1.1772974944192495e-09,465832916.4582291
1.1772929298927813e-09,466233116.55827916
1.1772884153954244e-09,466633316.6583292
1.1772839501992994e-09,467033516.7583792
1.1772795335896988e-09,467433716.85842925
1.1772751648648089e-09,467833916.9584793
1.177270843335433e-09,468234117.0585293
1.1772665683247227e-09,468634317.1585793
1.1772623391679076e-09,469034517.2586293
1.1772581552120478e-09,469434717.35867935
1.177254015815761e-09,469834917.4587294
1.1772499203490085e-09,470235117.5587794
1.1772458681928263e-09,470635317.65882945
1.177241858739117e-09,471035517.7588795
1.1772378913904084e-09,471435717.8589295
1.177233965559613e-09,471835917.95897955
1.1772300806698687e-09,472236118.0590295
1.1772262361542633e-09,472636318.15907955
1.1772224314556663e-09,473036518.2591296
1.1772186660265207e-09,473436718.3591796
1.177214939328637e-09,473836918.45922965
1.1772112508329985e-09,474237118.5592797
1.1772076000196083e-09,474637318.6593297
1.177203986377267e-09,475037518.75937974
1.1772004094033989e-09,475437718.8594297
1.1771968686039073e-09,475837918.95947975
1.1771933634929726e-09,476238119.0595298
1.177189893592897e-09,476638319.1595798
1.1771864584339458e-09,477038519.25962985
1.1771830575541932e-09,477438719.3596799
1.1771796904993538e-09,477838919.4597299
1.177176356822632e-09,478239119.55977994
1.1771730560845929e-09,478639319.65983
1.1771697878529978e-09,479039519.75987995
1.1771665517026691e-09,479439719.85993
1.1771633472153653e-09,479839919.95998
1.1771601739796123e-09,480240120.06003004
1.1771570315906157e-09,480640320.1600801
1.1771539196500977e-09,481040520.2601301
1.1771508377661913e-09,481440720.36018014
1.1771477855533042e-09,481840920.4602302
1.1771447626319988e-09,482241120.56028014
1.177141768628896e-09,482641320.6603302
1.1771388031765303e-09,483041520.7603802
1.1771358659132533e-09,483441720.86043024
1.1771329564831279e-09,483841920.9604803
1.1771300745358072e-09,484242121.0605303
1.1771272197264339e-09,484642321.16058034
1.1771243917155435e-09,485042521.26063037
1.1771215901689632e-09,485442721.36068034
1.1771188147577107e-09,485842921.4607304
1.1771160651578874e-09,486243121.5607804
1.1771133410506026e-09,486643321.66083044
1.1771106421218662e-09,487043521.7608805
1.1771079680625171e-09,487443721.8609305
1.1771053185681025e-09,487843921.96098053
1.1771026933388295e-09,488244122.06103057
1.1771000920794493e-09,488644322.1610806
1.1770975144992002e-09,489044522.2611306
1.1770949603116956e-09,489444722.3611806
1.1770924292348858e-09,489844922.46123064
1.1770899209909479e-09,490245122.56128067
1.1770874353062024e-09,490645322.6613307
1.1770849719110855e-09,491045522.76138073
1.1770825305400236e-09,491445722.86143076
1.1770801109313842e-09,491845922.9614808
1.1770777128274237e-09,492246123.06153077
1.1770753359741814e-09,492646323.1615808
1.177072980121455e-09,493046523.26163083
1.1770706450226894e-09,493446723.36168087
1.1770683304349441e-09,493846923.4617309
1.1770660361188248e-09,494247123.5617809
1.1770637618384113e-09,494647323.66183096
1.1770615073612138e-09,495047523.761881
1.1770592724580966e-09,495447723.861931
1.1770570569032198e-09,495847923.961981
1.1770548604739955e-09,496248124.06203103
1.1770526829510354e-09,496648324.16208106
1.177050524118083e-09,497048524.2621311
1.1770483837619463e-09,497448724.3621811
1.1770462616724784e-09,497848924.46223116
1.177044157642515e-09,498249124.5622812
1.1770420714678016e-09,498649324.6623312
1.1770400029469795e-09,499049524.7623812
1.1770379518815045e-09,499449724.8624312
1.1770359180756256e-09,499849924.96248126
1.17703390133632e-09,500250125.0625313
1.177031901473262e-09,500650325.1625813
1.1770299182987576e-09,501050525.26263136
1.177027951627728e-09,501450725.3626814
1.1770260012776388e-09,501850925.4627314
1.1770240670684896e-09,502251125.5627814
1.1770221488227274e-09,502651325.6628314
1.1770202463652518e-09,503051525.76288146
1.1770183595233517e-09,503451725.8629315
1.1770164881266723e-09,503851925.9629815
1.1770146320071757e-09,504252126.06303155
1.177012790999084e-09,504652326.1630816
1.1770109649388878e-09,505052526.2631316
1.1770091536652559e-09,505452726.36318165
1.1770073570190537e-09,505852926.4632316
1.1770055748432568e-09,506253126.56328166
1.1770038069829604e-09,506653326.6633317
1.177002053285312e-09,507053526.7633817
1.1770003135994974e-09,507453726.86343175
1.1769985877767152e-09,507853926.9634818
1.1769968756701065e-09,508254127.0635318
1.1769951771347773e-09,508654327.16358185
1.1769934920277314e-09,509054527.2636318
1.1769918202078427e-09,509454727.36368185
1.1769901615358583e-09,509854927.4637319
1.1769885158743032e-09,510255127.5637819
1.1769868830875332e-09,510655327.66383195
1.1769852630416377e-09,511055527.763882
1.176983655604465e-09,511455727.863932
1.1769820606455637e-09,511855927.96398205
1.1769804780361494e-09,512256128.0640321
1.1769789076491232e-09,512656328.16408205
1.1769773493589863e-09,513056528.2641321
1.176975803041867e-09,513456728.3641821
1.1769742685754654e-09,513856928.46423215
1.1769727458390366e-09,514257128.5642822
1.176971234713377e-09,514657328.6643322
1.1769697350807966e-09,515057528.76438224
1.1769682468250686e-09,515457728.8644323
1.1769667698314558e-09,515857928.96448225
1.1769653039866504e-09,516258129.0645323
1.1769638491787766e-09,516658329.1645823
1.1769624052973449e-09,517058529.26463234
1.176960972233249e-09,517458729.3646824
1.1769595498787447e-09,517858929.4647324
1.1769581381274238e-09,518259129.56478244
1.1769567368741961e-09,518659329.6648325
1.176955346015259e-09,519059529.76488245
1.1769539654481048e-09,519459729.8649325
1.1769525950714879e-09,519859929.9649825
1.1769512347853816e-09,520260130.06503254
1.176949884491002e-09,520660330.1650826
1.176948544090769e-09,521060530.2651326
1.1769472134882878e-09,521460730.36518264
1.176945892588329e-09,521860930.4652327
1.1769445812968244e-09,522261130.5652827
1.1769432795208422e-09,522661330.6653327
1.176941987168568e-09,523061530.7653827
1.1769407041492861e-09,523461730.86543274
1.1769394303733883e-09,523861930.9654828
1.176938165752316e-09,524262131.0655328
1.1769369101985858e-09,524662331.16558284
1.1769356636257441e-09,525062531.26563287
1.176934425948378e-09,525462731.3656829
1.1769331970820668e-09,525862931.4657329
1.176931976943416e-09,526263131.5657829
1.1769307654499939e-09,526663331.66583294
1.176929562520342e-09,527063531.76588297
1.1769283680739606e-09,527463731.865933
1.1769271820313077e-09,527863931.96598303
1.1769260043137477e-09,528264132.06603307
1.1769248348435785e-09,528664332.1660831
1.1769236735439996e-09,529064532.26613307
1.1769225203390863e-09,529464732.3661831
1.17692137515382e-09,529864932.46623313
1.176920237914034e-09,530265132.56628317
1.1769191085464146e-09,530665332.6663332
1.1769179869784956e-09,531065532.76638323
1.176916873138639e-09,531465732.86643326
1.1769157669560356e-09,531865932.9664833
1.1769146683606756e-09,532266133.0665333
1.176913577283353e-09,532666333.1665833
1.1769124936556525e-09,533066533.26663333
1.1769114174099194e-09,533466733.36668336
1.1769103484792838e-09,533866933.4667334
1.1769092867976178e-09,534267133.5667834
1.1769082322995447e-09,534667333.66683346
1.1769071849204153e-09,535067533.7668835
1.1769061445963265e-09,535467733.8669335
1.176905111264064e-09,535867933.9669835
1.1769040848611365e-09,536268134.0670335
1.1769030653257407e-09,536668334.16708356
1.1769020525967813e-09,537068534.2671336
1.1769010466137946e-09,537468734.3671836
1.1769000473170384e-09,537868934.4672337
1.176899054647407e-09,538269134.5672836
1.1768980685464299e-09,538669334.6673337
1.176897088956311e-09,539069534.7673837
1.1768961158198759e-09,539469734.8674338
1.1768951490805658e-09,539869934.9674838
1.1768941886824534e-09,540270135.0675339
1.1768932345702134e-09,540670335.1675838
1.176892286689127e-09,541070535.2676338
1.176891344985068e-09,541470735.3676839
1.176890409404493e-09,541870935.4677339
1.1768894798944507e-09,542271135.567784
1.1768885564025293e-09,542671335.6678339
1.176887638876924e-09,543071535.767884
1.1768867272663591e-09,543471735.867934
1.176885821520104e-09,543871935.9679841
1.1768849215879864e-09,544272136.068034
1.1768840274203681e-09,544672336.168084
1.1768831389681363e-09,545072536.2681341
1.176882256182684e-09,545472736.3681841
1.1768813790159478e-09,545872936.4682342
1.1768805074203464e-09,546273136.5682842
1.1768796413488282e-09,546673336.6683342
1.1768787807548134e-09,547073536.7683842
1.1768779255922178e-09,547473736.8684343
1.1768770758154542e-09,547873936.9684843
1.1768762313793923e-09,548274137.0685343
1.1768753922393927e-09,548674337.1685843
1.1768745583512596e-09,549074537.2686343
1.1768737296712836e-09,549474737.3686844
1.1768729061561883e-09,549874937.4687344
1.1768720877631406e-09,550275137.5687845
1.1768712744497842e-09,550675337.6688344
1.1768704661741624e-09,551075537.7688844
1.176869662894771e-09,551475737.8689345
1.1768688645705298e-09,551875937.9689845
1.176868071160768e-09,552276138.0690346
1.176867282625248e-09,552676338.1690845
1.1768664989241323e-09,553076538.2691346
1.176865720017992e-09,553476738.3691846
1.1768649458678035e-09,553876938.4692347
1.1768641764349277e-09,554277138.5692847
1.1768634116811353e-09,554677338.6693347
1.1768626515685632e-09,555077538.7693847
1.1768618960597423e-09,555477738.8694347
1.176861145117585e-09,555877938.9694848
1.1768603987053593e-09,556278139.0695348
1.1768596567867234e-09,556678339.1695849
1.1768589193256823e-09,557078539.2696348
1.1768581862866024e-09,557478739.3696849
1.1768574576342155e-09,557878939.4697349
1.176856733333596e-09,558279139.5697849
1.1768560133501644e-09,558679339.669835
1.1768552976496932e-09,559079539.769885
1.176854586198282e-09,559479739.869935
1.1768538789623626e-09,559879939.969985
1.1768531759087188e-09,560280140.0700351
1.1768524770044421e-09,560680340.1700851
1.176851782216952e-09,561080540.270135
1.1768510915139802e-09,561480740.3701851
1.1768504048635865e-09,561880940.4702351
1.1768497222341339e-09,562281140.5702852
1.1768490435942983e-09,562681340.6703352
1.1768483689130591e-09,563081540.7703853
1.1768476981596892e-09,563481740.8704352
1.1768470313037606e-09,563881940.9704853
