fit_power_dBm,frequency_Hz
-59.28944626540174,44822411.2056028
-59.28943262716449,45222611.30565283
-59.28941891887314,45622811.40570285
-59.28940514004746,46023011.50575288
-59.289391290203106,46423211.6058029
-59.289377368851596,46823411.705852926
-59.2893633755002,47223611.80590296
-59.289349309651975,47623811.90595298
-59.28933517080568,48024012.00600301
-59.289320958455725,48424212.10605303
-59.28930667209215,48824412.20610306
-59.289292311200576,49224612.30615308
-59.28927787526212,49624812.406203106
-59.28926336375343,50025012.50625313
-59.28924877614653,50425212.606303155
-59.28923411190887,50825412.70635318
-59.289219370503226,51225612.806403205
-59.28920455138766,51625812.90645323
-59.289189654015466,52026013.006503254
-59.28917467783515,52426213.10655328
-59.28915962229031,52826413.2066033
-59.28914448681969,53226613.30665333
-59.289129270857,53626813.40670335
-59.289113973831,54027013.50675338
-59.28909859516532,54427213.6068034
-59.28908313427849,54827413.70685343
-59.28906759058387,55227613.80690345
-59.28905196348954,55627813.906953484
-59.28903625239834,56028014.00700351
-59.289020456707725,56428214.10705353
-59.28900457580975,56828414.20710356
-59.288988609091,57228614.30715358
-59.28897255593255,57628814.40720361
-59.28895641570988,58029014.50725363
-59.288940187792825,58429214.60730366
-59.288923871545514,58829414.70735368
-59.28890746632631,59229614.807403706
-59.28889097148773,59629814.90745373
-59.28887438637643,60030015.007503755
-59.28885771033307,60430215.10755378
-59.288840942692296,60830415.207603805
-59.288824082782675,61230615.30765383
-59.28880712992661,61630815.407703854
-59.288790083440276,62031015.50775388
-59.28877294263354,62431215.6078039
-59.288755706809944,62831415.70785393
-59.28873837526654,63231615.80790395
-59.288720947293925,63631815.90795398
-59.28870342217609,64032016.00800401
-59.28868579919038,64432216.108054034
-59.288668077607426,64832416.20810406
-59.28865025669103,65232616.308154084
-59.288632335698146,65632816.40820411
-59.28861431387875,66033016.50825413
-59.288596190475815,66433216.60830416
-59.28857796472518,66833416.70835418
-59.288559635855485,67233616.8084042
-59.288541203088116,67633816.90845422
-59.2885226656371,68034017.00850426
-59.28850402270902,68434217.10855429
-59.288485273502936,68834417.2086043
-59.288466417210294,69234617.30865434
-59.28844745301486,69634817.40870436
-59.28842838009259,70035017.50875439
-59.2884091976116,70435217.6088044
-59.28838990473201,70835417.70885444
-59.28837050060591,71235617.80890445
-59.28835098437722,71635817.90895449
-59.288331355181626,72036018.0090045
-59.2883116121465,72436218.10905454
-59.28829175439075,72836418.20910455
-59.288271781024754,73236618.30915459
-59.28825169115027,73636818.4092046
-59.288231483860336,74037018.50925463
-59.28821115823912,74437218.60930465
-59.2881907133619,74837418.70935468
-59.28817014829487,75237618.8094047
-59.28814946209509,75637818.90945473
-59.28812865381038,76038019.00950475
-59.28810772247918,76438219.10955478
-59.28808666713046,76838419.2096048
-59.2880654867836,77238619.30965483
-59.288044180448274,77638819.40970486
-59.28802274712436,78039019.50975488
-59.288001185801775,78439219.60980491
-59.28797949546041,78839419.70985493
-59.28795767506996,79239619.80990496
-59.287935723589854,79639819.90995498
-59.28791363996908,80040020.01000501
-59.287891423146085,80440220.11005503
-59.28786907204867,80840420.21010506
-59.28784658559381,81240620.31015508
-59.28782396268757,81640820.41020511
-59.28780120222494,82041020.51025513
-59.28777830308973,82441220.61030516
-59.287755264154406,82841420.71035518
-59.287732084279966,83241620.81040521
-59.2877087623158,83641820.91045523
-59.28768529709956,84042021.01050526
-59.28766168745696,84442221.11055528
-59.28763793220171,84842421.21060531
-59.28761403013533,85242621.31065533
-59.28758998004697,85642821.41070536
-59.28756578071331,86043021.51075539
-59.28754143089837,86443221.6108054
-59.287516929353366,86843421.71085544
-59.28749227481656,87243621.81090546
-59.287467466013055,87643821.91095549
-59.2874425016547,88044022.0110055
-59.28741738043988,88444222.11105554
-59.28739210105333,88844422.21110556
-59.287366662166,89244622.31115559
-59.287341062434884,89644822.4112056
-59.2873153005028,90045022.51125564
-59.28728937499827,90445222.61130565
-59.28726328453527,90845422.71135569
-59.287237027713125,91245622.8114057
-59.28721060311626,91645822.91145574
-59.28718400931401,92046023.01150575
-59.28715724486048,92446223.11155578
-59.2871303082943,92846423.2116058
-59.28710319813845,93246623.31165583
-59.28707591290006,93646823.41170585
-59.28704845107017,94047023.51175588
-59.287020811123575,94447223.61180592
-59.28699299151858,94847423.71185593
-59.286964990696795,95247623.81190597
-59.286936807082924,95647823.91195598
-59.28690843908453,96048024.01200601
-59.28687988509183,96448224.11205603
-59.28685114347745,96848424.21210606
-59.286822212596206,97248624.31215608
-59.28679309078487,97648824.41220611
-59.28676377636191,98049024.51225613
-59.28673426762729,98449224.61230616
-59.28670456286219,98849424.71235618
-59.28667466032877,99249624.81240621
-59.28664455826992,99649824.91245623
-59.28661425490899,100050025.01250626
-59.286583748449544,100450225.11255628
-59.286553037075095,100850425.21260631
-59.28652211894882,101250625.31265633
-59.2864909922133,101650825.41270636
-59.286459654990246,102051025.51275638
-59.28642810538021,102451225.61280641
-59.2863963414623,102851425.71285644
-59.286364361293884,103251625.81290646
-59.2863321629103,103651825.91295649
-59.286299744324566,104052026.01300651
-59.28626710352705,104452226.11305654
-59.2862342384852,104852426.21310656
-59.286201147143174,105252626.31315659
-59.28616782742157,105652826.4132066
-59.28613427721708,106053026.51325664
-59.28610049440216,106453226.61330666
-59.2860664768247,106853426.71335669
-59.286032222307675,107253626.8134067
-59.285997728648816,107653826.91345674
-59.28596299362023,108054027.01350676
-59.285928014968064,108454227.11355679
-59.28589279041215,108854427.2136068
-59.2858573176456,109254627.31365684
-59.28582159433447,109654827.41370685
-59.285785618117345,110055027.51375689
-59.28574938660499,110455227.6138069
-59.2857128973799,110855427.71385694
-59.285676147995964,111255627.81390697
-59.28563913597801,111655827.91395698
-59.28560185882141,112056028.01400702
-59.28556431399164,112456228.11405703
-59.28552649892389,112856428.21410707
-59.285488411022605,113256628.31415708
-59.28545004766102,113656828.41420712
-59.285411406180756,114057028.51425713
-59.28537248389133,114457228.61430717
-59.28533327806969,114857428.71435718
-59.28529378595978,115257628.81440721
-59.285254004772,115657828.91445723
-59.285213931682755,116058029.01450726
-59.285173563833965,116458229.11455728
-59.28513289833252,116858429.21460731
-59.28509193224979,117258629.31465733
-59.285050662621124,117658829.41470736
-59.285009086445264,118059029.51475738
-59.28496720068384,118459229.61480741
-59.2849250022608,118859429.71485743
-59.28488248806189,119259629.81490746
-59.28483965493401,119659829.9149575
-59.28479649968472,120060030.01500751
-59.28475301908155,120460230.11505754
-59.284709209851506,120860430.21510756
-59.28466506868038,121260630.31515759
-59.28462059221216,121660830.41520761
-59.284575777048374,122061030.51525764
-59.284530619747486,122461230.61530766
-59.2844851168242,122861430.71535769
-59.28443926474881,123261630.81540771
-59.28439305994653,123661830.91545774
-59.284346498796765,124062031.01550776
-59.28429957763246,124462231.11555779
-59.28425229273933,124862431.2156078
-59.28420464035518,125262631.31565784
-59.284156616669115,125662831.41570786
-59.28410821782082,126063031.51575789
-59.28405943989978,126463231.6158079
-59.28401027894448,126863431.71585794
-59.28396073094163,127263631.81590796
-59.28391079182533,127663831.91595799
-59.283860457476266,128064032.01600802
-59.28380972372085,128464232.11605804
-59.283758586330364,128864432.21610807
-59.28370704102009,129264632.31615809
-59.28365508344841,129664832.41620812
-59.28360270921591,130065032.51625814
-59.28354991386447,130465232.61630817
-59.28349669287628,130865432.71635818
-59.2834430416729,131265632.81640822
-59.283388955614335,131665832.91645823
-59.283334429997936,132066033.01650827
-59.28327946005748,132466233.11655828
-59.2832240409621,132866433.21660832
-59.283168167815205,133266633.31665833
-59.28311183565347,133666833.41670837
-59.28305503944569,134067033.51675838
-59.2829977740917,134467233.6168084
-59.28294003442119,134867433.71685845
-59.28288181519261,135267633.81690845
-59.282823111091965,135667833.91695848
-59.28276391673158,136068034.0170085
-59.282704226648946,136468234.11705855
-59.28264403530539,136868434.21710858
-59.28258333708486,137268634.31715858
-59.282522126292605,137668834.4172086
-59.28246039715384,138069034.51725864
-59.28239814381243,138469234.61730868
-59.28233536032947,138869434.71735868
-59.2822720406819,139269634.8174087
-59.28220817876111,139669834.91745874
-59.282143768371405,140070035.01750877
-59.28207880322858,140470235.11755878
-59.282013276958374,140870435.2176088
-59.28194718309491,141270635.31765884
-59.28188051507915,141670835.41770887
-59.28181326625725,142071035.51775888
-59.28174542987893,142471235.6178089
-59.281676999095794,142871435.71785894
-59.281607966959605,143271635.81790897
-59.28153832642057,143671835.91795897
-59.28146807032552,144072036.018009
-59.28139719141612,144472236.11805904
-59.28132568232698,144872436.21810907
-59.28125353558381,145272636.3181591
-59.281180743601425,145672836.4182091
-59.281107298681825,146073036.51825914
-59.281033193012135,146473236.61830917
-59.28095841866259,146873436.7183592
-59.28088296758442,147273636.8184092
-59.280806831607656,147673836.91845924
-59.280730002439036,148074037.01850927
-59.28065247165969,148474237.1185593
-59.2805742307229,148874437.2186093
-59.28049527095174,149274637.31865934
-59.280415583536715,149674837.41870937
-59.28033515953334,150075037.5187594
-59.2802539898596,150475237.6188094
-59.28017206529351,150875437.71885943
-59.28008937647043,151275637.81890947
-59.28000591388046,151675837.9189595
-59.27992166786572,152076038.0190095
-59.27983662861763,152476238.11905953
-59.27975078617401,152876438.21910957
-59.27966413041628,153276638.3191596
-59.27957665106642,153676838.4192096
-59.27948833768405,154077038.51925963
-59.27939917966327,154477238.61930966
-59.27930916622957,154877438.7193597
-59.27921828643656,155277638.81940973
-59.27912652916274,155677838.91945973
-59.27903388310807,156078039.01950976
-59.27894033679059,156478239.1195598
-59.278845878542874,156878439.21960983
-59.27875049650843,157278639.31965983
-59.278654178638035,157678839.41970986
-59.278556912685985,158079039.5197599
-59.278458686206214,158479239.61980993
-59.2783594865484,158879439.71985993
-59.27825930085394,159279639.81990996
-59.27815811605177,159679839.91996
-59.27805591885425,160080040.02001002
-59.27795269575279,160480240.12006003
-59.277848433013446,160880440.22011006
-59.27774311667245,161280640.3201601
-59.27763673253153,161680840.42021012
-59.27752926615327,162081040.52026013
-59.27742070285618,162481240.62031016
-59.27731102770982,162881440.7203602
-59.2772002255297,163281640.82041022
-59.27708828087208,163681840.92046025
-59.2769751780287,164082041.02051026
-59.276860901021315,164482241.1205603
-59.27674543359613,164882441.22061032
-59.276628759218106,165282641.32066035
-59.2765108610651,165682841.42071036
-59.27639172202191,166083041.5207604
-59.27627132467415,166483241.62081042
-59.276149651301935,166883441.72086045
-59.2760266838735,167283641.82091045
-59.2759024040386,167683841.9209605
-59.27577679312172,168084042.02101052
-59.27564983211522,168484242.12106055
-59.275521501672216,168884442.22111055
-59.27539178209931,169284642.32116058
-59.27526065334917,169684842.42121062
-59.27512809501287,170085042.52126065
-59.27499408631207,170485242.62131065
-59.27485860609104,170885442.72136068
-59.27472163280836,171285642.82141072
-59.27458314452855,171685842.92146075
-59.27444311891338,172086043.02151078
-59.27430153321305,172486243.12156078
-59.27415836425701,172886443.2216108
-59.27401358844474,173286643.32166085
-59.273867181736065,173686843.42171088
-59.27371911964141,174087043.52176088
-59.27356937721169,174487243.6218109
-59.27341792902798,174887443.72186095
-59.27326474919088,175287643.82191098
-59.27310981130966,175687843.92196098
-59.272953088491064,176088044.022011
-59.27279455332781,176488244.12206104
-59.27263417788685,176888444.22211108
-59.27247193369725,177288644.32216108
-59.27230779173774,177688844.4222111
-59.27214172242403,178089044.52226114
-59.27197369559566,178489244.62231117
-59.271803680502536,178889444.72236118
-59.271631645791146,179289644.8224112
-59.27145755949033,179689844.92246124
-59.2712813889967,180090045.02251127
-59.27110310105966,180490245.1225613
-59.27092266176599,180890445.2226113
-59.27074003652402,181290645.32266134
-59.27055519004733,181690845.42271137
-59.270368086338095,182091045.5227614
-59.270178688669795,182491245.6228114
-59.269986959569586,182891445.72286144
-59.26979286080013,183291645.82291147
-59.26959635334085,183691845.9229615
-59.269397397368756,184092046.0230115
-59.269195952238604,184492246.12306154
-59.2689919764626,184892446.22311157
-59.268785427689444,185292646.3231616
-59.268576262682764,185692846.4232116
-59.268364437299,186093046.52326164
-59.268149906464544,186493246.62331167
-59.26793262415227,186893446.7233617
-59.2677125433574,187293646.8234117
-59.267489616072524,187693846.92346174
-59.26726379326209,188094047.02351177
-59.26703502483591,188494247.1235618
-59.26680325962208,188894447.22361183
-59.26656844533889,189294647.32366183
-59.26633052856607,189694847.42371187
-59.266089454715036,190095047.5237619
-59.2658451679983,190495247.62381193
-59.2655976113979,190895447.72386193
-59.26534672663291,191295647.82391196
-59.26509245412594,191695847.923962
-59.26483473296854,192096048.02401203
-59.26457350088563,192496248.12406203
-59.26430869419876,192896448.22411206
-59.26404024778821,193296648.3241621
-59.26376809505394,193696848.42421213
-59.26349216787529,194097048.52426213
-59.26321239656941,194497248.62431216
-59.26292870984833,194897448.7243622
-59.26264103477473,195297648.82441223
-59.2623492967162,195697848.92446223
-59.262053419298134,196098049.02451226
-59.26175332435497,196498249.1245623
-59.26144893187996,196898449.22461233
-59.26114015997325,197298649.32466236
-59.26082692478824,197698849.42471236
-59.260509140476195,198099049.5247624
-59.260186719129045,198499249.62481242
-59.25985957072025,198899449.72486246
-59.25952760304369,199299649.82491246
-59.259190721650555,199699849.9249625
-59.25884882978402,200100050.02501252
-59.25850182831181,200500250.12506256
-59.258149615656365,200900450.22511256
-59.25779208772276,201300650.3251626
-59.257429137824,201700850.42521262
-59.25706065660383,202101050.52526265
-59.25668653195686,202501250.62531266
-59.256306648945916,202901450.7253627
-59.25592088971646,203301650.82541272
-59.25552913340805,203701850.92546275
-59.2551312560627,204102051.02551275
-59.254727130529886,204502251.1255628
-59.25431662636831,204902451.22561282
-59.25389960974403,205302651.32566285
-59.253475943325036,205702851.42571288
-59.25304548617188,206103051.5257629
-59.2526080936245,206503251.62581292
-59.25216361718482,206903451.72586295
-59.25171190439503,207303651.82591298
-59.25125279871146,207703851.92596298
-59.25078613937376,208104052.02601302
-59.250311761269174,208504252.12606305
-59.24982949479184,208904452.22611308
-59.24933916569668,209304652.32616308
-59.248840594947936,209704852.42621312
-59.24833359856181,210105052.52626315
-59.24781798744321,210505252.62631318
-59.24729356721626,210905452.72636318
-59.24676013804818,211305652.8264132
-59.24621749446649,211705852.92646325
-59.24566542516902,212106053.02651328
-59.24510371282657,212506253.12656328
-59.244532133877726,212906453.2266133
-59.24395045831573,213306653.32666335
-59.24335844946676,213706853.42671338
-59.24275586375948,214107053.5267634
-59.242142450485254,214507253.6268134
-59.241517951548865,214907453.72686344
-59.240882101208996,215307653.82691348
-59.24023462580822,215707853.9269635
-59.239575243491984,216108054.0270135
-59.238903663916005,216508254.12706354
-59.238219587941565,216908454.22711357
-59.23752270731823,217308654.3271636
-59.23681270435325,217708854.4272136
-59.23608925156714,218109054.52726364
-59.2353520113347,218509254.62731367
-59.23460063551085,218909454.7273637
-59.23383476504051,219309654.8274137
-59.233054029551745,219709854.92746374
-59.23225804693141,220110055.02751377
-59.23144642288241,220510255.1275638
-59.230618750461666,220910455.2276138
-59.22977460959795,221310655.32766384
-59.228913566588375,221710855.42771387
-59.228035173572685,222111055.5277639
-59.22713896798421,222511255.62781394
-59.22622447197614,222911455.72786394
-59.225291191822166,223311655.82791397
-59.224338617289916,223711855.927964
-59.22336622098595,224112056.02801403
-59.222373457670884,224512256.12806404
-59.22135976354297,224912456.22811407
-59.22032455548865,225312656.3281641
-59.219267230298314,225712856.42821413
-59.218187163845364,226113056.52826414
-59.21708371022688,226513256.62831417
-59.21595620086361,226913456.7283642
-59.214803943557314,227313656.82841423
-59.21362622150311,227713856.92846423
-59.21242229225449,228114057.02851427
-59.211191386638355,228514257.1285643
-59.20993270761752,228914457.22861433
-59.20864542909768,229314657.32866433
-59.207328694676,229714857.42871436
-59.205981616327975,230115057.5287644
-59.204603273029235,230515257.62881443
-59.20319270930877,230915457.72886446
-59.20174893372966,231315657.82891446
-59.20027091729334,231715857.9289645
-59.19875759176314,232116058.02901453
-59.19720784790258,232516258.12906456
-59.19562053362348,232916458.22911456
-59.19399445203903,233316658.3291646
-59.192328359416145,233716858.42921463
-59.19062096302163,234117058.52926466
-59.18887091885584,234517258.62931466
-59.187076829267546,234917458.7293647
-59.18523724044304,235317658.82941473
-59.1833506397623,235717858.92946476
-59.18141545301445,236118059.02951476
-59.17943004146428,236518259.1295648
-59.177392698761274,236918459.22961482
-59.175301647681756,237318659.32966486
-59.173155036694524,237718859.42971486
-59.17095093633943,238119059.5297649
-59.16868733540805,238519259.62981492
-59.16636213691466,238919459.72986495
-59.1639731538451,239319659.829915
-59.16151810467056,239719859.929965
-59.15899460861215,240120060.03001502
-59.1564001806416,240520260.13006505
-59.15373222620254,240920460.2301151
-59.15098803563572,241320660.3301651
-59.14816477829069,241720860.43021512
-59.145259496305485,242121060.53026515
-59.14226909803479,242521260.63031518
-59.13919035110587,242921460.7303652
-59.136019875080684,243321660.83041522
-59.132754133701106,243721860.93046525
-59.12938942669327,244122061.03051528
-59.12592188110578,244522261.1305653
-59.122347442155096,244922461.23061532
-59.11866186355056,245322661.33066535
-59.11486069726988,245722861.43071538
-59.110939282755105,246123061.53076538
-59.10689273549751,246523261.63081542
-59.10271593497927,246923461.73086545
-59.09840351193833,247323661.83091548
-59.09394983492237,247723861.9309655
-59.089348996096945,248124062.03101552
-59.08459479627253,248524262.13106555
-59.07968072911516,248924462.23111558
-59.07459996450535,249324662.3311656
-59.0693453310113,249724862.4312156
-59.06390929744295,250125062.53126565
-59.05828395345638,250525262.63131568
-59.05246098918024,250925462.7313657
-59.04643167384044,251325662.8314157
-59.04018683336437,251725862.93146574
-59.033716826952876,252126063.03151578
-59.02701152261684,252526263.1315658
-59.02006027168627,252926463.2316158
-59.01285188231322,253326663.33166584
-59.005374592006646,253726863.43171588
-58.99761603925764,254127063.5317659
-58.989563234338455,254527263.6318159
-58.98120252938834,254927463.73186594
-58.9725195879358,255327663.83191597
-58.96349935404957,255727863.931966
-58.95412602136257,256128064.03201604
-58.94438300227444,256528264.13206604
-58.934252897710834,256928464.23211607
-58.9237174679041,257328664.3321661
-58.91275760476109,257728864.43221614
-58.90135330650325,258129064.53226614
-58.8894836554037,258529264.63231617
-58.87712679960908,258929464.7323662
-58.86425994022366,259329664.83241624
-58.85085932505331,259729864.93246624
-58.8369002506609,260130065.03251627
-58.822357074677306,260530265.1325663
-58.80720324064648,260930465.23261634
-58.79141131806418,261330665.33266634
-58.77495306070117,261730865.43271637
-58.75779948678586,262131065.5327664
-58.73992098516131,262531265.63281643
-58.72128745212678,262931465.73286644
-58.701868464323276,263331665.83291647
-58.68163349371932,263731865.9329665
-58.660552171487446,264132066.03301653
-58.63859460831683,264532266.13306653
-58.615731779456056,264932466.23311657
-58.59193598348733,265332666.3331666
-58.567181384447075,265732866.43321663
-58.54144464736064,266133066.53326666
-58.514705677462146,266533266.63331667
-58.48694847321058,266933466.7333667
-58.458162102550226,267333666.83341673
-58.42834181052594,267733866.93346676
-58.397490264151294,268134067.03351676
-58.36561893710946,268534267.1335668
-58.33274963219258,268934467.2336168
-58.298916133094,269334667.33366686
-58.26416596901177,269734867.4337169
-58.2285622652974,270135067.5337669
-58.19218564097578,270535267.6338169
-58.1551360994037,270935467.73386693
-58.11753484187489,271335667.83391696
-58.079525916170624,271735867.933967
-58.04127759382775,272136068.034017
-58.00298335263844,272536268.13406706
-57.964862326488145,272936468.2341171
-57.927159075444116,273336668.3341671
-57.890142527769854,273736868.43421715
-57.854103955177024,274137068.5342671
-57.8193538658807,274537268.63431716
-57.786217739000804,274937468.7343672
-57.75503057944845,275337668.8344172
-57.7261303437476,275737868.93446726
-57.69985037106818,276138069.0345173
-57.676511044321956,276538269.1345673
-57.65641099529485,276938469.23461735
-57.639818245444246,277338669.3346673
-57.62696172949883,277738869.43471736
-57.61802367260329,278139069.5347674
-57.613133276373034,278539269.6348174
-57.61236211207228,278939469.73486745
-57.61572152273682,279339669.8349175
-57.62316220845981,279739869.9349675
-57.634576022914125,280140070.03501755
-57.64979986001706,280540270.1350675
-57.668621373444836,280940470.23511755
-57.690786162456625,281340670.3351676
-57.71600598510517,281740870.4352176
-57.74396752901134,282141070.53526765
-57.77434127957669,282541270.6353177
-57.80679007015485,282941470.7353677
-57.84097696933641,283341670.83541775
-57.876572246583684,283741870.9354678
-57.91325924856103,284142071.03551775
-57.95073910566088,284542271.1355678
-57.98873426471304,284942471.2356178
-58.026990905541524,285342671.33566785
-58.06528034418609,285742871.4357179
-58.10339955452943,286143071.5357679
-58.14117095448722,286543271.63581795
-58.17844160539572,286943471.735868
-58.21508196666871,287343671.83591795
-58.25098433503258,287743871.935968
-58.28606108120612,288144072.036018
-58.32024277883878,288544272.13606805
-58.35347630242317,288944472.2361181
-58.38572295385274,289344672.3361681
-58.416956661984315,289744872.43621814
-58.44716228634105,290145072.5362682
-58.476334045060234,290545272.6363182
-58.50447407828256,290945472.7363682
-58.531591151220574,291345672.8364182
-58.557699495896955,291745872.93646824
-58.582817786749835,292146073.0365183
-58.6069682427055,292546273.1365683
-58.63017584668044,292946473.23661834
-58.65246767258141,293346673.3366684
-58.67387230954292,293746873.4367184
-58.69441937322382,294147073.5367684
-58.71413909435618,294547273.6368184
-58.73306197530212,294947473.73686844
-58.75121850605371,295347673.8369185
-58.76863893184865,295747873.9369685
-58.785353065331336,296148074.03701854
-58.80139013693253,296548274.13706857
-58.81677867785368,296948474.2371186
-58.83154643070955,297348674.3371686
-58.845720283498835,297748874.4372186
-58.859326223132726,298149074.53726864
-58.87238930525669,298549274.6373187
-58.88493363755097,298949474.7373687
-58.89698237409485,299349674.83741874
-58.90855771873101,299749874.93746877
-58.919680935674066,300150075.0375188
-58.93037236587498,300550275.13756883
-58.94065144788576,300950475.2376188
-58.95053674216901,301350675.33766884
-58.960045957969825,301750875.43771887
-58.96919598201539,302151075.5377689
-58.97800290843414,302551275.63781893
-58.98648206939414,302951475.73786896
-58.99464806605187,303351675.837919
-59.00251479948025,303751875.937969
-59.01009550130991,304152076.038019
-59.01740276387312,304552276.13806903
-59.024448569685774,304952476.23811907
-59.031244320141504,305352676.3381691
-59.037800863324065,305752876.43821913
-59.04412852087093,306153076.53826916
-59.05023711384271,306553276.6383192
-59.05613598757139,306953476.7383692
-59.061834035474554,307353676.8384192
-59.067339721835246,307753876.93846923
-59.072661103555944,308154077.03851926
-59.07780585090315,308554277.1385693
-59.082781267264636,308954477.2386193
-59.08759430794607,309354677.33866936
-59.09225159803679,309754877.4387194
-59.096759449377245,310155077.5387694
-59.10112387666191,310555277.63881946
-59.10535061271256,310955477.7388694
-59.10944512295731,311355677.83891946
-59.11341261915063,311755877.9389695
-59.117258072369594,312156078.0390195
-59.12098622532064,312556278.13906956
-59.12460160399071,312956478.2391196
-59.128108528675426,313356678.3391696
-59.13151112441616,313756878.43921965
-59.13481333087647,314157078.5392696
-59.13801891168747,314557278.63931966
-59.141131463290236,314957478.7393697
-59.14415442330228,315357678.8394197
-59.147091078433846,315757878.93946975
-59.14994457197852,316158079.0395198
-59.1527179109016,316558279.1395698
-59.15541397254822,316958479.23961985
-59.15803551099247,317358679.3396699
-59.16058516304727,317758879.43971986
-59.16306545395399,318159079.5397699
-59.1654788027696,318559279.6398199
-59.167827527468305,318959479.73986995
-59.17011384977357,319359679.83992
-59.172339899735654,319759879.93997
-59.1745077200688,320160080.04002005
-59.17661927026162,320560280.1400701
-59.178676430473196,320960480.24012005
-59.18068100522703,321360680.3401701
-59.182634726913875,321760880.4402201
-59.18453925911425,322161080.54027015
-59.18639619975056,322561280.6403202
-59.18820708407825,322961480.7403702
-59.189973387524894,323361680.84042025
-59.191696528385584,323761880.9404703
-59.19337787038255,324162081.04052025
-59.195018725096325,324562281.1405703
-59.19662035427566,324962481.2406203
-59.19818397203254,325362681.34067035
-59.199710746928766,325762881.4407204
-59.20120180395981,326163081.5407704
-59.20265822644151,326563281.64082044
-59.2040810578048,326963481.7408705
-59.2054713033035,327363681.8409205
-59.20682993163957,327763881.9409705
-59.20815787651044,328164082.0410205
-59.20945603808237,328564282.14107054
-59.21072528439377,328964482.2411206
