fit_power_dBm,frequency_Hz
-59.26271392848103,328564282.14107054
-59.26188222038718,328964482.2411206
-59.261016723893825,329364682.3411706
-59.26011560986817,329764882.44122064
-59.25917692563245,330165082.5412707
-59.25819858498655,330565282.6413207
-59.25717835729627,330965482.7413707
-59.256113855548115,331365682.8414207
-59.255002523260046,331765882.94147074
-59.25384162012421,332166083.0415208
-59.25262820624319,332566283.1415708
-59.251359124804246,332966483.24162084
-59.25003098301744,333366683.3416709
-59.24864013112192,333766883.4417209
-59.24718263924051,334167083.54177094
-59.24565427183551,334567283.6418209
-59.24405045948736,334967483.74187094
-59.24236626768295,335367683.841921
-59.24059636226043,335767883.941971
-59.23873497111245,336168084.04202104
-59.23677584169852,336568284.14207107
-59.23471219385982,336968484.2421211
-59.23253666736437,337368684.34217113
-59.23024126353655,337768884.4422211
-59.22781728024251,338169084.54227114
-59.22525523940918,338569284.64232117
-59.222544806150054,338969484.7423712
-59.21967469845442,339369684.84242123
-59.21663258626655,339769884.94247127
-59.21340497863892,340170085.0425213
-59.209977097486934,340570285.14257133
-59.20633273630447,340970485.2426213
-59.20245410202082,341370685.34267133
-59.198321637995015,341770885.44272137
-59.193913825958695,342171085.5427714
-59.18920696454607,342571285.64282143
-59.18417492190232,342971485.74287146
-59.17878885976723,343371685.8429215
-59.17301692642095,343771885.9429715
-59.16682391600696,344172086.04302156
-59.160170892084146,344572286.14307153
-59.153014773909206,344972486.24312156
-59.145307885057385,345372686.3431716
-59.136997465754604,345772886.4432216
-59.128025152998994,346173086.54327166
-59.118326436578485,346573286.6433217
-59.10783010496961,346973486.7433717
-59.09645770353897,347373686.84342176
-59.08412303940648,347773886.9434717
-59.07073178400297,348174087.04352176
-59.056181247342565,348574287.1435718
-59.04036042928483,348974487.2436218
-59.02315049487931,349374687.34367186
-59.00442587574955,349774887.4437219
-58.9840562696565,350175087.5437719
-58.96190989711387,350575287.64382195
-58.937858475860104,350975487.743872
-58.911784484554985,351375687.84392196
-58.88359139028035,351775887.943972
-58.85321757878661,352176088.044022
-58.82065469708891,352576288.14407206
-58.785970908757214,352976488.2441221
-58.7493390517285,353376688.3441721
-58.711068730019825,353776888.44422215
-58.671639830954106,354177088.5442722
-58.631732804753085,354577288.64432216
-58.59224848445745,354977488.7443722
-58.55430789478837,355377688.8444222
-58.51922156801283,355777888.94447225
-58.48841991318658,356178089.0445223
-58.4633425074569,356578289.1445723
-58.44529480732735,356978489.24462235
-58.43529331816959,357378689.3446724
-58.43392985276288,357778889.44472235
-58.44128668740359,358179089.5447724
-58.456924436869876,358579289.6448224
-58.47994587719952,358979489.74487245
-58.50911902600212,359379689.8449225
-58.54302958441654,359779889.9449725
-58.58023062772485,360180090.04502255
-58.61936493749107,360580290.1450726
-58.65924759661432,360980490.2451226
-58.69890807818478,361380690.3451726
-58.73759881465455,361780890.4452226
-58.77478049104139,362181090.54527265
-58.81009412131328,362581290.6453227
-58.84332792264845,362981490.7453727
-58.87438442261234,363381690.84542274
-58.90325091504196,363781890.9454728
-58.929974645021616,364182091.0455228
-58.9546429760278,364582291.1455728
-58.9773681587693,364982491.2456228
-58.99827603290357,365382691.34567285
-59.01749791842007,365782891.4457229
-59.03516499591383,366183091.5457729
-59.05140457040713,366583291.64582294
-59.06633772395405,366983491.745873
-59.08007796792315,367383691.845923
-59.09273059763533,367783891.94597304
-59.104392527311816,368184092.046023
-59.11515244269753,368584292.14607304
-59.125091154331535,368984492.2461231
-59.13428206871512,369384692.3461731
-59.142791719958964,369784892.44622314
-59.15068032294105,370185092.5462732
-59.15800232226941,370585292.6463232
-59.16480692075503,370985492.74637324
-59.171138577687884,371385692.8464232
-59.17703747174928,371785892.94647324
-59.182539926462496,372186093.0465233
-59.18767879810727,372586293.1465733
-59.19248382730986,372986493.24662334
-59.19698195629399,373386693.34667337
-59.20119761419991,373786893.4467234
-59.20515297306188,374187093.54677343
-59.20886817706197,374587293.6468234
-59.212361547604935,374987493.74687344
-59.21564976662514,375387693.8469235
-59.218748040370066,375787893.9469735
-59.221670245722,376188094.04702353
-59.22442906093459,376588294.14707357
-59.22703608247937,376988494.2471236
-59.229501929525966,377388694.34717363
-59.23183633741901,377788894.44722366
-59.23404824136833,378189094.54727364
-59.236145851434564,378589294.64732367
-59.23813671977214,378989494.7473737
-59.24002780098292,379389694.84742373
-59.241825506337136,379789894.94747376
-59.24353575253222,380190095.0475238
-59.24516400558353,380590295.1475738
-59.246715320373276,380990495.24762386
-59.24819437632388,381390695.34767383
-59.24960550960928,381790895.44772387
-59.2509527422705,382191095.5477739
-59.25223980856075,382591295.6478239
-59.25347017880866,382991495.74787396
-59.25464708105615,383391695.847924
-59.25577352069879,383791895.947974
-59.256852298331665,384192096.04802406
-59.25788602598124,384592296.1480741
-59.258877141884206,384992496.24812406
-59.25982792395704,385392696.3481741
-59.26074050208441,385792896.4482241
-59.26161686934104,386193096.54827416
-59.26245889224961,386593296.6483242
-59.263268320166425,386993496.7483742
-59.26404679387717,387393696.84842426
-59.26479585347662,387793896.9484743
-59.26551694559844,388194097.04852426
-59.26621143005489,388594297.1485743
-59.26688058593983,388994497.2486243
-59.267525617243514,389394697.34867436
-59.26814765802249,389794897.4487244
-59.26874777716411,390195097.5487744
-59.26932698278094,390595297.64882445
-59.26988622626726,390995497.7488745
-59.27042640604665,391395697.84892446
-59.270948371036866,391795897.9489745
-59.271452923855946,392196098.0490245
-59.27194082379112,392596298.14907455
-59.27241278955013,392996498.2491246
-59.27286950181281,393396698.3491746
-59.27331160559919,393796898.44922465
-59.273739712468924,394197098.5492747
-59.274154402565394,394597298.6493247
-59.27455622651689,394997498.7493747
-59.27494570720605,395397698.8494247
-59.27532334141776,395797898.94947475
-59.2756896013749,396198099.0495248
-59.27604493617056,396598299.1495748
-59.27638977310439,396998499.24962485
-59.276724518930585,397398699.3496749
-59.277049561023695,397798899.4497249
-59.277365268468685,398199099.5497749
-59.27767199308055,398599299.6498249
-59.27797007035871,398999499.74987495
-59.27825982038081,399399699.849925
-59.278541548640334,399799899.949975
-59.27881554683193,400200100.05002505
-59.279082093588144,400600300.1500751
-59.27934145517096,401000500.2501251
-59.27959388612126,401400700.35017514
-59.279839629869095,401800900.4502251
-59.28007891930736,402201100.55027515
-59.28031197733149,402601300.6503252
-59.28053901734731,403001500.7503752
-59.28076024374918,403401700.85042524
-59.28097585237048,403801900.9504753
-59.281186030908145,404202101.0505253
-59.28139095932294,404602301.15057534
-59.28159081021711,405002501.2506253
-59.28178574919079,405402701.35067534
-59.2819759351785,405802901.4507254
-59.282161520767076,406203101.5507754
-59.28234265249606,406603301.65082544
-59.28251947114181,407003501.7508755
-59.28269211198609,407403701.8509255
-59.28286070507037,407803901.95097554
-59.283025375436495,408204102.0510255
-59.283186243354606,408604302.15107554
-59.283343424539105,409004502.2511256
-59.28349703035334,409404702.3511756
-59.28364716800368,409804902.45122564
-59.283793940723626,410205102.5512757
-59.28393744794848,410605302.6513257
-59.284077785481195,411005502.75137573
-59.284215045649844,411405702.85142577
-59.28434931745721,411805902.95147574
-59.284480686722986,412206103.0515258
-59.28460923621888,412606303.1515758
-59.284735045797156,413006503.25162584
-59.28485819251295,413406703.35167587
-59.28497875074057,413806903.4517259
-59.28509679228429,414207103.55177593
-59.28521238648384,414607303.65182596
-59.2853256003149,415007503.75187594
-59.28543649848481,415407703.85192597
-59.28554514352392,415807903.951976
-59.28565159587252,416208104.05202603
-59.28575591396396,416608304.15207607
-59.28585815430377,417008504.2521261
-59.28595837154528,417408704.35217613
-59.2860566185618,417808904.45222616
-59.286152946515514,418209104.55227613
-59.28624740492333,418609304.65232617
-59.28634004171977,419009504.7523762
-59.28643090331709,419409704.85242623
-59.28652003466281,419809904.95247626
-59.2866074792946,420210105.0525263
-59.286693279392985,420610305.1525763
-59.28677747583155,421010505.25262636
-59.28686010822518,421410705.3526764
-59.28694121497615,421810905.45272636
-59.287020833318266,422211105.5527764
-59.28709899935918,422611305.6528264
-59.28717574812091,423011505.75287646
-59.28725111357868,423411705.8529265
-59.287325128698136,423811905.9529765
-59.287397825471075,424212106.05302656
-59.287469234949675,424612306.1530766
-59.28753938727932,425012506.25312656
-59.28760831173012,425412706.3531766
-59.287676036727206,425812906.4532266
-59.287742589879706,426213106.55327666
-59.28780799800869,426613306.6533267
-59.28787228717388,427013506.7533767
-59.28793548269946,427413706.85342675
-59.28799760919874,427813906.9534768
-59.288058690597936,428214107.0535268
-59.28811875015901,428614307.1535768
-59.288177810501615,429014507.2536268
-59.288235893624254,429414707.35367686
-59.28829302092456,429814907.4537269
-59.288349213218865,430215107.5537769
-59.28840449076098,430615307.65382695
-59.28845887326036,431015507.753877
-59.28851237989946,431415707.853927
-59.28856502935058,431815907.953977
-59.288616839792,432216108.054027
-59.28866782892356,432616308.15407705
-59.28871801398167,433016508.2541271
-59.28876741175375,433416708.3541771
-59.28881603859218,433816908.45422715
-59.28886391042774,434217108.5542772
-59.28891104278255,434617308.6543272
-59.28895745078257,435017508.7543772
-59.28900314916964,435417708.8544272
-59.28904815231312,435817908.95447725
-59.28909247422111,436218109.0545273
-59.28913612855126,436618309.1545773
-59.289179128621235,437018509.25462735
-59.2892214874188,437418709.3546774
-59.28926321761155,437818909.4547274
-59.28930433155632,438219109.55477744
-59.28934484130833,438619309.6548274
-59.289384758629865,439019509.75487745
-59.289424094998836,439419709.8549275
-59.28946286161695,439819909.9549775
-59.28950106941764,440220110.05502754
-59.28953872907373,440620310.1550776
-59.28957585100484,441020510.2551276
-59.28961244538454,441420710.35517764
-59.28964852214729,441820910.4552276
-59.28968409099515,442221110.55527765
-59.28971916140424,442621310.6553277
-59.289753742631035,443021510.7553777
-59.289787843718436,443421710.85542774
-59.28982147350165,443821910.9554778
-59.28985464061384,444222111.0555278
-59.28988735349171,444622311.15557784
-59.28991962038078,445022511.2556279
-59.28995144934057,445422711.35567784
-59.28998284824962,445822911.4557279
-59.290013824810316,446223111.5557779
-59.2900443865536,446623311.65582794
-59.290074540843534,447023511.755878
-59.29010429488168,447423711.855928
-59.290133655711415,447823911.95597804
-59.290162630222056,448224112.05602807
-59.290191225152896,448624312.15607804
-59.290219447097066,449024512.2561281
-59.29024730250537,449424712.3561781
-59.290274797689925,449824912.45622814
-59.290301938827696,450225112.55627817
-59.29032873196399,450625312.6563282
-59.2903551830158,451025512.75637823
-59.29038129777502,451425712.85642827
-59.29040708191164,451825912.95647824
-59.290432540976795,452226113.0565283
-59.29045768040573,452626313.1565783
-59.2904825055207,453026513.25662833
-59.29050702153377,453426713.35667837
-59.29053123354954,453826913.4567284
-59.290555146567776,454227113.55677843
-59.29057876548601,454627313.65682846
-59.29060209510201,455027513.7568785
-59.2906251401162,455427713.85692847
-59.290647905134044,455827913.9569785
-59.29067039466833,456228114.05702853
-59.29069261314138,456628314.15707856
-59.29071456488723,457028514.2571286
-59.29073625415373,457428714.3571786
-59.29075768510458,457828914.45722866
-59.290778861821344,458229114.5572787
-59.290799788305364,458629314.65732867
-59.29082046847966,459029514.7573787
-59.29084090619073,459429714.8574287
-59.29086110521038,459829914.95747876
-59.29088106923741,460230115.0575288
-59.290900801899326,460630315.1575788
-59.290920306753975,461030515.25762886
-59.29093958729115,461430715.3576789
-59.29095864693412,461830915.4577289
-59.29097748904118,462231115.5577789
-59.29099611690711,462631315.6578289
-59.29101453376458,463031515.75787896
-59.2910327427856,463431715.857929
-59.29105074708285,463831915.957979
-59.291068549710985,464232116.05802906
-59.29108615366798,464632316.1580791
-59.29110356189635,465032516.2581291
-59.29112077728438,465432716.3581791
-59.291137802667315,465832916.4582291
-59.29115464082854,466233116.55827916
-59.2911712945007,466633316.6583292
-59.29118776636682,467033516.7583792
-59.291204059061336,467433716.85842925
-59.291220175171226,467833916.9584793
-59.29123611723695,468234117.0585293
-59.2912518877535,468634317.1585793
-59.29126748917136,469034517.2586293
-59.291282923897434,469434717.35867935
-59.291298194296004,469834917.4587294
-59.29131330268962,470235117.5587794
-59.29132825135997,470635317.65882945
-59.291343042548746,471035517.7588795
-59.291357678458475,471435717.8589295
-59.29137216125337,471835917.95897955
-59.29138649306007,472236118.0590295
-59.29140067596846,472636318.15907955
-59.29141471203243,473036518.2591296
-59.29142860327058,473436718.3591796
-59.29144235166701,473836918.45922965
-59.29145595917194,474237118.5592797
-59.29146942770248,474637318.6593297
-59.29148275914324,475037518.75937974
-59.29149595534704,475437718.8594297
-59.291509018135514,475837918.95947975
-59.29152194929976,476238119.0595298
-59.29153475060091,476638319.1595798
-59.29154742377081,477038519.25962985
-59.29155997051252,477438719.3596799
-59.291572392500925,477838919.4597299
-59.29158469138329,478239119.55977994
-59.291596868779806,478639319.65983
-59.2916089262841,479039519.75987995
-59.29162086546378,479439719.85993
-59.29163268786093,479839919.95998
-59.29164439499263,480240120.06003004
-59.29165598835141,480640320.1600801
-59.291667469405716,481040520.2601301
-59.29167883960043,481440720.36018014
-59.29169010035726,481840920.4602302
-59.29170125307523,482241120.56028014
-59.29171229913109,482641320.6603302
-59.29172323987974,483041520.7603802
-59.29173407665464,483441720.86043024
-59.29174481076824,483841920.9604803
-59.291755443512365,484242121.0605303
-59.291765976158565,484642321.16058034
-59.29177640995857,485042521.26063037
-59.29178674614458,485442721.36068034
-59.29179698592969,485842921.4607304
-59.29180713050822,486243121.5607804
-59.29181718105605,486643321.66083044
-59.29182713873097,487043521.7608805
-59.29183700467304,487443721.8609305
-59.291846780004875,487843921.96098053
-59.29185646583197,488244122.06103057
-59.29186606324305,488644322.1610806
-59.291875573310314,489044522.2611306
-59.291884997089795,489444722.3611806
-59.2918943356216,489844922.46123064
-59.29190358993024,490245122.56128067
-59.29191276102489,490645322.6613307
-59.29192184989964,491045522.76138073
-59.291930857533806,491445722.86143076
-59.291939784892186,491845922.9614808
-59.29194863292529,492246123.06153077
-59.29195740256961,492646323.1615808
-59.29196609474786,493046523.26163083
-59.29197471036926,493446723.36168087
-59.29198325032969,493846923.4617309
-59.291991715512005,494247123.5617809
-59.29200010678621,494647323.66183096
-59.29200842500971,495047523.761881
-59.29201667102752,495447723.861931
-59.29202484567246,495847923.961981
-59.292032949765414,496248124.06203103
-59.29204098411548,496648324.16208106
-59.29204894952021,497048524.2621311
-59.29205684676578,497448724.3621811
-59.29206467662723,497848924.46223116
-59.292072439868576,498249124.5622812
-59.292080137243076,498649324.6623312
-59.292087769493364,499049524.7623812
-59.29209533735165,499449724.8624312
-59.292102841539865,499849924.96248126
-59.2921102827699,500250125.0625313
-59.292117661743674,500650325.1625813
-59.29212497915341,501050525.26263136
-59.2921322356817,501450725.3626814
-59.292139432001726,501850925.4627314
-59.29214656877739,502251125.5627814
-59.292153646663486,502651325.6628314
-59.29216066630582,503051525.76288146
-59.29216762834138,503451725.8629315
-59.29217453339847,503851925.9629815
-59.292181382096864,504252126.06303155
-59.29218817504793,504652326.1630816
-59.292194912854775,505052526.2631316
-59.29220159611237,505452726.36318165
-59.29220822540769,505852926.4632316
-59.29221480131985,506253126.56328166
-59.29222132442021,506653326.6633317
-59.29222779527251,507053526.7633817
-59.29223421443299,507453726.86343175
-59.29224058245052,507853926.9634818
-59.2922468998667,508254127.0635318
-59.29225316721598,508654327.16358185
-59.292259385025794,509054527.2636318
-59.29226555381663,509454727.36368185
-59.29227167410216,509854927.4637319
-59.29227774638938,510255127.5637819
-59.29228377117864,510655327.66383195
-59.292289748963825,511055527.763882
-59.29229568023239,511455727.863932
-59.29230156546552,511855927.96398205
-59.29230740513818,512256128.0640321
-59.292313199719224,512656328.16408205
-59.292318949671504,513056528.2641321
-59.29232465545194,513456728.3641821
-59.29233031751164,513856928.46423215
-59.29233593629595,514257128.5642822
-59.29234151224457,514657328.6643322
-59.29234704579163,515057528.76438224
-59.29235253736579,515457728.8644323
-59.29235798739029,515857928.96448225
-59.292363396283065,516258129.0645323
-59.2923687644568,516658329.1645823
-59.29237409231903,517058529.26463234
-59.29237938027219,517458729.3646824
-59.29238462871373,517858929.4647324
-59.292389838036144,518259129.56478244
-59.292395008627075,518659329.6648325
-59.2924001408694,519059529.76488245
-59.29240523514124,519459729.8649325
-59.29241029181609,519859929.9649825
-59.292415311262864,520260130.06503254
-59.292420293845964,520660330.1650826
-59.29242523992535,521060530.2651326
-59.29243014985659,521460730.36518264
-59.292435023990954,521860930.4652327
-59.29243986267542,522261130.5652827
-59.29244466625282,522661330.6653327
-59.29244943506181,523061530.7653827
-59.29245416943702,523461730.86543274
-59.29245886970902,523861930.9654828
-59.29246353620445,524262131.0655328
-59.29246816924605,524662331.16558284
-59.2924727691527,525062531.26563287
-59.292477336239514,525462731.3656829
-59.292481870817845,525862931.4657329
-59.29248637319539,526263131.5657829
-59.292490843676184,526663331.66583294
-59.292495282560715,527063531.76588297
-59.29249969014593,527463731.865933
-59.292504066725286,527863931.96598303
-59.29250841258882,528264132.06603307
-59.2925127280232,528664332.1660831
-59.29251701331172,529064532.26613307
-59.29252126873444,529464732.3661831
-59.29252549456813,529864932.46623313
-59.292529691086386,530265132.56628317
-59.292533858559636,530665332.6663332
-59.29253799725521,531065532.76638323
-59.29254210743737,531465732.86643326
-59.29254618936735,531865932.9664833
-59.29255024330339,532266133.0665333
-59.292554269500805,532666333.1665833
-59.29255826821199,533066533.26663333
-59.2925622396865,533466733.36668336
-59.29256618417103,533866933.4667334
-59.292570101909526,534267133.5667834
-59.29257399314316,534667333.66683346
-59.292577858110405,535067533.7668835
-59.29258169704705,535467733.8669335
-59.29258551018626,535867933.9669835
-59.29258929775857,536268134.0670335
-59.29259305999198,536668334.16708356
-59.29259679711192,537068534.2671336
-59.292600509341355,537468734.3671836
-59.29260419690075,537868934.4672337
-59.29260786000815,538269134.5672836
-59.292611498879204,538669334.6673337
-59.29261511372717,539069534.7673837
-59.29261870476299,539469734.8674338
-59.292622272195274,539869934.9674838
-59.29262581623037,540270135.0675339
-59.29262933707237,540670335.1675838
-59.29263283492314,541070535.2676338
-59.29263630998237,541470735.3676839
-59.29263976244757,541870935.4677339
-59.29264319251414,542271135.567784
-59.29264660037534,542671335.6678339
-59.29264998622238,543071535.767884
-59.2926533502444,543471735.867934
-59.29265669262852,543871935.9679841
-59.29266001355986,544272136.068034
-59.29266331322156,544672336.168084
-59.29266659179482,545072536.2681341
-59.2926698494589,545472736.3681841
-59.29267308639118,545872936.4682342
-59.29267630276715,546273136.5682842
-59.29267949876044,546673336.6683342
-59.292682674542874,547073536.7683842
-59.292685830284455,547473736.8684343
-59.29268896615339,547873936.9684843
-59.292692082316165,548274137.0685343
-59.29269517893748,548674337.1685843
-59.29269825618035,549074537.2686343
-59.29270131420609,549474737.3686844
-59.29270435317432,549874937.4687344
-59.29270737324304,550275137.5687845
-59.292710374568586,550675337.6688344
-59.29271335730569,551075537.7688844
-59.29271632160751,551475737.8689345
-59.2927192676256,551875937.9689845
-59.29272219550998,552276138.0690346
-59.29272510540913,552676338.1690845
-59.29272799747002,553076538.2691346
-59.292730871838096,553476738.3691846
-59.29273372865737,553876938.4692347
-59.292736568070346,554277138.5692847
-59.29273939021812,554677338.6693347
-59.292742195240336,555077538.7693847
-59.292744983275256,555477738.8694347
-59.29274775445972,555877938.9694848
-59.29275050892922,556278139.0695348
-59.29275324681786,556678339.1695849
-59.29275596825843,557078539.2696348
-59.292758673382394,557478739.3696849
-59.29276136231988,557878939.4697349
-59.29276403519973,558279139.5697849
-59.292766692149534,558679339.669835
-59.29276933329558,559079539.769885
-59.292771958762934,559479739.869935
-59.29277456867541,559879939.969985
-59.29277716315561,560280140.0700351
-59.292779742324946,560680340.1700851
-59.2927823063036,561080540.270135
-59.29278485521062,561480740.3701851
-59.29278738916386,561880940.4702351
-59.29278990828004,562281140.5702852
-59.29279241267474,562681340.6703352
-59.292794902462425,563081540.7703853
-59.29279737775642,563481740.8704352
-59.292799838669,563881940.9704853
-59.29280228531131,564282141.0705353
-59.29280471779345,564682341.1705853
-59.29280713622446,565082541.2706354
-59.29280954071232,565482741.3706853
-59.292811931363985,565882941.4707354
-59.29281430828539,566283141.5707854
-59.292816671581434,566683341.6708355
-59.29281902135605,567083541.7708855
-59.292821357712164,567483741.8709356
-59.292823680751724,567883941.9709855
-59.292825990575714,568284142.0710355
-59.292828287284166,568684342.1710856
-59.292830570976164,569084542.2711356
-59.29283284174986,569484742.3711857
-59.29283509970249,569884942.4712356
-59.29283734493036,570285142.5712857
-59.29283957752888,570685342.6713357
-59.29284179759259,571085542.7713857
-59.2928440052151,571485742.8714358
-59.292846200489194,571885942.9714857
-59.29284838350677,572286143.0715358
-59.292850554358886,572686343.1715858
-59.29285271313574,573086543.2716359
-59.2928548599267,573486743.3716859
-59.29285699482032,573886943.471736
-59.29285911790433,574287143.5717859
-59.29286122926564,574687343.6718359
-59.2928633289904,575087543.771886
-59.292865417163924,575487743.871936
-59.29286749387078,575887943.971986
-59.29286955919475,576288144.072036
-59.29287161321885,576688344.1720861
-59.29287365602534,577088544.2721361
-59.292875687695755,577488744.3721862
-59.292877708310854,577888944.4722362
-59.29287971795069,578289144.5722861
-59.292881716694595,578689344.6723362
-59.29288370462117,579089544.7723862
-59.292885681808315,579489744.8724363
-59.29288764833324,579889944.9724863
-59.292889604272446,580290145.0725363
-59.292891549701764,580690345.1725863
-59.29289348469634,581090545.2726364
-59.29289540933065,581490745.3726864
-59.29289732367851,581890945.4727364
-59.292899227813066,582291145.5727865
-59.29290112180684,582691345.6728364
-59.292903005731695,583091545.7728865
-59.292904879658856,583491745.8729365
-59.29290674365893,583891945.9729866
-59.2929085978019,584292146.0730366
-59.29291044215712,584692346.1730865
-59.292912276793366,585092546.2731366
-59.29291410177877,585492746.3731866
-59.2929159171809,585892946.4732367
-59.292917723066715,586293146.5732867
-59.292919519502604,586693346.6733367
-59.292921306554376,587093546.7733867
-59.29292308428726,587493746.8734368
-59.29292485276593,587893946.9734868
-59.29292661205449,588294147.0735368
-59.29292836221648,588694347.1735868
-59.29293010331493,589094547.2736368
-59.29293183541229,589494747.3736869
-59.29293355857049,589894947.4737369
-59.29293527285092,590295147.573787
-59.29293697831445,590695347.673837
-59.29293867502143,591095547.773887
-59.2929403630317,591495747.873937
-59.29294204240457,591895947.973987
-59.29294371319886,592296148.0740371
-59.29294537547289,592696348.174087
-59.29294702928448,593096548.2741371
-59.29294867469097,593496748.3741871
-59.2929503117492,593896948.4742372
-59.29295194051555,594297148.5742872
-59.292953561045906,594697348.6743371
-59.2929551733957,595097548.7743872
-59.29295677761988,595497748.8744372
-59.29295837377295,595897948.9744873
-59.292959961908956,596298149.0745373
-59.29296154208148,596698349.1745874
-59.29296311434368,597098549.2746373
-59.29296467874824,597498749.3746874
-59.29296623534743,597898949.4747374
-59.29296778419309,598299149.5747874
-59.2929693253366,598699349.6748375
-59.29297085882895,599099549.7748874
-59.29297238472069,599499749.8749375
-59.292973903061956,599899949.9749875
-59.292975413902475,600300150.0750376
-59.29297691729156,600700350.1750876
-59.29297841327813,601100550.2751377
-59.29297990191068,601500750.3751876
-59.29298138323733,601900950.4752376
-59.292982857305816,602301150.5752877
-59.292984324163456,602701350.6753377
-59.2929857838572,603101550.7753878
-59.29298723643361,603501750.8754377
-59.29298868193888,603901950.9754878
-59.29299012041883,604302151.0755378
-59.29299155191889,604702351.1755878
-59.29299297648414,605102551.2756379
-59.29299439415931,605502751.3756878
-59.29299580498873,605902951.4757379
-59.29299720901641,606303151.5757879
-59.292998606286,606703351.675838
-59.292999996840784,607103551.775888
-59.293001380723716,607503751.875938
-59.29300275797741,607903951.975988
-59.29300412864412,608304152.076038
-59.29300549276579,608704352.1760881
-59.29300685038401,609104552.2761381
-59.29300820154005,609504752.3761882
-59.293009546274845,609904952.4762381
-59.29301088462902,610305152.5762882
-59.29301221664287,610705352.6763382
-59.29301354235638,611105552.7763883
-59.2930148618092,611505752.8764383
-59.29301617504069,611905952.9764882
-59.2930174820899,612306153.0765383
-59.29301878299557,612706353.1765883
-59.29302007779612,613106553.2766384
-59.29302136652971,613506753.3766884
-59.29302264923415,613906953.4767385
-59.293023925947004,614307153.5767884
-59.29302519670552,614707353.6768384
-59.29302646154666,615107553.7768885
-59.293027720507105,615507753.8769385
-59.29302897362324,615907953.9769886
-59.29303022093118,616308154.0770385
-59.29303146246676,616708354.1770886
-59.293032698265534,617108554.2771386
-59.293033928362796,617508754.3771887
-59.29303515279356,617908954.4772387
-59.29303637159256,618309154.5772886
-59.29303758479427,618709354.6773387
-59.29303879243293,619109554.7773887
-59.293039994542475,619509754.8774388
-59.29304119115661,619909954.9774888
-59.293042382308776,620310155.0775388
-59.293043568032154,620710355.1775888
-59.293044748359684,621110555.2776389
-59.293045923324044,621510755.3776889
-59.29304709295768,621910955.4777389
-59.29304825729278,622311155.577789
-59.2930494163613,622711355.6778389
-59.29305057019494,623111555.777889
-59.29305171882518,623511755.877939
-59.29305286228326,623911955.9779891
-59.29305400060018,624312156.078039
-59.293055133806696,624712356.1780891
-59.293056261933366,625112556.2781391
-59.29305738501049,625512756.3781891
-59.29305850306817,625912956.4782392
-59.29305961613625,626313156.5782892
-59.293060724244384,626713356.6783392
-59.29306182742199,627113556.7783892
-59.293062925698266,627513756.8784393
-59.293064019102204,627913956.9784893
-59.293065107662585,628314157.0785393
-59.293066191407966,628714357.1785893
-59.29306727036669,629114557.2786393
-59.29306834456691,629514757.3786894
-59.293069414036566,629914957.4787394
-59.29307047880338,630315157.5787895
-59.293071538894885,630715357.6788394
-59.29307259433841,631115557.7788895
-59.29307364516109,631515757.8789395
-59.29307469138984,631915957.9789895
-59.29307573305141,632316158.0790396
-59.293076770172334,632716358.1790895
-59.29307780277897,633116558.2791396
-59.29307883089746,633516758.3791896
-59.293079854553774,633916958.4792397
-59.29308087377371,634317158.5792897
-59.29308188858285,634717358.6793398
-59.293082899006606,635117558.7793897
-59.29308390507021,635517758.8794397
-59.293084906798704,635917958.9794898
-59.293085904216966,636318159.0795398
-59.29308689734967,636718359.1795899
-59.293087886221336,637118559.2796398
-59.29308887085631,637518759.3796899
-59.293089851278744,637918959.4797399
-59.293090827512636,638319159.5797899
-59.2930917995818,638719359.67984
-59.29309276750991,639119559.77989
-59.29309373132043,639519759.87994
-59.293094691036686,639919959.97999
-59.293095646681834,640320160.0800401
-59.29309659827886,640720360.1800901
-59.2930975458506,641120560.2801402
-59.29309848941971,641520760.3801901
-59.29309942900871,641920960.4802401
-59.29310036463995,642321160.5802902
-59.293101296335614,642721360.6803402
-59.29310222411775,643121560.7803903
-59.29310314800824,643521760.8804402
-59.29310406802882,643921960.9804903
-59.293104984201065,644322161.0805403
-59.2931058965464,644722361.1805904
-59.29310680508612,645122561.2806404
-59.293107709841344,645522761.3806903
-59.29310861083307,645922961.4807404
-59.29310950808214,646323161.5807904
-59.29311040160924,646723361.6808405
-59.29311129143494,647123561.7808905
-59.293112177579644,647523761.8809406
-59.293113060063625,647923961.9809905
-59.29311393890702,648324162.0810405
-59.293114814129815,648724362.1810906
-59.293115685751886,649124562.2811406
-59.293116553792935,649524762.3811907
-59.293117418272566,649924962.4812406
-59.29311827921022,650325162.5812907
-59.29311913662523,650725362.6813407
-59.29311999053677,651125562.7813908
-59.293120840963915,651525762.8814408
-59.293121687925584,651925962.9814907
-59.29312253144058,652326163.0815408
-59.293123371527585,652726363.1815908
-59.29312420820513,653126563.2816409
-59.293125041491656,653526763.3816909
-59.293125871405444,653926963.481741
-59.29312669796468,654327163.5817909
-59.293127521187415,654727363.681841
-59.29312834109158,655127563.781891
-59.293129157694985,655527763.881941
-59.29312997101532,655927963.981991
-59.29313078107016,656328164.082041
-59.29313158787696,656728364.1820911
-59.29313239145306,657128564.2821411
-59.293133191815684,657528764.3821912
-59.29313398898194,657928964.4822412
-59.293134782968835,658329164.5822912
-59.293135573793236,658729364.6823412
