fit_power_watt,frequency_Hz
1.2183011201154906e-09,50425212.606303155
1.2185183150331388e-09,50825412.70635318
1.2187372155866092e-09,51225612.806403205
1.2189578396934692e-09,51625812.90645323
1.2191802055073038e-09,52026013.006503254
1.2194043314214876e-09,52426213.10655328
1.2196302360729517e-09,52826413.2066033
1.219857938346093e-09,53226613.30665333
1.2200874573767238e-09,53626813.40670335
1.2203188125561054e-09,54027013.50675338
1.2205520235350254e-09,54427213.6068034
1.2207871102280219e-09,54827413.70685343
1.2210240928176158e-09,55227613.80690345
1.2212629917586514e-09,55627813.906953484
1.2215038277827354e-09,56028014.00700351
1.2217466219027301e-09,56428214.10705353
1.2219913954173607e-09,56828414.20710356
1.2222381699158724e-09,57228614.30715358
1.2224869672828376e-09,57628814.40720361
1.2227378097029692e-09,58029014.50725363
1.2229907196661243e-09,58429214.60730366
1.2232457199723344e-09,58829414.70735368
1.2235028337369532e-09,59229614.807403706
1.2237620843959106e-09,59629814.90745373
1.2240234957110511e-09,60030015.007503755
1.2242870917756346e-09,60430215.10755378
1.2245528970198355e-09,60830415.207603805
1.224820936216459e-09,61230615.30765383
1.2250912344867288e-09,61630815.407703854
1.2253638173061476e-09,62031015.50775388
1.2256387105105538e-09,62431215.6078039
1.2259159403022393e-09,62831415.70785393
1.2261955332561894e-09,63231615.80790395
1.226477516326512e-09,63631815.90795398
1.2267619168528947e-09,64032016.00800401
1.2270487625672759e-09,64432216.108054034
1.2273380816006271e-09,64832416.20810406
1.2276299024898258e-09,65232616.308154084
1.2279242541847687e-09,65632816.40820411
1.2282211660554995e-09,66033016.50825413
1.2285206678995979e-09,66433216.60830416
1.2288227899496587e-09,66833416.70835418
1.2291275628809315e-09,67233616.8084042
1.2294350178191331e-09,67633816.90845422
1.2297451863484012e-09,68034017.00850426
1.2300581005194415e-09,68434217.10855429
1.2303737928577908e-09,68834417.2086043
1.2306922963723392e-09,69234617.30865434
1.231013644563922e-09,69634817.40870436
1.2313378714341852e-09,70035017.50875439
1.231665011494592e-09,70435217.6088044
1.231995099775614e-09,70835417.70885444
1.2323281718361378e-09,71235617.80890445
1.2326642637730627e-09,71635817.90895449
1.2330034122311053e-09,72036018.0090045
1.23334565441279e-09,72436218.10905454
1.233691028088702e-09,72836418.20910455
1.2340395716079094e-09,73236618.30915459
1.234391323908637e-09,73636818.4092046
1.2347463245291708e-09,74037018.50925463
1.2351046136189816e-09,74437218.60930465
1.2354662319501036e-09,74837418.70935468
1.2358312209287655e-09,75237618.8094047
1.2361996226072697e-09,75637818.90945473
1.2365714796961066e-09,76038019.00950475
1.2369468355763956e-09,76438219.10955478
1.237325734312542e-09,76838419.2096048
1.2377082206651862e-09,77238619.30965483
1.2380943401044753e-09,77638819.40970486
1.2384841388236062e-09,78039019.50975488
1.238877663752627e-09,78439219.60980491
1.2392749625726524e-09,78839419.70985493
1.2396760837302875e-09,79239619.80990496
1.2400810764524527e-09,79639819.90995498
1.240489990761517e-09,80040020.01000501
1.2409028774907556e-09,80440220.11005503
1.2413197883002072e-09,80840420.21010506
1.2417407756928433e-09,81240620.31015508
1.2421658930311522e-09,81640820.41020511
1.2425951945540552e-09,82041020.51025513
1.2430287353942796e-09,82441220.61030516
1.2434665715960432e-09,82841420.71035518
1.2439087601332548e-09,83241620.81040521
1.2443553589280658e-09,83641820.91045523
1.2448064268698534e-09,84042021.01050526
1.2452620238346948e-09,84442221.11055528
1.2457222107052706e-09,84842421.21060531
1.2461870493912585e-09,85242621.31065533
1.2466566028501565e-09,85642821.41070536
1.247130935108685e-09,86043021.51075539
1.2476101112846147e-09,86443221.6108054
1.2480941976091997e-09,86843421.71085544
1.2485832614500593e-09,87243621.81090546
1.2490773713346932e-09,87643821.91095549
1.2495765969745084e-09,88044022.0110055
1.2500810092894827e-09,88444222.11105554
1.250590680433364e-09,88844422.21110556
1.2511056838195346e-09,89244622.31115559
1.2516260941474781e-09,89644822.4112056
1.2521519874299505e-09,90045022.51125564
1.2526834410207476e-09,90445222.61130565
1.2532205336432194e-09,90845422.71135569
1.2537633454194494e-09,91245622.8114057
1.254311957900218e-09,91645822.91145574
1.254866454095662e-09,92046023.01150575
1.2554269185067314e-09,92446223.11155578
1.2559934371574227e-09,92846423.2116058
1.2565660976278627e-09,93246623.31165583
1.2571449890881917e-09,93646823.41170585
1.2577302023333322e-09,94047023.51175588
1.2583218298186489e-09,94447223.61180592
1.258919965696512e-09,94847423.71185593
1.2595247058538235e-09,95247623.81190597
1.260136147950489e-09,95647823.91195598
1.2607543914589042e-09,96048024.01200601
1.261379537704469e-09,96448224.11205603
1.26201168990716e-09,96848424.21210606
1.2626509532241863e-09,97248624.31215608
1.2632974347937996e-09,97648824.41220611
1.2639512437802184e-09,98049024.51225613
1.2646124914197504e-09,98449224.61230616
1.265281291068237e-09,98849424.71235618
1.2659577582495967e-09,99249624.81240621
1.266642010705825e-09,99649824.91245623
1.2673341684482764e-09,100050025.01250626
1.2680343538103284e-09,100450225.11255628
1.2687426915015116e-09,100850425.21260631
1.2694593086630541e-09,101250625.31265633
1.270184334925034e-09,101650825.41270636
1.2709179024650197e-09,102051025.51275638
1.2716601460683907e-09,102451225.61280641
1.2724112031902633e-09,102851425.71285644
1.273171214019232e-09,103251625.81290646
1.2739403215427754e-09,103651825.91295649
1.274718671614592e-09,104052026.01300651
1.275506413023791e-09,104452226.11305654
1.2763036975660127e-09,104852426.21310656
1.2771106801166381e-09,105252626.31315659
1.2779275187059825e-09,105652826.4132066
1.2787543745967382e-09,106053026.51325664
1.279591412363582e-09,106453226.61330666
1.2804387999750795e-09,106853426.71335669
1.2812967088779952e-09,107253626.8134067
1.2821653140840011e-09,107653826.91345674
1.283044794258977e-09,108054027.01350676
1.283935331814855e-09,108454227.11355679
1.2848371130042383e-09,108854427.2136068
1.28575032801774e-09,109254627.31365684
1.286675171084307e-09,109654827.41370685
1.287611840574408e-09,110055027.51375689
1.2885605391064411e-09,110455227.6138069
1.2895214736562114e-09,110855427.71385694
1.2904948556698312e-09,111255627.81390697
1.2914809011799227e-09,111655827.91395698
1.292479830925454e-09,112056028.01400702
1.2934918704751823e-09,112456228.11405703
1.2945172503549e-09,112856428.21410707
1.295556206178611e-09,113256628.31415708
1.296608978783729e-09,113656828.41420712
1.297675814370534e-09,114057028.51425713
1.298756964645956e-09,114457228.61430717
1.299852686971852e-09,114857428.71435718
1.3009632445179604e-09,115257628.81440721
1.3020889064197401e-09,115657828.91445723
1.3032299479411378e-09,116058029.01450726
1.3043866506426307e-09,116458229.11455728
1.305559302554604e-09,116858429.21460731
1.306748198356363e-09,117258629.31465733
1.30795363956087e-09,117658829.41470736
1.309175934705531e-09,118059029.51475738
1.3104153995492011e-09,118459229.61480741
1.3116723572756507e-09,118859429.71485743
1.312947138703722e-09,119259629.81490746
1.3142400825044392e-09,119659829.9149575
1.3155515354253615e-09,120060030.01500751
1.3168818525224003e-09,120460230.11505754
1.3182313973994396e-09,120860430.21510756
1.3196005424559954e-09,121260630.31515759
1.3209896691433244e-09,121660830.41520761
1.322399168229174e-09,122061030.51525764
1.3238294400716487e-09,122461230.61530766
1.3252808949024394e-09,122861430.71535769
1.3267539531198666e-09,123261630.81540771
1.3282490455920186e-09,123661830.91545774
1.3297666139705621e-09,124062031.01550776
1.331307111015413e-09,124462231.11555779
1.3328710009309571e-09,124862431.2156078
1.334458759714035e-09,125262631.31565784
1.3360708755143872e-09,125662831.41570786
1.3377078490079136e-09,126063031.51575789
1.339370193783341e-09,126463231.6158079
1.3410584367428473e-09,126863431.71585794
1.3427731185171552e-09,127263631.81590796
1.344514793895789e-09,127663831.91595799
1.3462840322730408e-09,128064032.01600802
1.348081418110384e-09,128464232.11605804
1.3499075514159109e-09,128864432.21610807
1.3517630482416566e-09,129264632.31615809
1.3536485411994347e-09,129664832.41620812
1.3555646799960523e-09,130065032.51625814
1.3575121319887355e-09,130465232.61630817
1.3594915827615696e-09,130865432.71635818
1.3615037367239795e-09,131265632.81640822
1.3635493177320143e-09,131665832.91645823
1.3656290697337107e-09,132066033.01650827
1.3677437574393258e-09,132466233.11655828
1.369894167017692e-09,132866433.21660832
1.3720811068197991e-09,133266633.31665833
1.3743054081308415e-09,133666833.41670837
1.376567925951996e-09,134067033.51675838
1.378869539813268e-09,134467233.6168084
1.3812111546187958e-09,134867433.71685845
1.3835937015261512e-09,135267633.81690845
1.3860181388611019e-09,135667833.91695848
1.3884854530695831e-09,136068034.0170085
1.3909966597084572e-09,136468234.11705855
1.3935528044770053e-09,136868434.21710858
1.396154964290967e-09,137268634.31715858
1.398804248401124e-09,137668834.4172086
1.4015017995586296e-09,138069034.51725864
1.4042487952291639e-09,138469234.61730868
1.4070464488583498e-09,138869434.71735868
1.4098960111908527e-09,139269634.8174087
1.412798771645751e-09,139669834.91745874
1.4157560597509284e-09,140070035.01750877
1.41876924663933e-09,140470235.11755878
1.421839746610144e-09,140870435.2176088
1.4249690187581453e-09,141270635.31765884
1.4281585686744582e-09,141670835.41770887
1.431409950222447e-09,142071035.51775888
1.434724767392403e-09,142471235.6178089
1.438104676239023e-09,142871435.71785894
1.4415513869058836e-09,143271635.81790897
1.4450666657412967e-09,143671835.91795897
1.4486523375103266e-09,144072036.018009
1.452310287707813e-09,144472236.11805904
1.456042464977662e-09,144872436.21810907
1.45985088364397e-09,145272636.3181591
1.463737626359809e-09,145672836.4182091
1.4677048468798566e-09,146073036.51825914
1.4717547729634463e-09,146473236.61830917
1.4758897094149599e-09,146873436.7183592
1.4801120412688965e-09,147273636.8184092
1.4844242371274894e-09,147673836.91845924
1.4888288526589747e-09,148074037.01850927
1.4933285342653754e-09,148474237.1185593
1.4979260229290299e-09,148874437.2186093
1.5026241582476671e-09,149274637.31865934
1.5074258826684767e-09,149674837.41870937
1.512334245932292e-09,150075037.5187594
1.5173524097394928e-09,150475237.6188094
1.5224836526502007e-09,150875437.71885943
1.527731375232036e-09,151275637.81890947
1.5330991054693378e-09,151675837.9189595
1.5385905044489617e-09,152076038.0190095
1.544209372338431e-09,152476238.11905953
1.5499596546733502e-09,152876438.21910957
1.555845448972001e-09,153276638.3191596
1.5618710116962909e-09,153676838.4192096
1.568040765579261e-09,154077038.51925963
1.5743593073408316e-09,154477238.61930966
1.5808314158147673e-09,154877438.7193597
1.5874620605113942e-09,155277638.81940973
1.5942564106420727e-09,155677838.91945973
1.601219844633304e-09,156078039.01950976
1.608357960159985e-09,156478239.1195598
1.6156765847294962e-09,156878439.21960983
1.6231817868500016e-09,157278639.31965983
1.6308798878191017e-09,157678839.41970986
1.63877747417086e-09,158079039.5197599
1.6468814108220472e-09,158479239.61980993
1.6551988549610261e-09,158879439.71985993
1.6637372707257818e-09,159279639.81990996
1.672504444720486e-09,159679839.91996
1.6815085024234602e-09,160080040.02001002
1.6907579255428725e-09,160480240.12006003
1.7002615703804671e-09,160880440.22011006
1.7100286872673686e-09,161280640.3201601
1.720068941140611e-09,161680840.42021012
1.7303924333336695e-09,162081040.52026013
1.741009724659001e-09,162481240.62031016
1.7519318598659858e-09,162881440.7203602
1.763170393563463e-09,163281640.82041022
1.774737417701763e-09,163681840.92046025
1.786645590715592e-09,164082041.02051026
1.7989081684362066e-09,164482241.1205603
1.811539036888077e-09,164882441.22061032
1.8245527470932695e-09,165282641.32066035
1.8379645520148725e-09,165682841.42071036
1.8517904457792373e-09,166083041.5207604
1.8660472053261247e-09,166483241.62081042
1.880752434645479e-09,166883441.72086045
1.895924611769601e-09,167283641.82091045
1.911583138700332e-09,167683841.9209605
1.9277483944618517e-09,168084042.02101052
1.9444417914818356e-09,168484242.12106055
1.9616858355153242e-09,168884442.22111055
1.9795041893389035e-09,169284642.32116058
1.9979217404555908e-09,169684842.42121062
2.016964673064119e-09,170085042.52126065
2.0366605445605038e-09,170485242.62131065
2.05703836685283e-09,170885442.72136068
2.078128692784844e-09,171285642.82141072
2.099963707976846e-09,171685842.92146075
2.1225773284061253e-09,172086043.02151078
2.1460053040612776e-09,172486243.12156078
2.1702853290164025e-09,172886443.2216108
2.1954571582810392e-09,173286643.32166085
2.221562731789631e-09,173686843.42171088
2.248646305899544e-09,174087043.52176088
2.2767545927685714e-09,174487243.6218109
2.3059369079803543e-09,174887443.72186095
2.3362453267784555e-09,175287643.82191098
2.3677348492549422e-09,175687843.92196098
2.4004635748170294e-09,176088044.022011
2.4344928862222167e-09,176488244.12206104
2.469887643427408e-09,176888444.22211108
2.5067163874382796e-09,177288644.32216108
2.545051554267573e-09,177688844.4222111
2.5849696990131313e-09,178089044.52226114
2.62655172994334e-09,178489244.62231117
2.669883152324955e-09,178889444.72236118
2.71505432154087e-09,179289644.8224112
2.7621607048168896e-09,179689844.92246124
2.811303150600137e-09,180090045.02251127
2.8625881642994447e-09,180490245.1225613
2.9161281887006444e-09,180890445.2226113
2.972041886897335e-09,181290645.32266134
3.03045442501851e-09,181690845.42271137
3.091497751376487e-09,182091045.5227614
3.1553108678867528e-09,182491245.6228114
3.222040088712345e-09,182891445.72286144
3.2918392800403463e-09,183291645.82291147
3.3648700736931624e-09,183691845.9229615
3.4413020458907933e-09,184092046.0230115
3.521312850898421e-09,184492246.12306154
3.605088297496038e-09,184892446.22311157
3.6928223541795774e-09,185292646.3231616
3.7847170667333696e-09,185692846.4232116
3.8809823692922006e-09,186093046.52326164
3.981835767239276e-09,186493246.62331167
4.087501867269194e-09,186893446.7233617
4.198211726706091e-09,187293646.8234117
4.314201990743601e-09,187693846.92346174
4.435713782725892e-09,188094047.02351177
4.5629913090042785e-09,188494247.1235618
4.696280136405817e-09,188894447.22361183
4.835825097098565e-09,189294647.32366183
4.981867772846513e-09,189694847.42371187
5.134643508581585e-09,190095047.5237619
5.2943779042119175e-09,190495247.62381193
5.461282734031359e-09,190895447.72386193
5.6355512454695905e-09,191295647.82391196
5.8173527937614725e-09,191695847.923962
6.006826777028686e-09,192096048.02401203
6.204075847908755e-09,192496248.12406203
6.40915839391662e-09,192896448.22411206
6.622080299851026e-09,193296648.3241621
6.842786032364239e-09,193696848.42421213
7.071149119764598e-09,194097048.52426213
7.306962139469705e-09,194497248.62431216
7.549926371186177e-09,194897448.7243622
7.799641325345913e-09,195297648.82441223
8.055594412485875e-09,195697848.92446223
8.31715107834323e-09,196098049.02451226
8.58354578888488e-09,196498249.1245623
8.85387430588629e-09,196898449.22461233
9.127087742735146e-09,197298649.32466236
9.401988926823036e-09,197698849.42471236
9.677231613563493e-09,198099049.5247624
9.951323091849273e-09,198499249.62481242
1.0222630685934245e-08,198899449.72486246
1.0489392589375813e-08,199299649.82491246
1.0749733359343757e-08,199699849.9249625
1.1001684253029126e-08,200100050.02501252
1.1243208403692649e-08,200500250.12506256
1.1472230617160635e-08,200900450.22511256
1.1686671329143446e-08,201300650.3251626
1.188448401220793e-08,201700850.42521262
1.206369507440022e-08,202101050.52526265
1.222244506753456e-08,202501250.62531266
1.2359029841051837e-08,202901450.7253627
1.24719401552548e-08,203301650.82541272
1.2559898220954485e-08,203701850.92546275
1.2621889671675271e-08,204102051.02551275
1.2657189603803649e-08,204502251.1255628
1.2665381536287162e-08,204902451.22561282
1.264636843393812e-08,205302651.32566285
1.2600375289290237e-08,205702851.42571288
1.2527943143945067e-08,206103051.5257629
1.2429914824671183e-08,206503251.62581292
1.230741304460938e-08,206903451.72586295
1.2161811850087973e-08,207303651.82591298
1.1994702657420807e-08,207703851.92596298
1.1807856306519344e-08,208104052.02601302
1.1603182651459892e-08,208504252.12606305
1.1382689212178769e-08,208904452.22611308
1.11484403331372e-08,209304652.32616308
1.0902518146775451e-08,209704852.42621312
1.0646986438527093e-08,210105052.52626315
1.0383858274821916e-08,210505252.62631318
1.0115068004725319e-08,210905452.72636318
9.842447997008382e-09,211305652.8264132
9.56771024214363e-09,211705852.92646325
9.292432744095273e-09,212106053.02651328
9.018050457150075e-09,212506253.12656328
8.745850392068216e-09,212906453.2266133
8.47697042391078e-09,213306653.32666335
8.212401278808291e-09,213706853.42671338
7.95299115453834e-09,214107053.5267634
7.699452434774513e-09,214507253.6268134
7.45236998341596e-09,214907453.72686344
7.212210547666504e-09,215307653.82691348
6.9793328510796645e-09,215707853.9269635
6.753998015859337e-09,216108054.0270135
6.536380013371506e-09,216508254.12706354
6.326575900002759e-09,216908454.22711357
6.124615649957086e-09,217308654.3271636
5.930471445826233e-09,217708854.4272136
5.744066330949777e-09,218109054.52726364
5.565282164370678e-09,218509254.62731367
5.393966849654187e-09,218909454.7273637
5.2299408333172135e-09,219309654.8274137
5.0730028876435515e-09,219709854.92746374
4.922935206875554e-09,220110055.02751377
4.7795078558481255e-09,220510255.1275638
4.642482616746525e-09,220910455.2276138
4.511616283457579e-09,221310655.32766384
4.386663454529571e-09,221710855.42771387
4.267378875570993e-09,222111055.5277639
4.1535193804448715e-09,222511255.62781394
4.044845478225441e-09,222911455.72786394
3.941122629879442e-09,223311655.82791397
3.842122255263425e-09,223711855.927964
3.747622507477439e-09,224112056.02801403
3.6574088480339825e-09,224512256.12806404
3.5712744527938906e-09,224912456.22811407
3.4890204752647803e-09,225312656.3281641
3.410456190703863e-09,225712856.42821413
3.3353990415452575e-09,226113056.52826414
3.263674601999385e-09,226513256.62831417
3.1951164772514112e-09,226913456.7283642
3.1295661505138615e-09,227313656.82841423
3.0668727892541552e-09,227713856.92846423
3.006893020208257e-09,228114057.02851427
2.949490681289907e-09,228514257.1285643
2.8945365571922216e-09,228914457.22861433
2.8419081043397712e-09,229314657.32866433
2.7914891698645203e-09,229714857.42871436
2.743169708431806e-09,230115057.5287644
2.6968455000185897e-09,230515257.62881443
2.652417871128671e-09,230915457.72886446
2.609793421406644e-09,231315657.82891446
2.5688837571708997e-09,231715857.9289645
2.529605233016006e-09,232116058.02901453
2.4918787023253084e-09,232516258.12906456
2.4556292772786993e-09,232916458.22911456
2.420786098728522e-09,233316658.3291646
2.387282116144155e-09,233716858.42921463
2.3550538776853278e-09,234117058.52926466
2.3240413303516185e-09,234517258.62931466
2.294187630066157e-09,234917458.7293647
2.265438961481861e-09,235317658.82941473
2.2377443672453343e-09,235717858.92946476
2.2110555864131567e-09,236118059.02951476
2.185326901687326e-09,236518259.1295648
2.160514995117098e-09,236918459.22961482
2.136578811902579e-09,237318659.32966486
2.113479431930342e-09,237718859.42971486
2.091179948670141e-09,238119059.5297649
2.069645355065465e-09,238519259.62981492
2.0488424360573208e-09,238919459.72986495
2.02873966738862e-09,239319659.829915
2.009307120348076e-09,239719859.929965
1.9905163721237834e-09,240120060.03001502
1.9723404214496014e-09,240520260.13006505
1.954753609241127e-09,240920460.2301151
1.937731543931335e-09,241320660.3301651
1.921251031230196e-09,241720860.43021512
1.9052900080461225e-09,242121060.53026515
1.889827480320783e-09,242521260.63031518
1.8748434645420473e-09,242921460.7303652
1.8603189327129655e-09,243321660.83041522
1.8462357605667405e-09,243721860.93046525
1.832576678830227e-09,244122061.03051528
1.8193252273495746e-09,244522261.1305653
1.8064657119028332e-09,244922461.23061532
1.793983163534749e-09,245322661.33066535
1.7818633002591055e-09,245722861.43071538
1.7700924909830826e-09,246123061.53076538
1.7586577215173882e-09,246523261.63081542
1.7475465625441272e-09,246923461.73086545
1.7367471394224014e-09,247323661.83091548
1.7262481037191386e-09,247723861.9309655
1.716038606359706e-09,248124062.03101552
1.7061082722994601e-09,248524262.13106555
1.696447176623662e-09,248924462.23111558
1.687045821989014e-09,249324662.3311656
1.6778951173254638e-09,249724862.4312156
1.6689863577222976e-09,250125062.53126565
1.6603112054271068e-09,250525262.63131568
1.6518616718907878e-09,250925462.7313657
1.6436301007961678e-09,251325662.8314157
1.635609152011387e-09,251725862.93146574
1.6277917864133427e-09,252126063.03151578
1.6201712515295672e-09,252526263.1315658
1.6127410679503231e-09,252926463.2316158
1.6054950164658192e-09,253326663.33166584
1.598427125886006e-09,253726863.43171588
1.5915316615033205e-09,254127063.5317659
1.5848031141611097e-09,254527263.6318159
1.5782361898927696e-09,254927463.73186594
1.5718258000987979e-09,255327663.83191597
1.565567052231072e-09,255727863.931966
1.5594552409554108e-09,256128064.03201604
1.5534858397653802e-09,256528264.13206604
1.5476544930218834e-09,256928464.23211607
1.5419570083946213e-09,257328664.3321661
1.536389349683048e-09,257728864.43221614
1.53094762999566e-09,258129064.53226614
1.5256281052678673e-09,258529264.63231617
1.5204271680998124e-09,258929464.7323662
1.5153413418965242e-09,259329664.83241624
1.510367275294081e-09,259729864.93246624
1.5055017368562675e-09,260130065.03251627
1.5007416100269353e-09,260530265.1325663
1.4960838883246944e-09,260930465.23261634
1.4915256707666526e-09,261330665.33266634
1.4870641575093062e-09,261730865.43271637
1.4826966456949363e-09,262131065.5327664
1.4784205254928416e-09,262531265.63281643
1.4742332763250877e-09,262931465.73286644
1.4701324632672825e-09,263331665.83291647
1.4661157336153307e-09,263731865.9329665
1.4621808136094248e-09,264132066.03301653
1.4583255053075637e-09,264532266.13306653
1.454547683600635e-09,264932466.23311657
1.4508452933621121e-09,265332666.3331666
1.447216346725477e-09,265732866.43321663
1.443658920483053e-09,266133066.53326666
1.4401711536000085e-09,266533266.63331667
1.4367512448380468e-09,266933466.7333667
1.4333974504832239e-09,267333666.83341673
1.4301080821727643e-09,267733866.93346676
1.4268815048161594e-09,268134067.03351676
1.4237161346057977e-09,268534267.1335668
1.4206104371129585e-09,268934467.2336168
1.41756292546499e-09,269334667.33366686
1.4145721585997002e-09,269734867.4337169
1.4116367395935003e-09,270135067.5337669
1.408755314059554e-09,270535267.6338169
1.4059265686128367e-09,270935467.73386693
1.4031492293988543e-09,271335667.83391696
1.400422060683078e-09,271735867.933967
1.3977438634983094e-09,272136068.034017
1.3951134743472346e-09,272536268.13406706
1.3925297639577225e-09,272936468.2341171
1.3899916360883575e-09,273336668.3341671
1.3874980263820031e-09,273736868.43421715
1.3850479012651802e-09,274137068.5342671
1.3826402568912084e-09,274537268.63431716
1.3802741181251471e-09,274937468.7343672
1.3779485375686845e-09,275337668.8344172
1.3756625946231916e-09,275737868.93446726
1.3734153945892627e-09,276138069.0345173
1.37120606780112e-09,276538269.1345673
1.3690337687944207e-09,276938469.23461735
1.3668976755059347e-09,277338669.3346673
1.364796988503763e-09,277738869.43471736
1.3627309302467746e-09,278139069.5347674
1.3606987443719858e-09,278539269.6348174
1.3586996950087733e-09,278939469.73486745
1.3567330661186224e-09,279339669.8349175
1.3547981608595523e-09,279739869.9349675
1.3528943009739258e-09,280140070.03501755
1.3510208261989427e-09,280540270.1350675
1.3491770936986136e-09,280940470.23511755
1.3473624775165212e-09,281340670.3351676
1.345576368048384e-09,281740870.4352176
1.3438181715337206e-09,282141070.53526765
1.3420873095656955e-09,282541270.6353177
1.3403832186185637e-09,282941470.7353677
1.338705349591886e-09,283341670.83541775
1.3370531673709019e-09,283741870.9354678
