fit_power_watt,frequency_Hz
1.7018504105352914e-09,281340670.3351676
1.6919962707251385e-09,281740870.4352176
1.681137543827093e-09,282141070.53526765
1.6694209990796128e-09,282541270.6353177
1.6569942180450776e-09,282941470.7353677
1.644001854350342e-09,283341670.83541775
1.6305824937440071e-09,283741870.9354678
1.6168661731194601e-09,284142071.03551775
1.6029725649998574e-09,284542271.1355678
1.5890097921752496e-09,284942471.2356178
1.5750738072476757e-09,285342671.33566785
1.5612482535903469e-09,285742871.4357179
1.5476047162662186e-09,286143071.5357679
1.534203271714366e-09,286543271.63581795
1.5210932512104142e-09,286943471.735868
1.5083141430702403e-09,287343671.83591795
1.4958965704414055e-09,287743871.935968
1.4838632938752283e-09,288144072.036018
1.4722301996764595e-09,288544272.13606805
1.461007245645301e-09,288944472.2361181
1.4501993449256099e-09,289344672.3361681
1.439807176146344e-09,289744872.43621814
1.4298279139438855e-09,290145072.5362682
1.420255878426326e-09,290545272.6363182
1.4110831053842317e-09,290945472.7363682
1.4022998412758278e-09,291345672.8364182
1.393894968424334e-09,291745872.93646824
1.3858563666453986e-09,292146073.0365183
1.3781712178344607e-09,292546273.1365683
1.3708262600192386e-09,292946473.23661834
1.3638079971280943e-09,293346673.3366684
1.3571028703239814e-09,293746873.4367184
1.3506973962676892e-09,294147073.5367684
1.3445782771501677e-09,294547273.6368184
1.3387324868037217e-09,294947473.73686844
1.3331473366875387e-09,295347673.8369185
1.3278105250594424e-09,295747873.9369685
1.3227101722000167e-09,296148074.03701854
1.317834844152028e-09,296548274.13706857
1.3131735670777888e-09,296948474.2371186
1.3087158340192502e-09,297348674.3371686
1.3044516055671678e-09,297748874.4372186
1.3003713057041843e-09,298149074.53726864
1.2964658138785623e-09,298549274.6373187
1.292726454186452e-09,298949474.7373687
1.2891449823887804e-09,299349674.83741874
1.2857135713593275e-09,299749874.93746877
1.2824247954516743e-09,300150075.0375188
1.2792716141808134e-09,300550275.13756883
1.2762473555381696e-09,300950475.2376188
1.2733456991946921e-09,301350675.33766884
1.2705606597930775e-09,301750875.43771887
1.2678865704859985e-09,302151075.5377689
1.2653180668405498e-09,302551275.63781893
1.262850071199328e-09,302951475.73786896
1.2604777775636657e-09,303351675.837919
1.2581966370448844e-09,303751875.937969
1.2560023439131519e-09,304152076.038019
1.2538908222604183e-09,304552276.13806903
1.2518582132839092e-09,304952476.23811907
1.2499008631881285e-09,305352676.3381691
1.2480153116972743e-09,305752876.43821913
1.2461982811649953e-09,306153076.53826916
1.2444466662646581e-09,306553276.6383192
1.242757524240874e-09,306953476.7383692
1.2411280657009969e-09,307353676.8384192
1.2395556459240657e-09,307753876.93846923
1.2380377566641615e-09,308154077.03851926
1.236572018424626e-09,308554277.1385693
1.2351561731798616e-09,308954477.2386193
1.23378807752153e-09,309354677.33866936
1.2324656962066097e-09,309754877.4387194
1.2311870960852839e-09,310155077.5387694
1.2299504403874665e-09,310555277.63881946
1.2287539833475543e-09,310955477.7388694
1.227596065147763e-09,311355677.83891946
1.2264751071615531e-09,311755877.9389695
1.225389607479171e-09,312156078.0390195
1.2243381366985746e-09,312556278.13906956
1.2233193339657814e-09,312956478.2391196
1.2223319032493748e-09,313356678.3391696
1.2213746098350926e-09,313756878.43921965
1.2204462770269373e-09,314157078.5392696
1.219545783042146e-09,314557278.63931966
1.2186720580881459e-09,314957478.7393697
1.2178240816102814e-09,315357678.8394197
1.2170008796997575e-09,315757878.93946975
1.2162015226519979e-09,316158079.0395198
1.2154251226660833e-09,316558279.1395698
1.2146708316765908e-09,316958479.23961985
1.2139378393097709e-09,317358679.3396699
1.2132253709563298e-09,317758879.43971986
1.2125326859536836e-09,318159079.5397699
1.2118590758710982e-09,318559279.6398199
1.2112038628912886e-09,318959479.73986995
1.2105663982826862e-09,319359679.83992
1.2099460609569048e-09,319759879.93997
1.2093422561061461e-09,320160080.04002005
1.2087544139158763e-09,320560280.1400701
1.208181988348107e-09,320960480.24012005
1.2076244559911137e-09,321360680.3401701
1.2070813149717006e-09,321760880.4402201
1.2065520839261798e-09,322161080.54027015
1.2060363010266556e-09,322561280.6403202
1.2055335230593722e-09,322961480.7403702
1.2050433245520135e-09,323361680.84042025
1.204565296947185e-09,323761880.9404703
1.2040990478192737e-09,324162081.04052025
1.2036442001323256e-09,324562281.1405703
1.2032003915364185e-09,324962481.2406203
1.2027672737004862e-09,325362681.34067035
1.2023445116793568e-09,325762881.4407204
1.2019317833131943e-09,326163081.5407704
1.2015287786574352e-09,326563281.64082044
1.2011351994415625e-09,326963481.7408705
1.2007507585550057e-09,327363681.8409205
1.200375179558807e-09,327763881.9409705
1.2000081962214622e-09,328164082.0410205
1.1996495520777678e-09,328564282.14107054
1.1992990000092837e-09,328964482.2411206
1.198956301845252e-09,329364682.3411706
1.1986212279829805e-09,329764882.44122064
1.1982935570264854e-09,330165082.5412707
1.197973075442472e-09,330565282.6413207
1.1976595772327882e-09,330965482.7413707
1.197352863622382e-09,331365682.8414207
1.197052742761996e-09,331765882.94147074
1.1967590294447924e-09,332166083.0415208
1.1964715448362355e-09,332566283.1415708
1.1961901162164789e-09,332966483.24162084
1.195914576734644e-09,333366683.3416709
1.1956447651743708e-09,333766883.4417209
1.1953805257300545e-09,334167083.54177094
1.1951217077932582e-09,334567283.6418209
1.1948681657487248e-09,334967483.74187094
1.194619758779543e-09,335367683.841921
1.194376350681057e-09,335767883.941971
1.1941378096829484e-09,336168084.04202104
1.19390400827924e-09,336568284.14207107
1.1936748230657165e-09,336968484.2421211
1.1934501345844281e-09,337368684.34217113
1.1932298271749897e-09,337768884.4422211
1.1930137888322748e-09,338169084.54227114
1.192801911070174e-09,338569284.64232117
1.1925940887912475e-09,338969484.7423712
1.1923902201618617e-09,339369684.84242123
1.192190206492585e-09,339769884.94247127
1.191993952123661e-09,340170085.0425213
1.1918013643152265e-09,340570285.14257133
1.1916123531420998e-09,340970485.2426213
1.191426831392902e-09,341370685.34267133
1.1912447144733824e-09,341770885.44272137
1.1910659203136234e-09,342171085.5427714
1.1908903692790534e-09,342571285.64282143
1.1907179840851031e-09,342971485.74287146
1.1905486897152064e-09,343371685.8429215
1.1903824133421573e-09,343771885.9429715
1.1902190842526008e-09,344172086.04302156
1.190058633774446e-09,344572286.14307153
1.1899009952072222e-09,344972486.24312156
1.1897461037551313e-09,345372686.3431716
1.1895938964627036e-09,345772886.4432216
1.1894443121529846e-09,346173086.54327166
1.1892972913680551e-09,346573286.6433217
1.1891527763118971e-09,346973486.7433717
1.1890107107954153e-09,347373686.84342176
1.1888710401835546e-09,347773886.9434717
1.1887337113444072e-09,348174087.04352176
1.1885986726002709e-09,348574287.1435718
1.1884658736804888e-09,348974487.2436218
1.18833526567611e-09,349374687.34367186
1.1882068009961858e-09,349774887.4437219
1.188080433325706e-09,350175087.5437719
1.1879561175850567e-09,350575287.64382195
1.1878338098909962e-09,350975487.743872
1.1877134675190064e-09,351375687.84392196
1.18759504886707e-09,351775887.943972
1.187478513420684e-09,352176088.044022
1.1873638217191592e-09,352576288.14407206
1.1872509353231507e-09,352976488.2441221
1.1871398167832928e-09,353376688.3441721
1.1870304296099877e-09,353776888.44422215
1.186922738244204e-09,354177088.5442722
1.186816708029355e-09,354577288.64432216
1.1867123051841374e-09,354977488.7443722
1.1866094967762939e-09,355377688.8444222
1.1865082506972871e-09,355777888.94447225
1.1864085356378932e-09,356178089.0445223
1.1863103210645448e-09,356578289.1445723
1.1862135771965633e-09,356978489.24462235
1.1861182749840874e-09,357378689.3446724
1.1860243860868392e-09,357778889.44472235
1.185931882853511e-09,358179089.5447724
1.185840738301889e-09,358579289.6448224
1.185750926099629e-09,358979489.74487245
1.1856624205456882e-09,359379689.8449225
1.1855751965523458e-09,359779889.9449725
1.1854892296278056e-09,360180090.04502255
1.1854044958594168e-09,360580290.1450726
1.1853209718973718e-09,360980490.2451226
1.1852386349390014e-09,361380690.3451726
1.18515746271353e-09,361780890.4452226
1.1850774334673336e-09,362181090.54527265
1.1849985259496872e-09,362581290.6453227
1.1849207193989275e-09,362981490.7453727
1.1848439935291022e-09,363381690.84542274
1.184768328517006e-09,363781890.9454728
1.1846937049896408e-09,364182091.0455228
1.1846201040120454e-09,364582291.1455728
1.184547507075553e-09,364982491.2456228
1.1844758960863547e-09,365382691.34567285
1.1844052533544645e-09,365782891.4457229
1.1843355615830044e-09,366183091.5457729
1.1842668038577978e-09,366583291.64582294
1.1841989636373251e-09,366983491.745873
1.1841320247429482e-09,367383691.845923
1.184065971349448e-09,367783891.94597304
1.1840007879758434e-09,368184092.046023
1.183936459476481e-09,368584292.14607304
1.1838729710324082e-09,368984492.2461231
1.1838103081429638e-09,369384692.3461731
1.1837484566176905e-09,369784892.44622314
1.1836874025683946e-09,370185092.5462732
1.1836271324015156e-09,370585292.6463232
1.1835676328106734e-09,370985492.74637324
1.1835088907694672e-09,371385692.8464232
1.183450893524448e-09,371785892.94647324
1.1833936285883257e-09,372186093.0465233
1.183337083733342e-09,372586293.1465733
1.1832812469848897e-09,372986493.24662334
1.1832261066152203e-09,373386693.34667337
1.1831716511374282e-09,373786893.4467234
1.18311786929955e-09,374187093.54677343
1.183064750078849e-09,374587293.6468234
1.1830122826762375e-09,374987493.74687344
1.1829604565109236e-09,375387693.8469235
1.1829092612150851e-09,375787893.9469735
1.1828586866288283e-09,376188094.04702353
1.1828087227951978e-09,376588294.14707357
1.1827593599553575e-09,376988494.2471236
1.1827105885438684e-09,377388694.34717363
1.1826623991841752e-09,377788894.44722366
1.1826147826841294e-09,378189094.54727364
1.1825677300316657e-09,378589294.64732367
1.1825212323906255e-09,378989494.7473737
1.1824752810966478e-09,379389694.84742373
1.1824298676532117e-09,379789894.94747376
1.1823849837277304e-09,380190095.0475238
1.1823406211478216e-09,380590295.1475738
1.182296771897605e-09,380990495.24762386
1.1822534281141466e-09,381390695.34767383
1.1822105820840027e-09,381790895.44772387
1.1821682262397898e-09,382191095.5477739
1.182126353156931e-09,382591295.6478239
1.1820849555504099e-09,382991495.74787396
1.1820440262716785e-09,383391695.847924
1.1820035583055809e-09,383791895.947974
1.1819635447674203e-09,384192096.04802406
1.1819239789000247e-09,384592296.1480741
1.1818848540709733e-09,384992496.24812406
1.1818461637698244e-09,385392696.3481741
1.1818079016054664e-09,385792896.4482241
1.1817700613034747e-09,386193096.54827416
1.181732636703605e-09,386593296.6483242
1.1816956217573122e-09,386993496.7483742
1.1816590105253262e-09,387393696.84842426
1.1816227971752872e-09,387793896.9484743
1.1815869759794883e-09,388194097.04852426
1.1815515413126026e-09,388594297.1485743
1.1815164876495224e-09,388994497.2486243
1.1814818095632058e-09,389394697.34867436
1.181447501722639e-09,389794897.4487244
1.1814135588907755e-09,390195097.5487744
1.181379975922585e-09,390595297.64882445
1.1813467477631045e-09,390995497.7488745
1.1813138694455795e-09,391395697.84892446
1.1812813360896017e-09,391795897.9489745
1.1812491428993716e-09,392196098.0490245
1.181217285161876e-09,392596298.14907455
1.181185758245245e-09,392996498.2491246
1.181154557597047e-09,393396698.3491746
1.1811236787426906e-09,393796898.44922465
1.1810931172838225e-09,394197098.5492747
1.1810628688967737e-09,394597298.6493247
1.1810329293310758e-09,394997498.7493747
1.1810032944079375e-09,395397698.8494247
1.1809739600188392e-09,395797898.94947475
1.1809449221241118e-09,396198099.0495248
1.1809161767515571e-09,396598299.1495748
1.1808877199951153e-09,396998499.24962485
1.1808595480135192e-09,397398699.3496749
1.1808316570290653e-09,397798899.4497249
1.180804043326312e-09,398199099.5497749
1.1807767032508658e-09,398599299.6498249
1.1807496332082075e-09,398999499.74987495
1.1807228296624977e-09,399399699.849925
1.1806962891354373e-09,399799899.949975
1.180670008205157e-09,400200100.05002505
1.1806439835051269e-09,400600300.1500751
1.1806182117230798e-09,401000500.2501251
1.1805926895999752e-09,401400700.35017514
1.1805674139289677e-09,401800900.4502251
1.180542381554419e-09,402201100.55027515
1.1805175893709252e-09,402601300.6503252
1.1804930343223586e-09,403001500.7503752
1.180468713400925e-09,403401700.85042524
1.1804446236462587e-09,403801900.9504753
1.1804207621445437e-09,404202101.0505253
1.1803971260276097e-09,404602301.15057534
1.1803737124721154e-09,405002501.2506253
1.1803505186986799e-09,405402701.35067534
1.1803275419710812e-09,405802901.4507254
1.1803047795954503e-09,406203101.5507754
1.1802822289194995e-09,406603301.65082544
1.180259887331746e-09,407003501.7508755
1.1802377522607652e-09,407403701.8509255
1.1802158211744483e-09,407803901.95097554
1.1801940915793178e-09,408204102.0510255
1.1801725610197728e-09,408604302.15107554
1.1801512270774483e-09,409004502.2511256
1.1801300873705125e-09,409404702.3511756
1.1801091395530181e-09,409804902.45122564
1.1800883813142626e-09,410205102.5512757
1.1800678103781347e-09,410605302.6513257
1.1800474245025386e-09,411005502.75137573
1.1800272214787207e-09,411405702.85142577
1.1800071991307573e-09,411805902.95147574
1.179987355314901e-09,412206103.0515258
1.179967687919054e-09,412606303.1515758
1.179948194862197e-09,413006503.25162584
1.1799288740938494e-09,413406703.35167587
1.179909723593526e-09,413806903.4517259
1.1798907413702114e-09,414207103.55177593
1.1798719254618585e-09,414607303.65182596
1.17985327393488e-09,415007503.75187594
1.1798347848836425e-09,415407703.85192597
1.1798164564300129e-09,415807903.951976
1.1797982867228463e-09,416208104.05202603
1.1797802739375673e-09,416608304.15207607
1.1797624162756682e-09,417008504.2521261
1.1797447119643037e-09,417408704.35217613
1.179727159255819e-09,417808904.45222616
1.17970975642736e-09,418209104.55227613
1.1796925017804147e-09,418609304.65232617
1.1796753936404338e-09,419009504.7523762
1.1796584303564068e-09,419409704.85242623
1.1796416103004676e-09,419809904.95247626
1.1796249318675333e-09,420210105.0525263
1.179608393474872e-09,420610305.1525763
1.1795919935617945e-09,421010505.25262636
1.1795757305892274e-09,421410705.3526764
1.179559603039405e-09,421810905.45272636
1.1795436094154803e-09,422211105.5527764
1.1795277482411988e-09,422611305.6528264
1.1795120180605583e-09,423011505.75287646
1.1794964174374715e-09,423411705.8529265
1.179480944955451e-09,423811905.9529765
1.1794655992172778e-09,424212106.05302656
1.1794503788446896e-09,424612306.1530766
1.179435282478089e-09,425012506.25312656
1.1794203087762084e-09,425412706.3531766
1.179405456415865e-09,425812906.4532266
1.1793907240916172e-09,426213106.55327666
1.1793761105155099e-09,426613306.6533267
1.1793616144167986e-09,427013506.7533767
1.1793472345416518e-09,427413706.85342675
1.1793329696528886e-09,427813906.9534768
1.179318818529745e-09,428214107.0535268
1.1793047799675628e-09,428614307.1535768
1.17929085277758e-09,429014507.2536268
1.1792770357866498e-09,429414707.35367686
1.1792633278370204e-09,429814907.4537269
1.1792497277860733e-09,430215107.5537769
1.1792362345060892e-09,430615307.65382695
1.1792228468840301e-09,431015507.753877
1.1792095638213e-09,431415707.853927
1.1791963842335224e-09,431815907.953977
1.1791833070503202e-09,432216108.054027
1.1791703312150977e-09,432616308.15407705
1.1791574556848417e-09,433016508.2541271
1.1791446794298872e-09,433416708.3541771
1.179132001433738e-09,433816908.45422715
1.179119420692853e-09,434217108.5542772
1.1791069362164567e-09,434617308.6543272
1.1790945470263294e-09,435017508.7543772
1.1790822521566384e-09,435417708.8544272
1.1790700506537378e-09,435817908.95447725
1.1790579415759788e-09,436218109.0545273
1.1790459239935504e-09,436618309.1545773
1.1790339969882698e-09,437018509.25462735
1.179022159653446e-09,437418709.3546774
1.1790104110936771e-09,437818909.4547274
1.1789987504247028e-09,438219109.55477744
1.1789871767732205e-09,438619309.6548274
1.1789756892767406e-09,439019509.75487745
1.1789642870834146e-09,439419709.8549275
1.1789529693518814e-09,439819909.9549775
1.1789417352511157e-09,440220110.05502754
1.1789305839602683e-09,440620310.1550776
1.1789195146685387e-09,441020510.2551276
1.1789085265749876e-09,441420710.35517764
1.178897618888443e-09,441820910.4552276
1.1788867908273115e-09,442221110.55527765
1.1788760416194762e-09,442621310.6553277
1.1788653705021414e-09,443021510.7553777
1.1788547767216964e-09,443421710.85542774
1.1788442595335853e-09,443821910.9554778
1.1788338182021887e-09,444222111.0555278
1.1788234520006851e-09,444622311.15557784
1.178813160210918e-09,445022511.2556279
1.1788029421232804e-09,445422711.35567784
1.178792797036603e-09,445822911.4557279
1.1787827242580177e-09,446223111.5557779
1.178772723102857e-09,446623311.65582794
1.1787627928945018e-09,447023511.755878
1.1787529329643296e-09,447423711.855928
1.1787431426515386e-09,447823911.95597804
1.1787334213030757e-09,448224112.05602807
1.1787237682735246e-09,448624312.15607804
1.1787141829249842e-09,449024512.2561281
1.1787046646269673e-09,449424712.3561781
1.1786952127563127e-09,449824912.45622814
1.1786858266970786e-09,450225112.55627817
1.1786765058404173e-09,450625312.6563282
1.1786672495845152e-09,451025512.75637823
1.1786580573344636e-09,451425712.85642827
1.1786489285021945e-09,451825912.95647824
1.1786398625063645e-09,452226113.0565283
1.1786308587722532e-09,452626313.1565783
1.178621916731705e-09,453026513.25662833
1.1786130358230312e-09,453426713.35667837
1.1786042154908849e-09,453826913.4567284
1.1785954551862266e-09,454227113.55677843
1.1785867543662085e-09,454627313.65682846
1.1785781124941004e-09,455027513.7568785
1.178569529039208e-09,455427713.85692847
1.1785610034767766e-09,455827913.9569785
1.1785525352879462e-09,456228114.05702853
1.178544123959621e-09,456628314.15707856
1.1785357689844508e-09,457028514.2571286
1.178527469860704e-09,457428714.3571786
1.178519226092224e-09,457828914.45722866
1.178511037188347e-09,458229114.5572787
1.1785029026638199e-09,458629314.65732867
1.1784948220387468e-09,459029514.7573787
1.1784867948385009e-09,459429714.8574287
1.178478820593663e-09,459829914.95747876
1.1784708988399568e-09,460230115.0575288
1.1784630291181778e-09,460630315.1575788
1.1784552109741198e-09,461030515.25762886
1.178447443958516e-09,461430715.3576789
1.1784397276269919e-09,461830915.4577289
1.1784320615399726e-09,462231115.5577789
1.1784244452626292e-09,462631315.6578289
1.1784168783648357e-09,463031515.75787896
1.1784093604210716e-09,463431715.857929
1.1784018910104083e-09,463831915.957979
1.1783944697164247e-09,464232116.05802906
1.1783870961271369e-09,464632316.1580791
1.1783797698349678e-09,465032516.2581291
1.1783724904366743e-09,465432716.3581791
1.1783652575333045e-09,465832916.4582291
1.1783580707301243e-09,466233116.55827916
1.1783509296365887e-09,466633316.6583292
1.1783438338662639e-09,467033516.7583792
1.1783367830367986e-09,467433716.85842925
1.178329776769847e-09,467833916.9584793
1.1783228146910523e-09,468234117.0585293
1.1783158964299574e-09,468634317.1585793
1.1783090216199737e-09,469034517.2586293
1.1783021898983624e-09,469434717.35867935
1.1782954009061281e-09,469834917.4587294
1.178288654288014e-09,470235117.5587794
1.1782819496924482e-09,470635317.65882945
1.1782752867714906e-09,471035517.7588795
1.1782686651807944e-09,471435717.8589295
1.178262084579548e-09,471835917.95897955
1.1782555446304547e-09,472236118.0590295
1.1782490449996711e-09,472636318.15907955
1.1782425853567722e-09,473036518.2591296
1.1782361653747038e-09,473436718.3591796
1.178229784729752e-09,473836918.45922965
1.1782234431014967e-09,474237118.5592797
1.1782171401727566e-09,474637318.6593297
1.178210875629581e-09,475037518.75937974
1.1782046491611811e-09,475437718.8594297
1.1781984604599195e-09,475837918.95947975
1.1781923092212353e-09,476238119.0595298
1.1781861951436508e-09,476638319.1595798
1.1781801179286962e-09,477038519.25962985
1.1781740772808944e-09,477438719.3596799
1.1781680729077216e-09,477838919.4597299
1.178162104519574e-09,478239119.55977994
1.1781561718297203e-09,478639319.65983
1.1781502745542899e-09,479039519.75987995
1.1781444124122115e-09,479439719.85993
1.1781385851251986e-09,479839919.95998
1.1781327924177246e-09,480240120.06003004
1.178127034016965e-09,480640320.1600801
1.1781213096527733e-09,481040520.2601301
1.1781156190576663e-09,481440720.36018014
1.1781099619667855e-09,481840920.4602302
1.178104338117839e-09,482241120.56028014
1.1780987472511207e-09,482641320.6603302
1.1780931891094335e-09,483041520.7603802
1.1780876634380978e-09,483441720.86043024
1.1780821699848894e-09,483841920.9604803
1.1780767085000301e-09,484242121.0605303
1.1780712787361627e-09,484642321.16058034
1.1780658804483128e-09,485042521.26063037
1.1780605133938594e-09,485442721.36068034
1.1780551773325063e-09,485842921.4607304
1.1780498720262915e-09,486243121.5607804
1.1780445972395002e-09,486643321.66083044
1.1780393527386792e-09,487043521.7608805
1.178034138292603e-09,487443721.8609305
1.17802895367225e-09,487843921.96098053
1.178023798650763e-09,488244122.06103057
1.1780186730034499e-09,488644322.1610806
1.1780135765077404e-09,489044522.2611306
1.178008508943156e-09,489444722.3611806
1.1780034700913104e-09,489844922.46123064
1.1779984597358664e-09,490245122.56128067
1.1779934776625257e-09,490645322.6613307
1.1779885236589855e-09,491045522.76138073
1.1779835975149437e-09,491445722.86143076
1.17797869902205e-09,491845922.9614808
1.1779738279739056e-09,492246123.06153077
1.1779689841660402e-09,492646323.1615808
1.177964167395858e-09,493046523.26163083
1.1779593774626663e-09,493446723.36168087
1.1779546141676092e-09,493846923.4617309
1.1779498773136897e-09,494247123.5617809
1.177945166705714e-09,494647323.66183096
1.1779404821502794e-09,495047523.761881
1.1779358234557674e-09,495447723.861931
1.1779311904323262e-09,495847923.961981
1.1779265828918246e-09,496248124.06203103
1.177922000647861e-09,496648324.16208106
1.1779174435157287e-09,497048524.2621311
1.1779129113124025e-09,497448724.3621811
1.1779084038565243e-09,497848924.46223116
1.1779039209683823e-09,498249124.5622812
1.1778994624698837e-09,498649324.6623312
1.177895028184558e-09,499049524.7623812
1.1778906179375054e-09,499449724.8624312
1.1778862315554196e-09,499849924.96248126
1.1778818688665594e-09,500250125.0625313
1.177877529700705e-09,500650325.1625813
1.1778732138891636e-09,501050525.26263136
1.177868921264758e-09,501450725.3626814
1.1778646516618093e-09,501850925.4627314
1.1778604049161015e-09,502251125.5627814
1.1778561808648823e-09,502651325.6628314
1.177851979346853e-09,503051525.76288146
1.177847800202135e-09,503451725.8629315
1.1778436432722647e-09,503851925.9629815
1.1778395084001794e-09,504252126.06303155
1.1778353954302119e-09,504652326.1630816
1.1778313042080473e-09,505052526.2631316
1.1778272345807376e-09,505452726.36318165
1.1778231863966721e-09,505852926.4632316
1.1778191595055641e-09,506253126.56328166
1.1778151537584497e-09,506653326.6633317
1.1778111690076493e-09,507053526.7633817
1.1778072051067972e-09,507453726.86343175
1.1778032619107693e-09,507853926.9634818
1.1777993392757152e-09,508254127.0635318
1.1777954370590313e-09,508654327.16358185
1.1777915551193451e-09,509054527.2636318
1.1777876933165058e-09,509454727.36368185
1.1777838515115746e-09,509854927.4637319
1.177780029566801e-09,510255127.5637819
1.177776227345612e-09,510655327.66383195
1.177772444712628e-09,511055527.763882
1.1777686815336035e-09,511455727.863932
1.1777649376754522e-09,511855927.96398205
1.1777612130062278e-09,512256128.0640321
1.1777575073950984e-09,512656328.16408205
1.1777538207123481e-09,513056528.2641321
1.1777501528293668e-09,513456728.3641821
1.1777465036186252e-09,513856928.46423215
1.1777428729536813e-09,514257128.5642822
1.177739260709145e-09,514657328.6643322
1.1777356667607128e-09,515057528.76438224
1.1777320909850952e-09,515457728.8644323
1.17772853326006e-09,515857928.96448225
1.1777249934643931e-09,516258129.0645323
1.1777214714779001e-09,516658329.1645823
1.1777179671813759e-09,517058529.26463234
1.1777144804566336e-09,517458729.3646824
1.1777110111864527e-09,517858929.4647324
1.1777075592546016e-09,518259129.56478244
1.1777041245458006e-09,518659329.6648325
1.1777007069457394e-09,519059529.76488245
1.1776973063410406e-09,519459729.8649325
1.1776939226192715e-09,519859929.9649825
1.177690555668923e-09,520260130.06503254
1.1776872053794165e-09,520660330.1650826
1.1776838716410673e-09,521060530.2651326
1.1776805543450976e-09,521460730.36518264
1.1776772533836234e-09,521860930.4652327
1.1776739686496384e-09,522261130.5652827
1.1776707000370202e-09,522661330.6653327
1.1776674474404961e-09,523061530.7653827
1.1776642107556715e-09,523461730.86543274
1.1776609898789679e-09,523861930.9654828
1.1776577847076948e-09,524262131.0655328
1.1776545951399536e-09,524662331.16558284
1.177651421074695e-09,525062531.26563287
1.1776482624116565e-09,525462731.3656829
1.1776451190514155e-09,525862931.4657329
1.1776419908953457e-09,526263131.5657829
1.1776388778455885e-09,526663331.66583294
1.1776357798050963e-09,527063531.76588297
1.1776326966775931e-09,527463731.865933
1.1776296283675713e-09,527863931.96598303
1.17762657478028e-09,528264132.06603307
1.177623535821732e-09,528664332.1660831
1.1776205113986873e-09,529064532.26613307
1.1776175014186447e-09,529464732.3661831
1.1776145057898416e-09,529864932.46623313
1.177611524421244e-09,530265132.56628317
1.1776085572225223e-09,530665332.6663332
1.177605604104086e-09,531065532.76638323
1.1776026649770198e-09,531465732.86643326
1.177599739753142e-09,531865932.9664833
1.1775968283449416e-09,532266133.0665333
1.1775939306656029e-09,532666333.1665833
1.1775910466289904e-09,533066533.26663333
1.1775881761496347e-09,533466733.36668336
1.1775853191427616e-09,533866933.4667334
1.1775824755242143e-09,534267133.5667834
1.1775796452105211e-09,534667333.66683346
1.1775768281188624e-09,535067533.7668835
1.1775740241670404e-09,535467733.8669335
1.1775712332735238e-09,535867933.9669835
1.1775684553573798e-09,536268134.0670335
1.1775656903383263e-09,536668334.16708356
1.1775629381366854e-09,537068534.2671336
1.1775601986734104e-09,537468734.3671836
1.1775574718700392e-09,537868934.4672337
1.177554757648732e-09,538269134.5672836
1.1775520559322374e-09,538669334.6673337
1.1775493666438981e-09,539069534.7673837
1.1775466897076403e-09,539469734.8674338
1.1775440250479788e-09,539869934.9674838
1.1775413725899932e-09,540270135.0675339
1.1775387322593423e-09,540670335.1675838
1.1775361039822392e-09,541070535.2676338
1.177533487685472e-09,541470735.3676839
1.1775308832963683e-09,541870935.4677339
1.1775282907428212e-09,542271135.567784
1.1775257099532538e-09,542671335.6678339
1.177523140856635e-09,543071535.767884
1.1775205833824689e-09,543471735.867934
1.1775180374608002e-09,543871935.9679841
1.177515503022175e-09,544272136.068034
1.1775129799976854e-09,544672336.168084
1.1775104683189198e-09,545072536.2681341
1.177507967917988e-09,545472736.3681841
1.1775054787275108e-09,545872936.4682342
1.1775030006806018e-09,546273136.5682842
1.177500533710871e-09,546673336.6683342
1.1774980777524304e-09,547073536.7683842
1.1774956327398843e-09,547473736.8684343
1.1774931986083046e-09,547873936.9684843
1.1774907752932555e-09,548274137.0685343
1.1774883627307835e-09,548674337.1685843
1.177485960857394e-09,549074537.2686343
1.1774835696100598e-09,549474737.3686844
1.1774811889262311e-09,549874937.4687344
1.1774788187437979e-09,550275137.5687845
1.1774764590011226e-09,550675337.6688344
1.1774741096370211e-09,551075537.7688844
1.1774717705907384e-09,551475737.8689345
1.1774694418019735e-09,551875937.9689845
1.1774671232108687e-09,552276138.0690346
1.1774648147580011e-09,552676338.1690845
1.1774625163843671e-09,553076538.2691346
1.1774602280314117e-09,553476738.3691846
1.1774579496409947e-09,553876938.4692347
1.1774556811553866e-09,554277138.5692847
1.1774534225172912e-09,554677338.6693347
1.1774511736698132e-09,555077538.7693847
1.1774489345564867e-09,555477738.8694347
1.1774467051212266e-09,555877938.9694848
1.1774444853083676e-09,556278139.0695348
1.177442275062645e-09,556678339.1695849
1.1774400743291746e-09,557078539.2696348
1.1774378830534877e-09,557478739.3696849
1.1774357011814773e-09,557878939.4697349
1.1774335286594506e-09,558279139.5697849
1.1774313654340725e-09,558679339.669835
1.1774292114524129e-09,559079539.769885
1.1774270666618935e-09,559479739.869935
1.1774249310103222e-09,559879939.969985
1.1774228044458738e-09,560280140.0700351
1.1774206869170985e-09,560680340.1700851
1.1774185783728896e-09,561080540.270135
1.1774164787625166e-09,561480740.3701851
1.1774143880356058e-09,561880940.4702351
1.1774123061421356e-09,562281140.5702852
1.1774102330324366e-09,562681340.6703352
1.177408168657172e-09,563081540.7703853
1.1774061129673816e-09,563481740.8704352
1.177404065914428e-09,563881940.9704853
1.1774020274500117e-09,564282141.0705353
