Channel 1!!!_x,Channel 1!!!_y
0.,1.0231988857
1.,0.8371627247
2.,1.0676857938
3.,1.0029775639
4.,1.047464472
5.,0.9544463914
6.,0.9868005064
7.,0.9665791845
8.,0.9544463914
9.,0.9787119777
10.,0.9787119777
11.,0.9423135983
12.,0.9948890351
13.,1.0070218283
14.,1.0717300582
15.,1.0070218283
16.,0.9989332995
17.,1.1930579893
18.,1.0636415294
19.,0.9220922765
20.,1.047464472
21.,0.938269334
22.,1.0757743225
23.,1.1283497594
24.,0.9827562420
25.,1.1081284375
26.,1.0676857938
27.,0.9544463914
28.,1.1283497594
29.,1.0353316788
30.,0.9706234489
31.,1.1445268168
32.,0.9989332995
33.,0.8654725753
34.,1.1081284375
35.,0.9706234489
36.,1.0838628513
37.,1.1162169663
38.,0.9018709546
39.,1.0110660926
40.,1.0029775639
41.,1.0595972651
42.,1.1526153456
43.,0.9868005064
44.,1.0272431501
45.,0.9868005064
46.,0.9261365408
47.,1.0191546214
48.,0.9868005064
49.,0.9706234489
50.,1.015110357
51.,0.9342250696
52.,1.0798185869
53.,1.0070218283
54.,1.0717300582
55.,0.9220922765
56.,0.9868005064
57.,1.0231988857
58.,1.0353316788
59.,1.0312874145
60.,0.9868005064
61.,1.0555530007
62.,1.1121727019
63.,1.0272431501
64.,1.0312874145
65.,1.1081284375
66.,1.0879071157
67.,0.9261365408
68.,0.8412069891
69.,1.0636415294
70.,1.047464472
71.,1.0191546214
72.,1.0757743225
73.,0.9948890351
74.,0.8695168397
75.,0.9665791845
76.,1.0070218283
77.,1.0676857938
78.,0.9018709546
79.,0.9787119777
80.,1.0676857938
81.,1.0636415294
82.,1.0029775639
83.,0.9948890351
84.,1.0434202076
85.,0.9261365408
86.,1.0555530007
87.,1.0798185869
88.,1.1404825525
89.,0.9342250696
90.,1.015110357
91.,1.0070218283
92.,1.0717300582
93.,1.0676857938
94.,0.9625349202
95.,1.0070218283
96.,1.0312874145
97.,1.1121727019
98.,1.0191546214
99.,0.9827562420
100.,0.9827562420
101.,0.9423135983
102.,0.9948890351
103.,0.9948890351
104.,1.0595972651
105.,0.9544463914
106.,0.9908447708
107.,1.0919513800
108.,1.0798185869
109.,0.9868005064
110.,0.9746677133
111.,1.0555530007
112.,1.0595972651
113.,0.9544463914
114.,1.015110357
115.,1.0312874145
116.,1.0070218283
117.,1.0636415294
118.,1.0191546214
119.,1.0838628513
120.,1.0636415294
121.,1.0879071157
122.,1.0353316788
123.,1.0798185869
124.,0.9423135983
125.,0.9787119777
126.,1.0636415294
127.,1.0757743225
128.,0.905915219
129.,1.0191546214
130.,1.0070218283
131.,0.9625349202
132.,1.0555530007
133.,0.9140037477
134.,0.9423135983
135.,1.0231988857
136.,1.047464472
137.,1.0191546214
138.,1.0676857938
139.,0.938269334
140.,0.9504021271
141.,1.0757743225
142.,1.0070218283
143.,1.0717300582
144.,0.9746677133
145.,1.1040841731
146.,0.8978266902
147.,0.9584906558
148.,0.9908447708
149.,0.9787119777
150.,1.0434202076
151.,1.1000399088
152.,0.9220922765
153.,1.0231988857
154.,1.0070218283
155.,1.1485710812
156.,1.1040841731
157.,0.8614283109
158.,0.9746677133
159.,1.0798185869
160.,1.0272431501
161.,0.938269334
162.,1.1081284375
163.,1.0110660926
164.,0.9180480121
165.,1.1121727019
166.,1.0555530007
167.,1.1000399088
168.,1.0110660926
169.,0.9342250696
170.,1.0110660926
171.,1.0312874145
172.,0.9746677133
173.,1.0555530007
174.,0.8614283109
175.,1.0515087363
176.,0.9584906558
177.,0.9827562420
178.,0.8897381615
179.,1.0231988857
180.,0.9504021271
181.,1.0393759432
182.,0.8978266902
183.,0.9463578627
184.,0.9665791845
185.,1.015110357
186.,1.0353316788
187.,1.0110660926
188.,0.9099594834
189.,0.9787119777
190.,1.0515087363
191.,1.015110357
192.,1.0555530007
193.,1.0353316788
194.,1.0393759432
195.,1.0717300582
196.,0.9948890351
197.,1.015110357
198.,0.9868005064
