Channel 1!!!_x,Channel 1!!!_y
0.,1.0408487395
1.,1.0126374327
2.,0.9834362555
3.,1.0126374327
4.,1.0230310720
5.,1.0081830158
6.,1.0126374327
7.,1.0096678215
8.,0.9963045709
9.,0.9859109315
10.,1.0611410829
11.,1.0156070439
12.,1.0304551001
13.,1.0423335451
14.,1.0101627567
15.,0.9834362555
16.,1.0081830158
17.,1.0482727676
18.,1.0260006833
19.,1.0844030376
20.,0.9789818386
21.,1.0250108129
22.,0.9779919682
23.,1.0215462664
24.,0.9705679401
25.,1.0096678215
26.,0.9992741821
27.,1.0047184694
28.,1.0032336638
29.,1.0136273031
30.,1.0319399058
31.,0.9839311907
32.,1.0195665256
33.,1.0225361368
34.,0.9695780697
35.,1.0091728862
36.,1.0017488581
37.,1.0047184694
38.,0.9913552188
39.,0.9918501540
40.,0.9819514499
41.,1.0482727676
42.,1.0938068066
43.,1.0121424975
44.,1.0537170548
45.,0.9770020978
46.,1.0195665256
47.,1.0081830158
48.,0.9933349596
49.,1.0106576919
50.,0.9977893765
51.,1.0215462664
52.,1.0260006833
53.,1.0027387286
54.,1.0448082211
55.,0.9923450892
56.,1.0398588691
57.,0.9967995061
58.,1.0309500353
59.,1.0279804241
60.,0.9933349596
61.,0.972547681
62.,1.0576765365
63.,1.0512423788
64.,1.0250108129
65.,1.0042235342
66.,1.0299601649
67.,1.0358993874
68.,1.0101627567
69.,0.975022357
70.,0.9977893765
71.,1.0215462664
72.,1.0116475623
73.,1.0071931454
74.,1.0423335451
75.,1.0527271844
76.,0.9774970330
77.,1.034909517
78.,1.0165969143
79.,1.0215462664
80.,0.9898704132
81.,0.9799717091
82.,0.9933349596
83.,1.0571816013
84.,1.0185766552
85.,1.0354044522
86.,0.9967995061
87.,0.9864058667
88.,1.0368892578
89.,0.9898704132
90.,1.0363943226
91.,0.9760122274
92.,1.0334247114
93.,0.9923450892
94.,1.0091728862
95.,1.0126374327
96.,1.0260006833
97.,1.0141222383
98.,1.0175867848
99.,1.0121424975
100.,1.0304551001
101.,0.9646287177
102.,1.0116475623
103.,1.0002640525
104.,1.0136273031
105.,1.0250108129
106.,1.0329297762
107.,1.0334247114
108.,1.0136273031
109.,1.0111526271
110.,0.9913552188
111.,1.0339196466
112.,1.0240209424
113.,1.0453031563
114.,0.9933349596
115.,0.9913552188
116.,1.0433234155
117.,0.972547681
118.,0.9903653484
119.,0.9864058667
120.,1.0106576919
121.,1.0210513312
