Channel 1!!!_x,Channel 1!!!_y
0.,1.0361059138
1.,1.0175210544
2.,0.997608705
3.,1.0082286247
4.,1.0181847994
5.,1.0095561146
6.,1.0095561146
7.,1.0135385845
8.,0.9969449600
9.,0.9783601006
10.,1.0281409741
11.,1.0161935644
12.,1.0128748395
13.,1.031459699
14.,1.0334509339
15.,0.9611027311
16.,1.0069011347
17.,1.0195122893
18.,1.0268134841
19.,1.0945154721
20.,0.9803513355
21.,1.0374334038
22.,0.9816788255
23.,1.0115473496
24.,0.9856612954
25.,1.0102198596
26.,0.965085201
27.,1.0261497391
28.,1.0354421689
29.,1.0188485444
30.,1.0215035243
31.,0.9810150805
32.,1.0560182632
33.,1.0274772291
34.,0.9803513355
35.,1.0208397793
36.,1.0055736448
37.,0.9929624901
38.,0.9836700604
39.,1.0115473496
40.,0.9690676709
41.,1.0407521287
42.,1.0726118877
43.,0.9995999399
44.,1.0440708536
45.,0.9743776307
46.,1.0069011347
47.,1.0055736448
48.,0.9903075102
49.,1.0254859942
50.,0.9730501407
51.,1.0215035243
52.,0.9883162753
53.,1.0102198596
54.,1.0473895785
55.,0.9816788255
56.,1.0447345986
57.,1.0108836046
58.,1.0480533235
59.,1.0493808134
60.,0.9836700604
61.,0.9737138857
62.,1.0765943576
63.,1.0447345986
64.,1.0294684640
65.,1.0215035243
66.,1.0248222492
67.,1.0122110946
68.,1.0221672693
69.,0.9630939660
70.,0.9969449600
71.,1.0268134841
72.,1.0088923697
73.,1.0195122893
74.,1.0380971488
75.,1.0341146789
76.,0.9869887853
77.,1.0367696588
78.,1.0088923697
79.,1.0400883837
80.,0.9856612954
81.,0.9677401809
82.,1.0029186648
83.,1.0473895785
84.,1.0181847994
85.,1.0453983436
86.,1.0148660745
87.,1.0002636849
88.,1.032123444
89.,0.9750413757
90.,1.0168573094
91.,0.9803513355
92.,1.0248222492
93.,0.9869887853
94.,1.031459699
95.,1.0122110946
96.,1.0361059138
97.,1.0122110946
98.,1.0361059138
99.,1.0241585042
100.,1.0341146789
101.,0.9332254419
102.,1.0122110946
103.,1.0181847994
104.,0.9909712552
105.,1.0221672693
106.,1.0062373897
107.,1.0487170685
108.,1.0069011347
109.,0.99827245
110.,0.9869887853
111.,1.0188485444
112.,1.0407521287
113.,1.0573457532
114.,1.0088923697
115.,0.9783601006
116.,1.0294684640
117.,0.9690676709
118.,0.9796875905
119.,0.9830063154
120.,1.0195122893
121.,1.0447345986
122.,0.9757051207
123.,1.0188485444
124.,1.0069011347
125.,1.0341146789
126.,1.0234947592
127.,1.0095561146
128.,1.0095561146
129.,1.0049098998
130.,1.0546907733
131.,1.0069011347
132.,1.0002636849
133.,1.0520357934
134.,1.0148660745
135.,0.9836700604
136.,0.9969449600
137.,1.0029186648
138.,1.0327871889
139.,0.9962812150
140.,0.9830063154
141.,1.0261497391
142.,1.0075648797
143.,0.9922987452
144.,1.0460620885
