Channel 1!!!_x,Channel 1!!!_y
0.,1.0204050302
1.,1.0128333877
2.,0.9850706982
3.,1.0125809996
4.,1.0166192089
5.,0.9898660719
6.,0.9886041314
7.,1.0080380140
8.,1.0027378642
9.,1.0007187596
10.,1.0176287613
11.,1.0138429400
12.,1.019647866
13.,1.0408484652
14.,1.019647866
15.,0.9886041314
16.,1.0186383136
17.,1.046148615
18.,1.0166192089
19.,1.0721445878
20.,0.9916327885
21.,1.0279766728
22.,0.9918851766
23.,1.0077856259
24.,0.9878469672
25.,1.0014759238
26.,0.9923899527
27.,0.9936518932
28.,1.0294910013
29.,0.9999615953
30.,1.0325196583
31.,1.0017283119
32.,1.0009711476
33.,1.0267147324
34.,0.9969329383
35.,1.0135905519
36.,1.0052617451
37.,1.0009711476
38.,0.9939042812
39.,1.0095523425
40.,0.9853230863
41.,1.0390817486
42.,1.0522059290
43.,0.9944090574
44.,1.0211621945
45.,0.9923899527
46.,1.0272195085
47.,1.0244432396
48.,0.9966805502
49.,1.0186383136
50.,1.0171239851
51.,0.9936518932
52.,1.0148524923
53.,0.9979424906
54.,1.0292386132
55.,1.0125809996
56.,1.0252004039
57.,0.998952043
58.,1.0289862251
59.,1.0211621945
60.,0.99011846
61.,0.9744703986
62.,1.0542250337
63.,1.0448866745
64.,1.040343689
65.,1.0133381638
66.,1.0075332379
67.,1.0370626439
68.,1.0133381638
69.,0.9939042812
70.,0.9933995051
71.,0.9994568191
72.,1.0103095068
73.,1.0098047306
74.,1.0264623443
75.,1.0161144328
76.,1.0098047306
77.,1.0274718966
78.,1.0002139834
79.,1.0236860753
80.,1.0027378642
81.,0.998952043
82.,1.0060189094
83.,1.0302481656
84.,0.9976901025
85.,1.0393341367
86.,1.0057665213
87.,0.9939042812
88.,1.0045045808
89.,1.0110666711
90.,1.0173763732
91.,0.9921375646
92.,1.0287338371
93.,1.0135905519
94.,1.0007187596
95.,1.0178811494
96.,1.0226765230
97.,1.0441295103
98.,1.0264623443
99.,1.028481449
100.,1.0388293605
101.,0.9888565195
102.,1.0082904021
103.,1.0274718966
104.,1.0168715970
105.,1.0186383136
106.,1.0375674201
107.,1.0282290609
108.,1.0226765230
109.,1.0123286115
110.,0.981284877
111.,1.0302481656
112.,1.0183859255
113.,1.0388293605
114.,1.010814283
115.,1.0153572685
116.,1.0148524923
117.,0.9906232361
118.,1.0100571187
119.,0.9860802506
120.,1.0299957775
121.,1.0264623443
122.,1.0024854762
123.,1.0072808498
124.,1.0032426404
125.,1.0317624941
126.,1.0098047306
127.,1.0393341367
128.,1.0395865247
129.,1.0153572685
130.,1.0390817486
131.,1.0017283119
132.,1.0095523425
133.,1.0272195085
134.,1.0113190591
135.,0.9860802506
136.,1.0080380140
137.,1.0057665213
138.,1.0272195085
139.,1.0067760736
140.,1.0072808498
141.,1.0201526421
142.,1.0209098064
143.,1.0191430898
144.,1.0320148822
145.,0.9923899527
146.,0.9875945791
147.,1.0007187596
148.,1.0125809996
149.,1.0168715970
150.,0.9891089076
151.,0.9782562199
152.,1.0360530915
153.,1.0113190591
154.,0.984313534
155.,1.0166192089
156.,1.0191430898
157.,1.0130857757
158.,0.9984472668
159.,1.0214145826
160.,1.0014759238
161.,1.0393341367
162.,1.0128333877
163.,1.0148524923
164.,1.0090475664
165.,0.9928947289
166.,1.0042521928
