Channel 1!!!_x,Channel 1!!!_y
0.,1.1503542428
1.,1.1498381323
2.,1.1503125875
3.,1.1501373114
4.,1.1503000353
5.,1.150500011
6.,1.1507228642
7.,1.1506239646
8.,1.1502029577
9.,1.1505424761
10.,1.1500381081
11.,1.1505736543
12.,1.1500960610
13.,1.1503663395
14.,1.1502126756
15.,1.1497265792
16.,1.1507575854
17.,1.1500198870
18.,1.1504447912
19.,1.1500389179
20.,1.1503861802
21.,1.1505480436
22.,1.1500876085
23.,1.1500482815
24.,1.1507301526
25.,1.1505994168
26.,1.1500203932
27.,1.1505705162
28.,1.1501296687
29.,1.1507708463
30.,1.150268604
31.,1.1502879891
32.,1.1503269619
33.,1.1501836232
34.,1.1503379451
35.,1.1503493839
36.,1.1502262401
37.,1.1502648586
38.,1.1499038292
39.,1.1504720215
40.,1.150565961
41.,1.1502460302
42.,1.1501167621
43.,1.1504734893
44.,1.1504515734
45.,1.1501140796
46.,1.1502576714
47.,1.1506144998
48.,1.1501971877
49.,1.1506509418
50.,1.1499799020
51.,1.1499788897
52.,1.1498880883
53.,1.150470908
54.,1.1502012368
55.,1.1498928966
56.,1.1502790305
57.,1.1498282626
58.,1.1505298226
59.,1.1502371727
60.,1.1498861144
61.,1.1501418160
62.,1.150280144
63.,1.1498406630
64.,1.1501813962
65.,1.1502215330
66.,1.1503003389
67.,1.1502644030
68.,1.1502210269
69.,1.1499677040
70.,1.1500064743
71.,1.1502984156
72.,1.1501037544
73.,1.1499224046
74.,1.1494611596
75.,1.149705625
76.,1.1499908852
77.,1.1500358810
78.,1.1497816472
79.,1.1503002883
80.,1.1499769664
81.,1.1501701092
82.,1.1498964902
83.,1.1497813941
84.,1.1496686768
85.,1.1497429781
86.,1.1502290745
87.,1.1501425753
88.,1.1500723737
89.,1.1498066504
90.,1.1496437747
91.,1.149867286
92.,1.1493312842
93.,1.15010669
94.,1.1494107481
95.,1.1495709919
96.,1.15025838
97.,1.1498016397
98.,1.1491932599
99.,1.1494627792
100.,1.1494217819
101.,1.1492950952
102.,1.149403814
103.,1.1497122048
104.,1.1492737867
105.,1.1495556052
106.,1.1497191895
107.,1.1496747505
108.,1.1490643968
109.,1.1494803929
110.,1.1494672839
111.,1.1494145948
112.,1.1495229086
113.,1.1488729242
114.,1.1491198697
115.,1.1494220856
116.,1.1493244007
117.,1.1484805142
118.,1.1490054822
119.,1.1490987637
120.,1.1494952228
121.,1.1489229308
122.,1.1487881459
123.,1.1488201845
124.,1.1486049233
125.,1.1491879455
126.,1.1486898536
127.,1.1493233884
128.,1.1486933459
129.,1.1487650659
130.,1.1489262713
131.,1.1492297526
132.,1.1481831573
133.,1.1488485789
134.,1.1486624208
135.,1.1483628368
136.,1.1487842486
137.,1.1490050266
138.,1.1488714058
139.,1.1484991908
140.,1.1481448931
141.,1.1483553459
142.,1.1484444265
143.,1.1488484271
144.,1.1484872965
145.,1.1482630767
146.,1.1483629380
147.,1.1484268635
148.,1.1481884717
149.,1.1485952055
150.,1.1479332256
151.,1.1480595074
152.,1.1484540431
153.,1.1481446400
154.,1.1482965325
155.,1.148119738
156.,1.1483112612
157.,1.1483171830
158.,1.1482486517
159.,1.1484866891
160.,1.148240098
161.,1.1482136775
162.,1.1477591136
163.,1.1478100312
164.,1.1479740204
165.,1.1483004804
166.,1.1476251384
167.,1.1478997191
168.,1.148274971
169.,1.1477157880
170.,1.1476122825
171.,1.1477149276
172.,1.1475821672
173.,1.1477122957
174.,1.1477716152
175.,1.1481336568
176.,1.1477695400
177.,1.1478685915
178.,1.1473423583
179.,1.1479986694
180.,1.1474142807
181.,1.147191883
182.,1.1472308051
183.,1.147877449
184.,1.1472897198
185.,1.1478278979
186.,1.1472983747
187.,1.1472588452
188.,1.1474559866
189.,1.1475350962
190.,1.1473153810
191.,1.1470755215
192.,1.1474925805
193.,1.1474826095
194.,1.1471339806
195.,1.1474755742
196.,1.1475370195
197.,1.147643157
198.,1.1466613475
199.,1.1474027407
200.,1.1472430537
201.,1.1466788093
202.,1.1466703062
203.,1.1468590962
204.,1.1465592086
205.,1.1469120384
206.,1.1469778366
207.,1.1467020918
208.,1.1473037904
209.,1.1470230348
210.,1.1464824272
211.,1.1475424352
212.,1.1465467575
213.,1.1468343966
214.,1.1468768617
215.,1.1470329552
216.,1.1471661205
217.,1.1469211489
218.,1.1468729138
219.,1.1464809088
220.,1.1470370043
221.,1.1469397243
222.,1.1470621088
223.,1.1469779884
224.,1.1468715979
225.,1.1464442137
226.,1.1467212744
227.,1.1466771897
228.,1.1465899818
229.,1.1470797225
230.,1.146803674
231.,1.1468222999
232.,1.1468056479
233.,1.1468073688
234.,1.1463113520
235.,1.1464875392
236.,1.1466208564
237.,1.1467635877
238.,1.1466833646
239.,1.1466205021
240.,1.1467266395
241.,1.1465212987
242.,1.14643814
243.,1.147072181
244.,1.1471064972
245.,1.1467027497
246.,1.1466155925
247.,1.1468492265
248.,1.1467753808
249.,1.1471750792
250.,1.1465564248
251.,1.1468873894
252.,1.1465728237
253.,1.1468125314
254.,1.1470831642
255.,1.1463789723
256.,1.146750833
257.,1.1466851867
258.,1.1470549216
259.,1.1465009013
260.,1.1463605488
261.,1.1471848476
262.,1.1469882124
263.,1.1466316877
264.,1.1467153526
265.,1.1469589576
266.,1.1466675224
267.,1.1474536584
268.,1.1466476311
269.,1.1472015502
270.,1.1472230612
271.,1.1471605529
272.,1.1467855035
273.,1.1470915661
274.,1.1467451136
275.,1.1473344119
276.,1.1466392798
277.,1.1474681846
278.,1.1470455580
279.,1.1469787476
280.,1.1468176434
281.,1.1470687898
282.,1.1470167587
283.,1.1471798875
284.,1.1476206844
285.,1.1470441409
286.,1.1471557952
287.,1.1474975406
288.,1.1467953227
289.,1.1473724736
290.,1.1473695886
291.,1.1473864430
292.,1.1473136095
293.,1.1470318417
294.,1.1481814364
295.,1.1471900609
296.,1.1470235916
297.,1.1466304730
298.,1.1476876467
299.,1.1472888087
300.,1.1473071816
301.,1.1472958440
302.,1.1480222049
303.,1.1474527473
304.,1.1475473954
305.,1.1475724999
306.,1.1475038168
307.,1.1476062594
308.,1.1477804727
309.,1.1476092963
310.,1.1480221037
311.,1.1474375631
312.,1.1479440063
313.,1.1478924813
314.,1.1476085877
315.,1.1476290863
316.,1.1481025292
317.,1.1479512441
318.,1.1479624804
319.,1.1474036012
320.,1.1482273432
321.,1.1482374154
322.,1.1487346975
323.,1.1481233822
324.,1.148098632
325.,1.1485360884
326.,1.1483247751
327.,1.1482303801
328.,1.1481686817
329.,1.1484413897
330.,1.1481186245
331.,1.1486034049
332.,1.1481108805
333.,1.1481858904
334.,1.1485580042
335.,1.1487350012
336.,1.1489918670
337.,1.1484980773
338.,1.1487311545
339.,1.1487794909
340.,1.1487676978
341.,1.1488550575
342.,1.1484863348
343.,1.1488013055
344.,1.1492487834
345.,1.1489101761
346.,1.1489393803
347.,1.1489424678
348.,1.1493073438
349.,1.1490095819
350.,1.1491588931
351.,1.1493969811
352.,1.1492047493
353.,1.1488966116
354.,1.1496880113
355.,1.1491615756
356.,1.1494606535
357.,1.1493506187
358.,1.1490572096
359.,1.1495901746
360.,1.1498959335
361.,1.1490660165
362.,1.149489301
363.,1.1495707388
364.,1.1494562500
365.,1.1499578849
366.,1.1492353201
367.,1.1498400557
368.,1.1496049032
369.,1.1501981494
370.,1.1495754965
371.,1.1497908083
372.,1.149657643
373.,1.1501905067
374.,1.1501808394
375.,1.1502434489
376.,1.1499907840
377.,1.1501378175
378.,1.1504420580
379.,1.1499615291
380.,1.1507150191
381.,1.1500554180
382.,1.1505252674
383.,1.1503194204
384.,1.1502891533
385.,1.1504426148
386.,1.1501222284
387.,1.1505034021
388.,1.1503278729
389.,1.1502832820
390.,1.1505776022
391.,1.1504170041
392.,1.1512005587
393.,1.150881539
394.,1.1505146384
395.,1.1507246863
396.,1.1505944566
397.,1.1511498435
398.,1.1505503719
399.,1.1510031643
400.,1.1508449451
401.,1.1508861448
402.,1.1511941308
403.,1.1508795650
404.,1.1508814378
405.,1.1511859313
406.,1.1509510319
407.,1.1510005324
408.,1.1510374806
409.,1.1511906384
410.,1.1513467318
411.,1.1512772389
412.,1.1510540313
413.,1.1507620394
414.,1.1508883719
415.,1.1512703048
416.,1.1515246399
417.,1.1510943707
418.,1.1511200319
419.,1.1513996740
420.,1.1517624748
421.,1.1513997752
422.,1.1512735440
423.,1.1514923482
424.,1.1511690768
